作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0999	0033	完了	福岡県	北九州市	JR 小倉駅	802-0001	福岡県北九州市小倉北区浅野1-1-1		33.886500	130.882119	"https://www.google.com/maps/@33.8855248,130.8823824,2a,45y,350.31h,101.47t,358.3r/data=!3m6!1e1!3m4!1s5ORuqsR_7MPnkBbUWY-03Q!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話の猿渡俊助が小倉へやって来たシーンで、猿渡が下車したホームなどが描かれていました。				キタキュウシュウシ	ハ	40	14	8		1
0999	0034	完了	福岡県	北九州市	小倉中央商店街　ゲート	802-0002	福岡県北九州市小倉北区京町2-7		33.885912	130.881193	"https://www.google.com/maps/@33.8860538,130.881225,3a,61y,191.25h,98.15t/data=!3m6!1e1!3m4!1sRuIlXjJxxfYKiLbIIeW8KQ!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話の猿渡俊助が小倉へやって来たシーンで描かれていた商店街のゲート				キタキュウシュウシ	ハ	40	14	8		0
0999	0068	完了	福岡県	北九州市	小倉中央商店街（揚子江の豚まん 小倉駅前店前）	802-0002	福岡県北九州市小倉北区京町		33.885634	130.881122	"https://www.google.co.jp/maps/@33.8855902,130.8811088,3a,70y,5.37h,92.46t/data=!3m6!1e1!3m4!1slH1ZIOUHbyM26hmawfK0Vg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話で、殺人請負会社「マーダー・インク」を辞めて地元の小倉へやって来た猿渡俊助が、肉まんを食べながら働き先として中華料理屋を捜し歩いていた場所。<br />作中では、揚子江の豚まんの赤い看板や、ケータイの窓口の看板は忠実に描かれていますが、画面左手前は喫茶店に描き変えられています。				キタキュウシュウシ	ハ	40	14	8		1
0999	0069	完了	福岡県	北九州市	小倉中央商店街（吉野家 小倉京町店前）	802-0002	福岡県北九州市小倉北区京町		33.885544	130.881089	"https://www.google.co.jp/maps/@33.8855671,130.8811107,3a,34y,211.75h,82.43t/data=!3m6!1e1!3m4!1sBR5UTqvdv_K0wuxadiV5Ow!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話で、殺人請負会社「マーダー・インク」を辞めて地元の小倉へやって来た猿渡俊助が、母校へ足を伸ばすきっかけとなった高校生が屯していた場所。				キタキュウシュウシ	ハ	40	14	8		1
0999	0035	完了	福岡県	北九州市	資さんうどん 魚町店	802-0006	福岡県北九州市小倉北区魚町2-6-1		33.883543	130.880715	"https://www.google.co.jp/maps/@33.8836297,130.8807013,3a,60y,183.55h,89.08t,0.02r/data=!3m6!1e1!3m4!1s4bf7jYAqV1mxhoSJY1F6ZQ!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話で、殺人請負会社「マーダー・インク」を辞めて地元の小倉に帰って来た猿渡俊助が、うどんを食べながら、再会した新田巨也から話を聞いていた店。<br />殺し屋コンサルタントをしているという新田に、一緒に仕事をしないかと誘われていました。				キタキュウシュウシ	ハ	40	14	8		3
0999	0036	完了	福岡県	北九州市	恵比須橋から望む小倉城	802-0077	福岡県北九州市小倉北区馬借1-1		33.882371	130.878760	"https://www.google.co.jp/maps/@33.8823263,130.8787669,3a,17y,302.78h,91.93t/data=!3m6!1e1!3m4!1sD7cmSMsDdInNbFRkGas3jw!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話の、殺人請負会社「マーダー・インク」を辞めて地元の小倉へやって来た猿渡俊助が、学生時代にバッテリーを組んでいた新田巨也から、昔みたいにまた2人で組もうと誘われていたシーンの挿入カットで、恵比須橋から望む構図で、周囲のビル群や遠方に見える小倉城が描かれていました。				キタキュウシュウシ	ハ	40	14	8		0
0999	0001	完了	福岡県	福岡市	天神中央公園	810-0001	福岡県福岡市中央区天神1		33.590920	130.402703	"https://www.google.co.jp/maps/@33.5910479,130.4026951,3a,28y,157.65h,89.05t/data=!3m6!1e1!3m4!1sSkEUzkYbq0PpJHmlVXoKOw!2e0!7i13312!8i6656"					092-716-6730	博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、遺体で発見された刑事のこと話していた馬場善治と重松刑事が、原田正太郎の演説に遭遇していた公園。<br />背後にアクロス福岡の南エントランスが描かれていました。	http://tenjin-central-park.jp			フクオカシ	ハ	40	1	8		3
0999	0002	完了	福岡県	福岡市	福岡県済生会福岡総合病院	810-0001	福岡県福岡市中央区天神1-3-46		33.589563	130.402963	"https://www.google.co.jp/maps/@33.5903415,130.4029454,3a,23.1y,174.12h,130.26t/data=!3m8!1e1!3m6!1sCAoSLEFGMVFpcFBpcnRWSU5qV0dvbmFmRUE0Y2lvamxnem5BdXlHZ05XX0R5LWpk!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPirtVINjWGonafEA4ciojlgznAuyGgNW_Dy-jd%3Dw203-h100-k-no-pi-0-ya37.6919-ro-0-fo100!7i10240!8i5120"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、馬場善治が殺された刑事のことを重松刑事から聞いている前で、公園の女の子が転んで手を話してしまった風船が空に上っていくシーンで描かれていた病院。				フクオカシ	ハ	40	1	8		0
0999	0003	完了	福岡県	福岡市	福岡市役所前交差点	810-0001	福岡県福岡市中央区天神1-9		33.590909	130.401780	"https://www.google.co.jp/maps/@33.5907887,130.4017244,3a,30y,31.79h,96.42t/data=!3m6!1e1!3m4!1sUwtiR3S5DUbnvRviYkLgZw!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話本編冒頭の博多の街のカットで描かれていた場所2。<br />交差点からアクロス福岡が描かれていました。				フクオカシ	ハ	40	1	8		0
0999	0004	完了	福岡県	福岡市	天神コア	810-0001	福岡県福岡市中央区天神1-11-11		33.590709	130.399640	"https://www.google.co.jp/maps/@33.5907544,130.3990354,3a,53y,90.45h,105.79t/data=!3m6!1e1!3m4!1svvlrUBsUbi1boYKLpj-wjg!2e0!7i13312!8i6656"					092-721-8436	博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話本編冒頭の博多の街のカットで描かれていた場所3。	http://www.tenjincore.com			フクオカシ	ハ	40	1	8		0
0999	0043	完了	福岡県	福岡市	天神中央公園駐車場	810-0001	福岡県福岡市中央区天神1-318		33.589786	130.402666	"https://www.google.com/maps/@33.5896384,130.4025095,3a,15y,40.17h,86.37t/data=!3m6!1e1!3m4!1shNv0AS0PZM_HJIVUJx5B0Q!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第6話冒頭で、殺し屋「にわか侍（偽）」（林憲明）が、仕事の依頼者のふりをした猿渡俊助に呼び出され、戦いを挑まれていた駐車場。				フクオカシ	ハ	40	1	8		3
0999	0051	完了	福岡県	福岡市	きらめき通り（福岡三越前）	810-0001	福岡県福岡市中央区天神2-1		33.589500	130.399332	"https://www.google.com/maps/@33.5896155,130.3996092,3a,15y,243.73h,90.87t/data=!3m6!1e1!3m4!1sFugXawc1pC6xb-9in9epSg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話のラストで、サイバーテロ組織（対ハッカー暗殺組織）「mmm（エムスリー）」に命を狙われ、助けられた馬場の車で移動中の榎田が、馬場の「囮」という言葉に何かに気づき、車を降りて一人で駆け出していた場所。				フクオカシ	ハ	40	1	8		2
0999	0025	完了	福岡県	福岡市	福岡三越 ライオン広場	810-0001	福岡県福岡市中央区天神2-1-1	福岡三越	33.589250	130.399497	-					092-724-3111	博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第3話で、ブローカーに変装した馬場善治が、女を受け取りに来た男に林憲明が入ったキャリーバックを渡していた場所。				フクオカシ	ハ	40	1	8		3
0999	0029		福岡県	福岡市	ソラリアビジョン（外壁ビジョン）	810-0001	福岡県福岡市中央区天神2-1-1	福岡三越	33.589467	130.399500	"https://www.google.com/maps/@33.5895539,130.3996858,3a,65y,240.67h,95.56t/data=!3m6!1e1!3m4!1sPUQm-xFS9NSLBZgAgmM24w!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ					フクオカシ	ハ	40	1	8		
0999	0028		福岡県	福岡市	ソラリアビジョン（ステージ広場ビジョン）	810-0001	福岡県福岡市中央区天神2-11-3	ソラリアステージビル 1F	33.590239	130.398848	"https://www.google.com/maps/@33.5901756,130.3988444,2a,60y,356.38h,91.82t,0r/data=!3m6!1e1!3m4!1sqQdWYScP0jNEM02yRsRhsA!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第2話。第4話。				フクオカシ	ハ	40	1	8		
0999	0005	完了	福岡県	福岡市	天神地下街 西4出入口脇	810-0001	福岡県福岡市中央区天神2-11		33.590857	130.398874	"https://www.google.co.jp/maps/@33.5907544,130.3990354,3a,15y,300.36h,90.1t/data=!3m6!1e1!3m4!1svvlrUBsUbi1boYKLpj-wjg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、殺しの仕事帰りの林憲明が、追加の仕事の指示の電話を受けていた場所。			SV角度合わず	フクオカシ	ハ	40	1	8		3
0999	0059	完了	福岡県	福岡市	天神バスセンター前交差点の信号機	810-0001	福岡県福岡市中央区天神2-11		33.589837	130.399370	"https://www.google.com/maps/@33.589806,130.3994538,3a,24y,306.11h,116.83t/data=!3m6!1e1!3m4!1svUWE4v10rYoD388E-3Ke5g!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話で、サイバーテロ組織（対ハッカー暗殺組織）「mmm（エムスリー）」に命を狙われ、馬場善治に助けられた榎田が、馬場の車で移動中に信号待ちをしていた交差点シーンの冒頭カットで描かれていた信号機。				フクオカシ	ハ	40	1	8		0
0999	0050	完了	福岡県	福岡市	天神バスセンター前交差点	810-0001	福岡県福岡市中央区天神2-11		33.589482	130.399668	"https://www.google.co.jp/maps/@33.589415,130.3998494,3a,26y,296h,97.48t/data=!3m6!1e1!3m4!1s8uocgywHABwTzg8PX1ffww!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話で、サイバーテロ組織（対ハッカー暗殺組織）「mmm（エムスリー）」に命を狙われ、馬場善治に助けられた榎田が、馬場の車で移動中に信号待ちをしていた交差点。<br />ソラリアビジョン（外壁ビジョン）に映し出されていた野球の試合を見ていた馬場の、囮のランナーに引っ掛かってゲッツーを逃したという発言で、自分の置かれた状況に気づいた榎田が、ここで車を降りていました。				フクオカシ	ハ	40	1	8		3
0999	0006	完了	福岡県	福岡市	福博であい橋	810-0002	福岡県福岡市中央区西中洲		33.592211	130.405280	"https://www.google.co.jp/maps/@33.5921793,130.4050785,2a,29y,77.94h,85.26t/data=!3m6!1e1!3m4!1sUQJ1JtnqjaP5DCBb_clCZg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第1話で、馬場善治が重松刑事から遺体で発見された刑事のことを聞いていた場所。<br />第6話で、殺し屋「にわか侍」（馬場善治）との勝負を終えた後の猿渡俊助が、新田巨也に「この街相当おもしろいやんけ」と電話で話していたのもこの橋でした。<br />第10話の、馬場と林憲明、猿渡俊助がそれぞれ「華九会」の幹部を殺したシーンから鈴木がそのことを李瑞希に報告していたシーンへの場面転換カットでこの橋が描かれていました。<br />同話の後半では、榎田が双眼鏡を覗きながら、隣の西大橋を渡る男からプラスチック爆弾を掏るよう大和に指示していました。無事爆弾を取り上げてテロを未然に防いだ榎田が、偶然博多を去ろうとしていた林憲明を見かけて				フクオカシ	ハ	40	1	8		5
0999	0056	完了	福岡県	福岡市	ロイヤルホスト 平尾店	810-0013	福岡県福岡市中央区大宮2-6-1		33.574915	130.406537	"https://www.google.co.jp/maps/@33.5745918,130.4064718,3a,30y,5.89h,99.73t/data=!3m6!1e1!3m4!1sHcdRFFKFKzq0C5z2VCMvDg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第8話で、榎田の作戦で、トイレで互いの服を取り替えて榎田と入れ替わった林憲明が、榎田の代わりに井良沢に拉致されていたファミレス。				フクオカシ	ハ	40	1	8		5
0999	0057	完了	福岡県	福岡市	大濠公園	810-0051	福岡県福岡市中央区大濠公園1-2		33.586930	130.377942	"https://www.google.com/maps/@33.5866502,130.3780923,3a,15y,329.28h,89.17t/data=!3m6!1e1!3m4!1sPC-ewkh611vTFE5gOJIWew!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、新田巨也が日本進出を画策し、多国籍マフィア「華九会」を排除して福岡に足場を築きたい香港マフィアの構成員であるトニー・ラウとスワンボートに乗りながら仕事の話をしていた公園。				フクオカシ	ハ	40	1	8		3
0999	0067	完了	福岡県	福岡市	大濠公園　ボート乗り場	810-0051	福岡県福岡市中央区大濠公園1-2		33.589093	130.376010	"https://www.google.com/maps/@33.5893574,130.3758259,3a,15y,155.43h,88.28t/data=!3m6!1e1!3m4!1s1MvHKjgqJnEXXp3wfbshIg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、新田巨也がトニー・ラウとスワンボートに乗りながら仕事の話をしていた公園シーンの場面転換カットで描かれていた場所。				フクオカシ	ハ	40	1	8		0
0999	0058	完了	福岡県	福岡市	ボートハウス大濠パーク	810-0051	福岡県福岡市中央区大濠公園1-3		33.589256	130.376198	"https://www.google.com/maps/@33.5893538,130.3761002,3a,24y,143.72h,90.15t/data=!3m6!1e1!3m4!1s59Rpdm74rj0cF5PSOFGiDA!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、新田巨也がトニー・ラウと軒先で雨宿りをしながら話をしていた場所。<br />「サブマリン忍者（猿渡俊助）」が高校時代の友人だという話を持ち出し、ビジネスよりも友情を優先させないかと懸念を示すラウに対し、新田が、たとえ友人であっても自分にとって殺し屋は道具に過ぎないときっぱり答えていました。				フクオカシ	ハ	40	1	8		3
0999	0054	完了	福岡県	福岡市	福岡都市高速道 脇	810-0071	福岡県福岡市中央区那の津3		33.602658	130.396274	-						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話で、榎田が八木から、榎田の父親を脅迫している犯人を突き止める手伝いをして欲しいと頼まれていた場所。				フクオカシ	ハ	40	1	8		2
0999	0055	完了	福岡県	福岡市	し尿専用岸壁	810-0071	福岡県福岡市中央区那の津3		33.602969	130.396048	-						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第7話の、榎田が八木から、榎田の父親を脅迫している犯人を突き止める手伝いをして欲しいと頼まれていたシーンの挿入カットで、鉄条網が設置された柵や対岸の博多ポートタワーなどが描かれていました。				フクオカシ	ハ	40	1	8		0
0999	0077	完了	福岡県	福岡市	福岡都市高速道 下	810-0071	福岡県福岡市中央区那の津3		33.602376	130.396192	-						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第11話で、林憲明をおびき出すため、林憲明と同じ名前の無関係の人間を殺し続ける緋狼と再会するも和解できず、逃げ出した林が身を隠していた場所。<br />助けにやって来た馬場善治が緋狼に撃たれ、2人とも「華九会」に拉致されていました。				フクオカシ	ハ	40	1	8		4
0999	0065	完了	福岡県	福岡市	倉庫 前	810-0071	福岡県福岡市中央区那の津3-9		33.600615	130.389789	"https://www.google.com/maps/@33.6008645,130.389678,3a,36y,155.88h,97.28t/data=!3m6!1e1!3m4!1sM1bADb--sTXmLS52pcJHGA!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、「華九会」からの依頼で幹部の情報を榎田に流していた男を殺した緋狼が、「華九会」の鈴木と車の中で話をしていた場所。<br />「華九会」の仕事を受ける条件だった林貓梅（林憲明）の情報を受け取っていました。				フクオカシ	ハ	40	1	8		2
0999	0020	完了	福岡県	福岡市	海岸（福岡市木材市場裏）	810-0071	福岡県福岡市中央区那の津3-16		33.602587	130.394382	"https://www.google.co.jp/maps/@33.6026509,130.3942652,3a,28.8y,314.64h,89.62t/data=!3m7!1e1!3m5!1sCLaZU0Xu7tczv8MuAmxT7Q!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DCLaZU0Xu7tczv8MuAmxT7Q%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D99.20556%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第4話で、事件解決後に馬場善治と林憲明が2人きりで話をしていた場所。				フクオカシ	ハ	40	1	8		
0999	0062		福岡県	福岡市	清流公園	810-0801	福岡県福岡市博多区中洲1-7										博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第12話のラストで、「華九会」を壊滅させ、緋狼との因縁も解決した後、再び仲間のもとに帰って来た林憲明が、馬場善治の「おかえり」に対し、初めて「ただいま」と返事を返していました。				フクオカシ	ハ	40	1	8		5
0999	0074		福岡県	福岡市	清流公園　博多町屋寄進高灯籠	810-0801	福岡県福岡市博多区中洲1-7		33.589050	130.409609	"https://www.google.co.jp/maps/@33.5892229,130.4096143,2a,37.5y,177.93h,93.76t/data=!3m6!1e1!3m4!1snZnvPmiS9zirkwau1Lz1Jg!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第2話。				フクオカシ	ハ	40	1	8		0
0999	0073		福岡県	福岡市	中州ラーメン通り		福岡県福岡市		33.590191	130.408557							博多豚骨ラーメンズ	ハカタトンコツラーメンズ					フクオカシ	ハ	40	1	8		
0999	0075		福岡県	福岡市	那珂川通り	810-0801	福岡県福岡市博多区中洲1-8		33.590062	130.408807	"https://www.google.co.jp/maps/@33.5900131,130.4089103,3a,37.5y,281.73h,85.64t/data=!3m6!1e1!3m4!1s8YO2pAHpIxeMXFacxfPp-w!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第3話				フクオカシ	ハ	40	1	8		0
0999	0053	完了	福岡県	福岡市	タイムズ 中州1丁目 前	810-0801	福岡県福岡市博多区中洲1-8		33.590752	130.407927	"https://www.google.com/maps/@33.5907345,130.4079006,3a,46y,71.15h,98.6t/data=!3m6!1e1!3m4!1sP8fWjI5f0_91aAOr4a3SYw!2e0!7i13312!8i6656"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第8話で、榎田の指示に従い、大和に他人のふりをして掏らせた榎田の財布を、馬場善治と林憲明が受け取っていた場所。				フクオカシ	ハ	40	1	8		2
0999	0060	完了	福岡県	福岡市	水車橋	810-0801	福岡県福岡市博多区中洲2-1		33.592000	130.410000	"https://www.google.com/maps/@33.5920876,130.4096381,3a,27y,111.96h,95.21t/data=!3m6!1e1!3m4!1srPcNqgjP3tROvG7dj9NdYQ!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第10話で、新田巨也が停車した車内から猿渡俊助に大至急博多ふ頭へ向かうように電話で指示していた橋。				フクオカシ	ハ	40	1	8		2
0999	0041	完了	福岡県	福岡市	中洲中央通り（中洲セントラル第5ラインビル前）	810-0801	福岡県福岡市博多区中洲2-6		33.592388	130.407605	"https://www.google.com/maps/@33.5924998,130.4073019,3a,32y,110.84h,98.94t/data=!3m6!1e1!3m4!1sFZtWGQNERKQYdRI-OuR7Sw!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第5話冒頭のサブタイトルが表示されていたカットで描かれていた場所。				フクオカシ	ハ	40	1	8		0
0999	0026	完了	福岡県	福岡市	丸源36ビル	810-0801	福岡県福岡市博多区中洲2-8-19		33.592836	130.408360	"https://www.google.com/maps/@33.5929128,130.4081429,3a,65y,110.07h,104.54t/data=!3m6!1e1!3m4!1stxtDkKN6jgz3MzuMpYzFhg!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	ジローが営むバー「Babylon」の入っているビル。<br />作中では、入口に設置されているミロのビーナス像に腕が描き加えられていました。<br />作中ではビル名が「SUNJIGEN BUILDING」になっていました。				フクオカシ	ハ	40	1	8		4
0999	0027		福岡県	福岡市	ROYAL	810-0801	福岡県福岡市博多区中洲2-8-19	丸源36ビル									博多豚骨ラーメンズ	ハカタトンコツラーメンズ	ジローが営むバー「Babylon」のモデル。				フクオカシ	ハ	40	1	8		5
0999	0071	完了	福岡県	福岡市	博多大橋交差点	810-0801	福岡県福岡市博多区中洲3-7		33.594029	130.405711	"https://www.google.co.jp/maps/@33.5941419,130.4058498,3a,19y,232.64h,97.78t/data=!3m6!1e1!3m4!1swHfYB9s8LyDZ7h0POEEgLA!2e0!7i16384!8i8192"						博多豚骨ラーメンズ	ハカタトンコツラーメンズ	第8話の冒頭カットで描かれていた交差点。				フクオカシ	ハ	40	1	8		0
