作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0980	0001	完了	東京都	渋谷区	代々木公園　展望デッキ 歩道橋	150-0041	東京都渋谷区神南2-3		35.668333	139.696771	-						ホリミヤ	ホリミヤ	オープニングで、すれ違う堀京子と宮村伊澄が互いに見つめ合う姿が描かれていた歩道橋。				シブヤク	ホ	13	10	2		2
0980	0002	完了	東京都	杉並区	あゆみBOOKS 杉並店	166-0011	東京都杉並区梅里1-7-15	カーニープレイス杉並ビル １F	35.697741	139.649091	"https://www.google.co.jp/maps/@35.6978471,139.649093,3a,25y,188.46h,98.92t/data=!3m6!1e1!3m4!1sHZA-fL4FgV3v7cCNUQRAcw!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第7話冒頭で、堀京子と宮村伊澄が、石川透、吉川由紀と一緒に訪れて本を買っていた本屋。<br />同話後半では、由紀が欲しがっていた本を他人に譲ってしまう様子が描かれていました。<br />作中では店名が「MAYUMI BOOKS」になっていました。				スギナミク	ホ	13	12	2		3
0980	0003	完了	東京都	杉並区	梅里中央公園 前	166-0011	東京都杉並区梅里2-34		35.696330	139.640940	"https://www.google.co.jp/maps/@35.6963854,139.6409129,3a,34y,153.3h,89.52t/data=!3m6!1e1!3m4!1sqh61Hdg6GIZnvPFg4vzI4g!2e0!7i13312!8i6656"						ホリミヤ	ホリミヤ	第5話の堀京子が堀家から帰る宮村伊澄を送っていくシーンで、2人が別れていた場所。<br />家に帰る堀を見送った宮村が、初めて繋いだ手の感触を噛みしめていました。				スギナミク	ホ	13	12	2		5
0980	0004	完了	東京都	杉並区	住宅地（Thyme前）	166-0011	東京都杉並区梅里2-37		35.696654	139.641894	"https://www.google.co.jp/maps/@35.6966082,139.6417953,3a,50y,38.24h,74.05t/data=!3m6!1e1!3m4!1s8Ec9iAuLFWCkwZLxcB8_mA!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第5話の堀京子が堀家から帰る宮村伊澄を送っていくシーンで、2人が歩いていた場所。				スギナミク	ホ	13	12	2		1
0980	0005	完了	東京都	杉並区	西荻一番街（Petitna前）	167-0042 	東京都杉並区西荻北3-14		35.704795	139.597920	"https://www.google.co.jp/maps/@35.7048125,139.5978616,3a,46y,89h,83.04t/data=!3m6!1e1!3m4!1spvuE42PsK7Vh_XfvBK5X0A!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第4話の宮村伊澄が堀京子に語っていた回想シーンで、宮村が商店街で遭遇した進藤晃一と話しながら歩いていた				スギナミク	ホ	13	12	2		1
0980	0006	完了	東京都	杉並区	伏見通り（モスバーガー 西荻窪北口店前）	167-0042	東京都杉並区西荻北3-18		35.704177	139.599371	"https://www.google.co.jp/maps/@35.7041548,139.5993734,3a,33.8y,1.43h,80.87t/data=!3m6!1e1!3m4!1s-Gogz7PnaJmSBwfwzQAG6g!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第4話の宮村伊澄が堀京子に語っていた回想シーンで、進藤晃一に声をかけられる前の宮村が歩いていた場所。				スギナミク	ホ	13	12	2		1
0980	0007	完了	東京都	杉並区	伏見通り（ゆうちょ銀行 本店 西荻窪駅前出張所前付近）	167-0042	東京都杉並区西荻北3-18		35.704261	139.599042	"https://www.google.co.jp/maps/@35.7042848,139.5989413,3a,26y,108.74h,93.32t/data=!3m6!1e1!3m4!1s6QHg1P07CedxVrCdGDBRPw!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第4話の宮村伊澄が堀京子に語っていた回想シーンで、商店街を歩いていた宮村が進藤晃一に声をかけられ振り向いていた場所。				スギナミク	ホ	13	12	2		2
0980	0008	完了	東京都	町田市	町田ターミナルプラザ市民広場	194-0013	東京都町田市原町田4-1		35.540716	139.449118	"https://www.google.co.jp/maps/@35.5407736,139.4492384,2a,37.5y,257.73h,100.52t/data=!3m6!1e1!3m4!1syXGNYC4sPaIoMtizw7dXRg!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第12話のクリスマスの夜の街のカットの一つで、雪だるまのイルミネーションが描かれていた場所。<br />作中では左右反転して描かれています。<br />ゆきだるまは、広場に実際に設置されていたものが忠実に描かれています。				マチダシ	ホ	13	46	2		0
0980	0009	完了	東京都	杉並区	荻窪電話局前交差点東側の通り（味里前）	167-0051	東京都杉並区荻窪4-31		35.703606	139.622538	"https://www.google.co.jp/maps/@35.7036119,139.6225321,3a,30y,83.77h,95.52t/data=!3m6!1e1!3m4!1sXhfRgA57T7O1meeyd5-c-w!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第4話で、休日に宮村伊澄と石川透が音楽について話しながら歩いていた場所。<br />この後、進藤晃一にからまれている堀京子を発見しますが、位置関係などは一致しません。				スギナミク	ホ	13	12	2		1
0980	0010	完了	東京都	杉並区	南口仲通り（タリーズコーヒー 西武しんきん荻窪店前）	167-0051	東京都杉並区荻窪5-28		35.703580	139.620988	"https://www.google.co.jp/maps/@35.7035885,139.6210004,3a,70y,291.91h,78.44t/data=!3m6!1e1!3m4!1s4N-pryb8ym49kvRMPcFkeQ!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第4話で、買い物帰りの堀京子が、知らない人（進藤晃一）から名指しで声をかけられ困惑していた場所。<br />偶然通りかかった宮村伊澄と石川透と合流し、ファミレスに行くことになっていました。				スギナミク	ホ	13	12	2		2
0980	0011	完了	東京都	杉並区	パークアベニュー通りとターミナルロードの交差点	194-0013	東京都町田市原町田4-2		35.542213	139.447663	"https://www.google.co.jp/maps/@35.542239,139.4476386,3a,32y,157.47h,93.12t/data=!3m6!1e1!3m4!1sgFADdQgaSQLlPH7VSuTX7w!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第10話冒頭で、吉川由紀が、姉の買い物につき合わされていた街中で偶然遭遇した柳明音と別れていた場所。				スギナミク	ホ	13	12	2		1
0980	0012	完了	東京都	町田市	パークアベニュー通り（サンドラッグ 町田店前）	194-0013	東京都町田市原町田6-7		35.542399	139.447451	"https://www.google.co.jp/maps/@35.5424474,139.4473885,3a,20y,132.33h,87.95t/data=!3m6!1e1!3m4!1sZknhta7MzFyA1rLkPxSVXA!2e0!7i16384!8i8192"						ホリミヤ	ホリミヤ	第10話冒頭で、休日に姉の画材の買い物につき合わされていた吉川由紀が、柳明音と遭遇していた場所。				マチダシ	ホ	13	46	2		1
