作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1352	0001	完了	群馬県	館林市	茂林寺　守鶴堂	374-0033	群馬県館林市堀工町1570		36.224234	139.531230	-						レヱル・ロマネスク	レヱルロマネスク	第2話の「グッズ製作分科会」のアイデア出しで、りいこが自身の東武鉄道伊勢崎線（作中では「頭部鉄路三勢崎線」）にある分福茶釜で有名なお寺として「おたぬき守」を紹介し、守鶴堂が描かれていました。				タテバヤシシ	レ	10	18	2		1
1352	0002	完了	長崎県	長崎市	池島炭鉱	857-0071	長崎県長崎市池島町		32.887038	129.602373	-						レヱル・ロマネスク	レヱルロマネスク	第9話で、ランとしろがねが坑内の見学をしていた炭鉱。<br />作中では名前が「術仙炭鉱」になっていました。<br />※座標は炭鉱入口です。				ナガサキシ	レ	42	1	8		1
1352	0003	完了	長崎県	長崎市	トロッコ人車線路	857-0071	長崎県長崎市池島町		32.887942	129.602215	-						レヱル・ロマネスク	レヱルロマネスク	第9話で、池島炭鉱（作中では「術仙炭鉱」）帰りのランとしろがねが歩いていた場所。				ナガサキシ	レ	42	1	8		2
1352	0004	完了	熊本県	人吉市	渕田酒造場	868-0003	熊本県人吉市紺屋町22		32.215102	130.759896	"https://www.google.co.jp/maps/@32.2150715,130.759795,3a,65y,66.77h,95.72t/data=!3m6!1e1!3m4!1sHDo5ca9e-WobcfV96V-JnQ!2e0!7i16384!8i8192"						レヱル・ロマネスク	レヱルロマネスク	第7話のアイキャッチで、ランが店前を歩く姿が描かれていた場所。<br />作中では店名で「右田一酒造元」になっていました。名前は大和一酒造元が元ネタのようです。				ヒトヨシシ	レ	43	3	8		1
1352	0005	完了	熊本県	人吉市	人吉温泉 新温泉	868-0003	熊本県人吉市紺屋町131-4		32.213991	130.757436	"https://www.google.co.jp/maps/@32.213872,130.7573661,3a,45y,10.54h,89.44t/data=!3m6!1e1!3m4!1sRyEbc5BpRUQBLbaNimO1LQ!2e0!7i13312!8i6656"						レヱル・ロマネスク	レヱルロマネスク	第4話のアイキャッチで、いよが風呂桶とタオルを抱えて歩く姿が描かれていた温泉施設。<br />第11話では、「レイルロオド」たち全員でお風呂に入っていました。作中では、施設内は相良路の湯 おおがをモデルに作画されていました。<br />作中では名前が「登呂流湯」となっていました。				ヒトヨシシ	レ	43	3	8		3
1352	0006	完了	熊本県	人吉市	蓑毛㊀鍛冶屋	868-0004	熊本県人吉市九日町70		32.213789	130.758067	"https://www.google.com/maps/@32.2137104,130.7580201,3a,26.7y,29.29h,85.03t/data=!3m6!1e1!3m4!1sntP68N9lhOBukdJ3AV9VbQ!2e0!7i13312!8i6656"						レヱル・ロマネスク	レヱルロマネスク	第5話のアイキャッチで、汽子が訪れていた店。<br />第7話後半では、紅が、汽子が事前に申し込んでおいた包丁作り体験でマイ包丁を作っていました。<br />作中では店名が「蓑笠鍛冶店」になっていました。			㊀	ヒトヨシシ	レ	43	3	8		1
1352	0007	完了	熊本県	人吉市	青井阿蘇神社	868-0005	熊本県人吉市上青井町118		32.213347	130.752918	"https://www.google.com/maps/@32.2132236,130.75296,3a,42y,341.59h,92.85t/data=!3m6!1e1!3m4!1s603ynocLGTxGQbKecXKkFg!2e0!7i13312!8i6656"						レヱル・ロマネスク	レヱルロマネスク	第1話冒頭のナレーションシーンで、禊橋から望む構図で鳥居や楼門などが描かれていた神社。第7～11話のエンディングでも同じカットが使われていました。<br />第3話では、かかあと西瓜が「グッズ製作分科会」の参考のために訪れており、禊橋や鳥居、拝殿などが描かれていました。<br />第12話で、「レイルロオド」たち一行が「第一回まいてつ祭」の宣伝に訪れていたのもこの神社でした。<br />作中では名前が「赤井阿蘇神社」となっています。				ヒトヨシシ	レ	43	3	8		4
1352	0008	完了	熊本県	人吉市	青井阿蘇神社　楼門	868-0005	熊本県人吉市上青井町118		32.213109	130.752995	"https://www.google.com/maps/@32.2128556,130.7531299,3a,15y,336.36h,97.4t/data=!3m6!1e1!3m4!1sl9soXjLqI5gtX-DgcMxjsw!2e0!7i16384!8i8192"						レヱル・ロマネスク	レヱルロマネスク	第9話のアイキャッチで、かかあが立っている姿が描かれていた国宝の楼門。				ヒトヨシシ	レ	43	3	8		1
1352	0009	完了	熊本県	人吉市	人吉駅石造車庫	868-0008	熊本県人吉市中青井町		32.214890	130.750878	"https://www.google.com/maps/@32.214288,130.7505595,3a,15y,8.91h,94.17t/data=!3m6!1e1!3m4!1sTFllgz8yU3mbW3ZSKic9vQ!2e0!7i16384!8i8192"						レヱル・ロマネスク	レヱルロマネスク	第7話で、ランとしろがねが観光に訪れていた場所の一つ。<br />作中では「石造機関庫」と呼称していました。				ヒトヨシシ	レ	43	3	8		1
1352	0010	完了	熊本県	人吉市	人吉駅転車台	868-0008	熊本県人吉市中青井町		32.214770	130.750217	"https://www.google.com/maps/@32.215032,130.7499827,3a,15y,141.49h,92.41t/data=!3m6!1e1!3m4!1s85JqiZeZqWuMHv_yNgS6wQ!2e0!7i13312!8i6656"						レヱル・ロマネスク	レヱルロマネスク	第7話で、ランとしろがねが観光に訪れていた場所の一つ。				ヒトヨシシ	レ	43	3	8		1
