作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0373	0001	完了	千葉県	浦安市	東京ディズニーランドホテル アリス・ガーデン	279-0031	千葉県浦安市舞浜1-1		35.636759	139.877268	-	17.0		0			残響のテロル	ザンキョウノテロル	第10話で三島リサを救うためにナインを裏切ってしまったツエルブが、リサを連れて訪れた遊園地シーンで、リサがツエルブに、ナインの元へ行くよう説得していた場所。2人が座っていたベンチも実在します。	http://www.disneyhotels.jp/tdh/facility/alice.html			ウラヤスシ	サ	12	11	2	
0373	0002	完了	東京都	千代田区	国会前庭 噴水池脇のベンチ	100-0014	東京都千代田区永田町1-1		35.677745	139.747813	"https://www.google.co.jp/maps/@35.677593,139.748016,3a,75y,90t/data=!3m5!1e2!3m3!1s80844737!2e1!3e10?hl=ja"	18		0			残響のテロル	ザンキョウノテロル	第3話で、捜査一課の倉橋課長が、柴崎健次郎にプルトニウム強奪犯の情報を伝えていた庭園で、噴水池や時計塔が描かれていました。				チヨダク	サ	13	17	2	
0373	0003	完了	東京都	千代田区	警視庁 庁舎	100-8929	東京都千代田区霞が関2-1-1		35.676773	139.752214	"https://www.google.co.jp/maps/@35.6775449,139.7537285,3a,46y,236.03h,103.45t/data=!3m4!1e1!3m2!1sR8NsCJ9doF0Vp8Avyt_hzw!2e0?hl=ja"	16		120	1.9	03-3581-4321	残響のテロル	ザンキョウノテロル	第1話の柴崎健次郎刑事の初登場シーンの冒頭カットで登場した庁舎。第2話では東京メトロ桜田門駅5番出入口越しに見上げる構図で描かれていました。第3話では、夜のシーンと日中のシーンで第1話と同構図の庁舎が描かれていました。第8話で、署内待機の命令に逆らって空港へ行った柴崎たち捜査一課の面々が、3か月の謹慎処分を言い渡されるシーンでも同じカットが使われていました。第10話のナイン出頭シーンと柴崎が倉橋課長にナインとの接見を嘆願するシーンでも使われていました。				チヨダク	サ	13	17	2	
0373	0004	完了	東京都	千代田区	警視庁 庁舎（内堀通りから）	100-8929	東京都千代田区霞が関2-1-1		35.677311	139.751527	"https://www.google.co.jp/maps/@35.6772841,139.751622,3a,75y,158.58h,122.31t/data=!3m4!1e1!3m2!1sPEFv33Nu3fuszyH2L8oXsg!2e0?hl=ja"	16		120	1	03-3581-4321	残響のテロル	ザンキョウノテロル	第3話の、刑事部捜査一課の羽村が、文書課の柴崎健次郎が上司になったことに納得できず、岡野に文句を言っていたシーンの冒頭カットで、内堀通り側の座標地点辺りから見上げた庁舎が描かれていました。				チヨダク	サ	13	17	2	
0373	0005	完了	東京都	千代田区	警視庁 庁舎（桜田通りから）	100-8929	東京都千代田区霞が関1-1		35.676477	139.752933	"https://www.google.co.jp/maps/@35.6766402,139.75289,3a,67.5y,285.75h,120.8t/data=!3m4!1e1!3m2!1s-HmQO_GvsDRpVODATwGm6A!2e0?hl=ja"	16				03-3581-4321	残響のテロル	ザンキョウノテロル	第3話で捜査一課がクレーン事故で大停電を起こした男の取り調べをするシーン冒頭のカットで、内堀通り側の座標地点辺りから見上げた庁舎が描かれていました。第5話の捜査会議シーン冒頭でも同じカットが使われていました。				チヨダク	サ	13	17	2	
0373	0006	完了	東京都	千代田区	首相官邸	100-8968	東京都千代田区永田町2-3-1		35.673049	139.742580	"https://www.google.co.jp/maps/@35.672275,139.741064,3a,22.5y,53.75h,98.95t/data=!3m4!1e1!3m2!1sWc9OyLRsBVfgDax6mQaqNA!2e0"	16		120	3		残響のテロル	ザンキョウノテロル	第10話で、警視庁に出頭したナインの要求に対し、首相や政府幹部たちが対応を協議していた場所。	http://www.kantei.go.jp/			チヨダク	サ	13	17	2	
0373	0007	完了	東京都	千代田区	ゲームコーナーミッキー	101-0051	東京都千代田区神田神保町1-16		35.696558	139.758701	"https://www.google.co.jp/maps/@35.696459,139.758735,3a,38.1y,340.35h,97.73t/data=!3m4!1e1!3m2!1sdhVgjA3FpD9qEJhSeegYUw!2e0?hl=ja"	18		120	2		残響のテロル	ザンキョウノテロル	第8話で、ハイヴによってビルのアジトを爆破されたため、ナインたちが新たにアジトとして使っていたゲームセンター。※2013年3月29日に閉店済。				チヨダク	サ	13	17	2	閉店
0373	0008	完了	東京都	千代田区	国立公文書館	102-0091	東京都千代田区北の丸公園3-2		35.690244	139.753884	"https://www.google.co.jp/maps/@35.689821,139.753869,3a,41.4y,1.03h,100.99t/data=!3m4!1e1!3m2!1scvdY8fzv_XtY6ukdt4yT-w!2e0?hl=ja"	18		120	3		残響のテロル	ザンキョウノテロル	第8話で、柴崎健次郎刑事が「新進平和塾」や「アテネ計画」について調べていた場所。				チヨダク	サ	13	17	2	
0373	0009	完了	東京都	中央区	首都高速江戸橋入口（料金所）	103-0027	東京都中央区日本橋1-9		35.683829	139.776650	"https://www.google.co.jp/maps/@35.683588,139.776686,3a,37y,0.7h,98.18t/data=!3m4!1e1!3m2!1spcd2EZArDo3ilPwtqnDNwg!2e0"	18		120	1.5		残響のテロル	ザンキョウノテロル	第10話で警視庁本庁舎から記者会見場の新宿パークビルへナインを護送する警察車両（ダミー）が首都高速道路に入って行った入口。				チュウオウク	サ	13	16	2	
0373	0010	完了	東京都	港区	麻布警察署	106-0032	東京都港区六本木6-2-37		35.662277	139.730890	"https://www.google.co.jp/maps/@35.6623816,139.7307098,3a,30.1y,101.74h,89.92t/data=!3m4!1e1!3m2!1sMIw2KiMrgSfZUKZrQaFeQg!2e0"	17		120	2.5	03-3479-0110	残響のテロル	ザンキョウノテロル	第2話で、長寿庵の出前配達に扮したナインが侵入して隠しカメラとプラスチック爆弾の入った岡持を設置し、爆破した警察署。作中では名称が「六本木警察署」となっており、住所も「港区六本木2-4-3」となっていました。	http://www.keishicho.metro.tokyo.jp/1/azabu/			ミナトク	サ	13	22	2	
0373	0011	完了	東京都	港区	南青山三丁目交差点	107-0061	東京都港区北青山3-2		35.669088	139.715921	"https://www.google.co.jp/maps/@35.669253,139.716168,3a,40.6y,223.67h,94.81t/data=!3m4!1e1!3m2!1sFFbeBHiDVMV2INzInDpcdw!2e0"	17		120	1		残響のテロル	ザンキョウノテロル	第10話で、記者会見場へ向かうナインを乗せた護送車両のダミーを見抜いたハイヴが、護送車両を追うシーンで、青山通りを南西方面から走って来たハイヴの車が、荒い運転で外苑西通りを東南方向へ曲がる姿が描かれていました。				ミナトク	サ	13	22	2	
0373	0012	完了	東京都	港区	青山通り（青山三丁目歩道橋周辺）	107-0061	東京都港区北青山3-3		35.667792	139.714756	"https://www.google.co.jp/maps/@35.667998,139.714956,3a,43.1y,191.17h,90.39t/data=!3m4!1e1!3m2!1sy8HX0CQrvL2EPSHDHugX8w!2e0"	17		120	1.4		残響のテロル	ザンキョウノテロル	第10話で、ナインを狙う者たちの目を眩ますため、倉橋課長率いるナインの護送車が単体で走っていた道。				ミナトク	サ	13	22	2	
0373	0013	完了	東京都	港区	首都高速台場入口（料金所）	135-0091	東京都港区台場1		35.634856	139.777237	"https://www.google.co.jp/maps/@35.633895,139.778132,3a,15y,317.3h,95.25t/data=!3m4!1e1!3m2!1sxGnI2qOH0-d921anWii2wA!2e0"	17		120	5		残響のテロル	ザンキョウノテロル	第10話でナインの記者会見場への護送のため、通行止めをしていた首都高速入口。				ミナトク	サ	13	22	2	
