作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0191	0001	完了	埼玉県	川口市	川口総合病院	332-8558	埼玉県川口市西川口5-11-5		35.809478	139.703098	"https://www.google.co.jp/maps/@35.809693,139.702347,3a,75y,108.23h,99.22t/data=!3m4!1e1!3m2!1sdNDx_2euB8YVGzgljLFFYQ!2e0?hl=ja"	15.0		120	1.7	048-253-1551	神様のメモ帳	カミサマノメモチョウ	第8話で雛村壮一郎が入院した病院。	http://www.saiseikai.gr.jp/	http://www.saiseikai.gr.jp/		カワグチシ	カ	11	2	2	
0191	0002	完了	東京都	台東区	上野動物園 入場口	110-0007	東京都台東区上野公園9-83		35.715923	139.772857	"https://www.google.co.jp/maps/@35.7158645,139.7730983,3a,75y,288.31h,84.99t/data=!3m5!1e1!3m3!1sNQxBwqNLQe7NqNehZwsaRQ!2e0!3e5?hl=ja"	17		120	1		神様のメモ帳	カミサマノメモチョウ	第6話で鳴海と錬次が携帯電話番号を交換した場所。				タイトウク	カ	13	15	2	
0191	0003	完了	東京都	台東区	上野動物園 ラマ舎	110-0007	東京都台東区上野公園9-83		35.716086	139.77041	"https://www.google.co.jp/maps/@35.7160483,139.7705463,3a,75y,305.42h,96.03t/data=!3m5!1e1!3m3!1sLUDP0fg25ffLelln8-iD5w!2e0!3e5?hl=ja"	17		120	1.6		神様のメモ帳	カミサマノメモチョウ	第6話で鳴海と錬次が携帯電話番号を交換した場所。				タイトウク	カ	13	15	2	
0191	0004	完了	東京都	台東区	上野動物園 ペンギン池	110-0007	東京都台東区上野公園9-83		35.714072	139.769525	"https://www.google.co.jp/maps/@35.7141178,139.7696792,3a,75y,250.85h,104.38t/data=!3m5!1e1!3m3!1sCCdob6LIyqq-aFkK9WXThg!2e0!3e5?hl=ja"	17		120	1.7		神様のメモ帳	カミサマノメモチョウ	第6話で再会した藤島鳴海と平坂錬次が携帯電話番号を交換していた場所。	http://www.tokyo-zoo.net/zoo/ueno/	http://www.tokyo-zoo.net/zoo/ueno/		タイトウク	カ	13	15	2	
0191	0005	完了	東京都	台東区	上野動物園 イソップ橋	110-0007	東京都台東区上野公園9-83		35.71423	139.770766	"https://www.google.co.jp/maps/@35.7142835,139.7707769,3a,75y,182.99h,81.53t/data=!3m5!1e1!3m3!1su2scffsxAIOm3nbNwF-f7Q!2e0!3e5?hl=ja"	17		120	1		神様のメモ帳	カミサマノメモチョウ	第6話で再会した藤島鳴海と平坂錬次が会話していた場所。				タイトウク	カ	13	15	2	
0191	0006	完了	東京都	台東区	上野動物園 動物園ステージ	110-0007	東京都台東区上野公園9-83		35.71443	139.77051	"https://www.google.co.jp/maps/@35.7143191,139.7704134,3a,75y,34.55h,83.07t/data=!3m5!1e1!3m3!1sHPtbVp8s9inMmTsBHF0-CQ!2e0!3e5?hl=ja"	17		120	3		神様のメモ帳	カミサマノメモチョウ	第6話で再会した藤島鳴海と平坂錬次が会話していた場所。				タイトウク	カ	13	15	2	
0191	0007	完了	東京都	台東区	上野動物園 不忍池テラス	110-0007	東京都台東区上野公園9-83		35.713921	139.769767	"https://www.google.co.jp/maps/@35.7140593,139.7696613,3a,75y,149.55h,84.54t/data=!3m5!1e1!3m3!1sVlNS7mw4hNjYTxTxwHDk3w!2e0!3e5?hl=ja"	17		120	2.5		神様のメモ帳	カミサマノメモチョウ	第6話で再会した藤島鳴海と平坂錬次が会話していた場所。				タイトウク	カ	13	15	2	
0191	0008	完了	東京都	台東区	上野動物園 ホッキョクグマ舎	110-0007	東京都台東区上野公園9-83		35.716631	139.770485	-	17		0			神様のメモ帳	カミサマノメモチョウ	第6話で再会した藤島鳴海と平坂錬次がジュースで兄弟の杯をかわしていた場所。<br />※改修工事により、当時の形状と変わってしまっています。				タイトウク	カ	13	15	2	
0191	0009	完了	東京都	台東区	昭和通り	110-0015	東京都台東区東上野3		35.711794	139.77788	"https://www.google.co.jp/maps/@35.7118303,139.777928,3a,30y,220.43h,85.17t/data=!3m6!1e1!3m4!1sgnSvJpt3eRQySCcQ2pmgRw!2e0!7i13312!8i6656?hl=ja"	17		120	3		神様のメモ帳	カミサマノメモチョウ	第6話で上野動物園を後にした藤島鳴海が消防車を見て不安にかられていた場所。				タイトウク	カ	13	15	2	
0191	0010	完了	東京都	台東区	昭和通り（高架下）	110-0015	東京都台東区東上野3		35.71165	139.777387	"https://www.google.co.jp/maps/@35.711763,139.7776922,3a,25y,235.71h,93.96t/data=!3m6!1e1!3m4!1syXHYNmwIAzMX9PHFBLnsTA!2e0!7i16384!8i8192?hl=ja"	17		120	4		神様のメモ帳	カミサマノメモチョウ	第6話で上野動物園を後にした藤島鳴海が目撃して不安にかられていた消防車が走っていた場所。				タイトウク	カ	13	15	2	
0191	0011	完了	東京都	渋谷区	明治通り 渋谷区神宮前六丁目歩道橋	150-0001	東京都渋谷区神宮前6		35.663235	139.702124	"https://www.google.co.jp/maps/@35.6630927,139.7021102,3a,50.5y,11.05h,93.84t/data=!3m6!1e1!3m4!1s2J278G5Wp3j0lyPDgZExHA!2e0!7i13312!8i6656?hl=ja"	17		0			神様のメモ帳	カミサマノメモチョウ	第1話で、藤島鳴海が木村未来から事情を聞いていた神宮前六丁目交差点南の歩道橋。				シブヤク	カ	13	10	2	
