作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1366	0001	完了	東京都	千代田区	中央通り	101-0021	東京都千代田区外神田1		35.698521	139.771249	"https://www.google.co.jp/maps/@35.7008072,139.7715569,3a,15y,185.19h,94.12t/data=!3m6!1e1!3m4!1s44RmPcRj_sdeVFk-xwX4tQ!2e0!7i16384!8i8192"						ぼくたちのリメイク	ボクタチノリメイク	第10話の橋場恭也が自社のゲーム「Mystic Clockwork」の評価を耳にしていた秋葉原シーンの冒頭カットで、北側から山手線の橋梁が描かれていました。				チヨダク	ホ	13	17	2		1
1366	0002	完了	東京都	千代田区	平岡ビル	101-0021	東京都千代田区外神田1-10-8		35.698904	139.771079	"https://www.google.co.jp/maps/@35.6986825,139.7714071,3a,16y,309.37h,116.79t/data=!3m6!1e1!3m4!1sSOLgnc7TQNdHi-IlVVYwmg!2e0!7i16384!8i8192"						ぼくたちのリメイク	ボクタチノリメイク	第10話の橋場恭也が自社のゲーム「Mystic Clockwork」の評価を耳にしていた秋葉原シーンで、「Mystic Clockwork」の巨大ビル広告が掲げられていたビル。宝田中央通りビルやオノデンビルで同じく「Mystic Clockwork」の看板が描かれていました。				チヨダク	ホ	13	17	2		1
1366	0003	完了	東京都	千代田区	秋葉原駅前館ビル前の道	101-0021	東京都千代田区外神田1-15		35.698191	139.771535	"https://www.google.co.jp/maps/@35.6981967,139.7715401,3a,38y,176.22h,93.13t/data=!3m6!1e1!3m4!1se3algQt7CK8FsSTG3Fb-3g!2e0!7i13312!8i6656"						ぼくたちのリメイク	ボクタチノリメイク	第10話で、橋場恭也が自社のゲーム「Mystic Clockwork」の広告が溢れる秋葉原				チヨダク	ホ	13	17	2		3
1366	0004	完了	東京都	港区	首都高速都心環状線（羽田への道路案内標識）	105-0013	東京都港区浜松町2-13		35.653030	139.755639	"https://www.google.co.jp/maps/@35.6530747,139.7553108,3a,21.1y,105.68h,96.22t/data=!3m6!1e1!3m4!1sHIIfLfOOTK-MIULuD63XuA!2e0!7i16384!8i8192"						ぼくたちのリメイク	ボクタチノリメイク	第11話の、会社で河瀬川英子が沖縄に帰るために羽田空港に向かったと聞いた橋場恭也が慌てて空港に向かうシーンで、恭也が乗るタクシーが走っていた場所。				ミナトク	ホ	13	22	2		1
1366	0005	完了	東京都	江東区	東京ビッグサイト	135-0063	東京都江東区有明3-11-1		35.629774	139.794076	"https://www.google.co.jp/maps/@35.6309361,139.793157,3a,30y,147.15h,103.14t/data=!3m6!1e1!3m4!1sHeTms-DJ1hq8NaXxiVhV8w!2e0!7i16384!8i8192"						ぼくたちのリメイク	ボクタチノリメイク	第8話で、橋場恭也が登美丘罫子の同人サークル「ハルキゲニアソフト」名義で同人ゲーム『ハルそら』の頒布を行った会場。				コウトウク	ホ	13	8	2		3
1366	0006	完了	東京都	大田区	羽田空港 第1ターミナル	144-0041	東京都大田区羽田空港		35.547598	139.785145	"https://www.google.co.jp/maps/@35.5502148,139.7832786,2a,31.6y,50.55h,84.47t/data=!3m6!1e1!3m4!1sNcnj4EQa-M4VeSorapu5aw!2e0!7i13312!8i6656"						ぼくたちのリメイク	ボクタチノリメイク	第11話で、会社で河瀬川英子が沖縄に帰るために羽田空港に向かったと聞いた橋場恭也が慌てて駆けつけ、折よく搭乗前の河瀬川と会うことができ、土産物屋（PIER 1）前のベンチで話をしていました。<br />展望デッキで河瀬川の乗る飛行機を見送った恭也が、再び姿を現した登美丘罫子から、10年前の世界に戻るかを問われていました。				オオタク	ホ	13	5	2		5
1366	0007	完了	東京都	渋谷区	宮下公園	150-0001	東京都渋谷区神宮前6-20		35.662786	139.701968	"https://www.google.co.jp/maps/@35.6628409,139.7018937,2a,59.8y,41.07h,69.11t/data=!3m6!1e1!3m4!1sUdYy8Q15w3srQeZEFF1fJQ!2e0!7i13312!8i6656"						ぼくたちのリメイク	ボクタチノリメイク	第9話、第10話で、橋場恭也と河瀬川英子がランチに弁当を食べていた公園。公園から望むcocoti SHIBUYAのカットなど、周辺ビル群も描かれていました。				シブヤク	ホ	13	10	2		4
1366	0008	完了	東京都	渋谷区	東京メトロ 明治神宮前駅　7番出入口	150-0001	東京都渋谷区神宮前6-30		35.668002	139.704833	"https://www.google.co.jp/maps/@35.6679762,139.7049479,3a,26.5y,285.31h,90.03t/data=!3m6!1e1!3m4!1s-Ora1qZwiqUtxbL-q6EqmQ!2e0!7i16384!8i8192"						ぼくたちのリメイク	ボクタチノリメイク	第9話で、別な時間軸の2018年に戻った翌日の朝に、自分が勤めているらしい会社（「Attraction point」）に向かう橋場恭也が、出て来る姿が描かれていた駅の出入口。				シブヤク	ホ	13	10	2		3
1366	0009	完了	東京都	渋谷区	上渋谷ガード付近	150-0002	東京都渋谷区渋谷1-26		35.662047	139.701426	"https://www.google.co.jp/maps/@35.6619304,139.701822,2a,18.7y,284.35h,87.64t/data=!3m6!1e1!3m4!1sQwie8cYBUpVO4o_hw0sZ2g!2e0!7i13312!8i6656"						ぼくたちのリメイク	ボクタチノリメイク	第9話、第10話の、橋場恭也と河瀬川英子のランチシーンの冒頭カットで山手線が通過する様子が描かれていた場所。				シブヤク	ホ	13	10	2		0
1366	0010	完了	東京都	渋谷区	小田急電鉄 参宮橋駅	151-0053	東京都渋谷区代々木4-6-7		35.678848	139.693765	-						ぼくたちのリメイク	ボクタチノリメイク	第2話の回想シーンで、疲れた表情で一人ホームのベンチに座り込む橋場恭也が描かれていた駅。				シブヤク	ホ	13	10	2		3
