作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1338	0001	完了	宮城県	仙台市	伊達政宗公騎馬像	980-0862	宮城県仙台市青葉区川内1-2		38.253274	140.856802	-						装甲娘戦機	ソウコウムスメセンキ	第5話で、スズノがいた世界の東北には青葉城の本丸御殿が現存していると話していたシーンの挿入カットで本丸御殿前に設置されている形で騎馬像が描かれていました。				センダイシ	ソ	4	1	1		0
1338	0002	完了	東京都	台東区	浅草寺　雷門	111-0032	東京都台東区浅草2-3-1		35.711135	139.796378	"https://www.google.co.jp/maps/@35.7108691,139.7963661,3a,24y,0.98h,96.22t/data=!3m6!1e1!3m4!1sXMvWKdjy1tXIr9_nk2K64w!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭の自分の方がたくさん東京に来たことがあると言い合うリコとマナの会話シーンで、リコが昔おばあちゃんと行ったと言っていた寺で、雷門が描かれていました。				タイトウク	ソ	13	15	2		0
1338	0003	完了	東京都	港区	お台場海浜公園から望むレインボーブリッジ	135-0091	東京都港区台場1-8		35.627377	139.772160	"https://www.google.co.jp/maps/@35.6273638,139.7721697,2a,15y,322.59h,91.94t/data=!3m6!1e1!3m4!1s62-550kDn2UnmMIKmrnygw!2e0!7i13312!8i6656"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭の自分の方がたくさん東京に来たことがあると言い合うリコとマナの会話シーンで、東京ドームにも言ったことがあると言うリコに対し、東京ならどこでもいいというわけではないと渋谷、原宿、お台場と例を上げていたカットで描かれていた場所の一つ。<br />ウエストプロムナードから望む構図で、自由の女神越しにレインボーブリッジが描かれていました。				ミナトク	ソ	13	22	2		0
1338	0004	完了	東京都	渋谷区	竹下通り（WEGO 原宿竹下口店前）	150-0001	東京都渋谷区神宮前1-19		35.671533	139.703349	"https://www.google.co.jp/maps/@35.6715557,139.7032346,3a,26y,104.3h,96.12t/data=!3m6!1e1!3m4!1sNXIH-lE_VWILPtXNhG2UFg!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭の自分の方がたくさん東京に来たことがあると言い合うリコとマナの会話シーンで、東京ドームにも言ったことがあると言うリコに対し、東京ならどこでもいいというわけではないと渋谷、原宿、お台場と例を上げていたカットで描かれていた場所の一つ。				シブヤク	ソ	13	10	2		0
1338	0005	完了	東京都	渋谷区	SHIBUYA109	150-0043	東京都渋谷区道玄坂2-29-1		35.659576	139.698953	"https://www.google.co.jp/maps/@35.6595577,139.6996061,3a,25.2y,270.47h,115.56t/data=!3m6!1e1!3m4!1sweQmkMb8iUNu-cGwEYfA6A!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭の自分の方がたくさん東京に来たことがあると言い合うリコとマナの会話シーンで、東京ドームにも言ったことがあると言うリコに対し、東京ならどこでもいいというわけではないと渋谷、原宿、お台場と例を上げていたカットで描かれていた場所の一つ。				シブヤク	ソ	13	10	2		0
1338	0006	完了	東京都	豊島区	東口五差路交差点	170-0013	東京都豊島区東池袋1-2		35.729506	139.713984	"https://www.google.co.jp/maps/@35.7294829,139.7140734,3a,37.5y,71.26h,88.62t/data=!3m6!1e1!3m4!1s_eCqIcAIih4-ahTayH5DTQ!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭で、所沢からあまり出たことがないリコが、マナがよく母親と東京へ買い物に行っていることについて聞いていた交差点。				トシマク	ソ	13	18	2		1
1338	0007	完了	東京都	豊島区	サンシャイン60通り（ヒューマックスパビリオン前）	170-0013	東京都豊島区東池袋1-22		35.729934	139.715707	"https://www.google.co.jp/maps/@35.7300232,139.7158928,3a,22y,249.03h,94.53t/data=!3m6!1e1!3m4!1sFVgDKuxutb98Za5OZf2IgA!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭で、所沢からあまり出たことがないリコが、よく母親と東京へ買い物に行っているマナが乗り換えもマスターしていることに驚いていた場所。				トシマク	ソ	13	18	2		1
1338	0008	完了	東京都	豊島区	サンシャイン60通りから見上げるサンシャインビル	170-0013	東京都豊島区東池袋1-28		35.730217	139.716573	"https://www.google.co.jp/maps/@35.7302055,139.7164878,3a,41y,110.5h,130.57t/data=!3m6!1e1!3m4!1sMQ4X1fO4RZ2MGd8qa8Rhag!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話冒頭のリコが親友のマナに連れられて新型LBX発表会に向かうシーンで、2人が会場へ急いで走り出していたシーンで、サンシャイン60通りから見上げる構図で、アネックスビルやサンシャイン60ビルが描かれていました。<br />第12話のラストカットでも、同じく見上げる構図でアネックスビルやサンシャイン60ビルが描かれていました。				トシマク	ソ	13	18	2		1
1338	0009	完了	東京都	豊島区	サンシャインシティ 噴水広場	170-0013	東京都豊島区東池袋3-1-2	サンシャインシティ 専門店街アルパ B1F	35.729052	139.718957	-						装甲娘戦機	ソウコウムスメセンキ	第1話で、リコが親友のマナに連れられて訪れた新型LBX発表会の会場。				トシマク	ソ	13	18	2		5
1338	0010	完了	東京都	豊島区	池袋駅 前	171-0022	東京都豊島区南池袋1-28-2		35.730626	139.712562	"https://www.google.co.jp/maps/@35.730616,139.7126968,3a,52y,278.45h,82.27t,0.06r/data=!3m6!1e1!3m4!1sBcjXCSZLRx9uZaS2BrsKzw!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話で、親友のマナに連れられて新型LBX発表会に向かうリコが利用していた駅で、駅前交差点での信号待ちや交差点を渡る姿が描かれていました。<br />作中では駅名が「HR 池袋駅」になっていました。				トシマク	ソ	13	18	2		3
1338	0011	完了	東京都	豊島区	大地の像	171-0022	東京都豊島区南池袋1-29		35.72992	139.712561	"https://www.google.co.jp/maps/@35.7298985,139.712399,3a,37.5y,80.21h,95.5t/data=!3m6!1e1!3m4!1ssqQ5JdRDasQ-YDxFE3G8ZQ!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第1話で、リコが親友のマナに連れられて新型LBX発表会へ向かう途中、2人が自撮りしていた場所。<br />互いの手で像を包み込むように見える構図で撮っていました。				トシマク	ソ	13	18	2		1
1338	0012	完了	東京都	調布市	調布駅 前	182-0024	東京都調布市布田4-32-1		35.652115	139.544117	"https://www.google.co.jp/maps/@35.6521186,139.5443267,3a,38y,272.29h,100.53t/data=!3m6!1e1!3m4!1sOVUj_irmKTAJ4YBDXv7geg!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第11話の決戦前の団欒シーンで、ユイの出身地である調布を何もないっぽいと言うリコに、ユイが自分がいた世界では調布が首都だと言い返すイメージカットで、駅前ロータリーから望む構図で、調布サウスゲートビル、トリエ京王調布B館（ビックカメラ京王調布店）、調布PARCOなどの建物が描かれていました。				チョウフシ	ソ	13	36	2		1
1338	0013	完了	神奈川県	横浜市	横浜赤レンガ倉庫	231-0001	神奈川県横浜市中区新港1-1		35.452123	139.642537	"https://www.google.co.jp/maps/@35.4518904,139.6428417,2a,30y,304.69h,91.03t,359.58r/data=!3m6!1e1!3m4!1s7o6dfk3P6Ov21yGq0janNg!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第11話の決戦前の団欒シーンで、ミハルがキョウカに、首都が神奈川にあるキョウカの世界では警視庁も神奈川にあるのかと尋ねるカットで、赤レンガ倉庫2号館越しにコスモクロック21（大観覧車）や横浜ランドマークタワーなどが描かれていました。				ヨコハマシ	ソ	14	1	2		1
1338	0014	完了	埼玉県	所沢市	所沢航空記念公園　YS-11型機	359-0042	埼玉県所沢市並木1-13		35.798853	139.467042	"https://www.google.co.jp/maps/@35.7987574,139.4666497,3a,25.1y,71.82h,92.57t/data=!3m6!1e1!3m4!1s99nCfOMZmyFr-ULXKq2iFw!2e0!7i13312!8i6656"						装甲娘戦機	ソウコウムスメセンキ	オープニングで野外展示された飛行機の前を歩くリコの姿が描かれていました。				トコロザワシ	ソ	11	15	2		3
1338	0015	完了	京都府	京都市	京都タワー	600-8216	京都府京都市下京区東塩小路町721-1		34.987548	135.759352	"https://www.google.co.jp/maps/@34.9866503,135.7604565,3a,37.5y,315.15h,103.06t/data=!3m6!1e1!3m4!1ssf0oQbYH9dHch_5e8wyEtQ!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第5話のリコによる京都での修学旅行イメージカットで、「修学旅行サイコー」と書かれた団扇を持つリコの背後に描かれていたタワー。<br />第6話の「ミメシス」たちの襲撃で廃墟となった街に、崩壊しながらもかろうじて外観を残す建物として描かれていたのもこのタワーでした。				キョウトシ	ソ	26	10	5		0
1338	0016	完了	京都府	京都市	醍醐寺　弁天池	601-1325	京都府京都市伏見区醍醐東大路町22		34.950981	135.824641	-						装甲娘戦機	ソウコウムスメセンキ	第5話のリコたち第13遊撃小隊一行の京都観光課カットで、一行が訪れていた場所。<br />池の傍に立つ弁天堂や、池に架かる橋で転ぶユイの姿が描かれていました。				キョウトシ	ソ	26	10	5		1
1338	0017	完了	京都府	京都市	金閣寺	603-8361	京都府京都市北区金閣寺町1		35.038997	135.728858	-						装甲娘戦機	ソウコウムスメセンキ	第5話のリコによる京都での修学旅行イメージカットで、学生服姿のリコとユイがポーズを取っていた寺。<br />第6話のマナが風邪で修学旅行を休んだリコに土産話を聞かせる回想シーンでは、銀閣寺のことを「侘び錆びだ」を「ワサビだ」と言い間違えたことで、リコがイメージしたワサビの田んぼの中にある銀色の金閣寺（舎利殿）が描かれていました。				キョウトシ	ソ	26	10	5		1
1338	0018	完了	京都府	京都市	三条大橋 西詰	604-8004	京都府京都市中京区中島町		35.008922	135.771351	"https://www.google.co.jp/maps/@35.0088485,135.7712663,3a,32y,59.45h,97.39t/data=!3m6!1e1!3m4!1sfnQ2BwUTFuv1GBJ5N9t48Q!2e0!7i16384!8i8192"						装甲娘戦機	ソウコウムスメセンキ	第5話の、単独でラボスリーへ向かうミハルが、廃墟となった京都の街を「ミメシス」を刺激しないように出力を抑えて移動するシーンで、弥次喜多像のある橋の袂付近にいる「ミメシス」の背後を移動するミハルが描かれていました。				キョウトシ	ソ	26	10	5		1
1338	0019	完了	京都府	京都市	清水寺　本堂	605-0862	京都府京都市東山区清水1-294		34.994508	135.785474	"https://www.google.com/maps/@34.9946454,135.7854323,2a,60y,270.96h,84.76t/data=!3m6!1e1!3m4!1st0phVW4x--2qQh_VsiWTDg!2e0!7i13312!8i6656"						装甲娘戦機	ソウコウムスメセンキ	第5話のリコによる京都での修学旅行イメージカットで、リコが紹介するかのように描かれていた観光名所。				キョウトシ	ソ	26	10	5		1
1338	0020	完了	京都府	京都市	清水寺　仁王門 前	605-0862	京都府京都市東山区清水1-294		34.995504	135.783075	"https://www.google.com/maps/@34.9955187,135.7829021,3a,19y,109.71h,108.69t/data=!3m6!1e1!3m4!1sztRq0gaR-nfa6iufT3V44Q!2e0!7i13312!8i6656"						装甲娘戦機	ソウコウムスメセンキ	第4話で、リコたち第13遊撃小隊一行が時空の歪みのために京都へ辿り着けず、風邪で修学旅行に行けなかった過去を持つリコが、「私は京都に拒まれた女」だと落ち込んでいたシーンの挿入カットで描かれていた場所。<br />第5話のリコによる京都での修学旅行イメージカットで、リコが和傘を差してウインクをしていたのもこの場所で、背景に仁王門や三重塔などが描かれていました。<br />第6話のマナが風邪で修学旅行を休んだリコに土産話を聞かせる回想シーンでは、門前を歩くマナの姿が描かれていました。				キョウトシ	ソ	26	10	5		1
1338	0021	完了	京都府	京都市	三十三間堂	605-0941	京都府京都市東山区三十三間堂廻り町657		34.987207	135.771911	-						装甲娘戦機	ソウコウムスメセンキ	第5話のリコによる京都での修学旅行イメージカットで、学生服姿のリコ、ユイ、スズノの3人がガイド役のミハルに先導されて歩いていた場所。				キョウトシ	ソ	26	10	5		1
1338	0022	完了	京都府	京都市	東福寺　思遠池	605-0981	京都府京都市東山区本町15-778		34.975402	135.773743	-						装甲娘戦機	ソウコウムスメセンキ	第5話のリコたち第13遊撃小隊一行の京都観光課カットで、一行が蓮池の橋を渡る姿が描かれていました。<br />背景に三門が描かれていました。				キョウトシ	ソ	26	10	5		1
1338	0023	完了	京都府	京都市	東福寺　本坊庭園（北庭）	605-0981	京都府京都市東山区本町15-778		34.977185	135.774103	-						装甲娘戦機	ソウコウムスメセンキ	第5話のリコたち第13遊撃小隊一行の京都観光課カットで、一行が小市松模様の庭園を眺める姿が描かれていました。				キョウトシ	ソ	26	10	5		1
