作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0247	0001	完了	千葉県	習志野市	京成 実籾駅	275-0002	千葉県習志野市実籾1-1-1		35.687061	140.068725	"https://www.google.co.jp/maps/@35.687344,140.068816,3a,75y,186.94h,93.43t/data=!3m4!1e1!3m2!1sosC6LQQI8Zlg8snrNeoowQ!2e0?hl=ja"	18.0		120	3		きんいろモザイク	キンイロモザイク	第3話の登校シーンで、大宮忍たち4人たちが出て来た駅の出入口。駅前広場で九条カレンと遭遇したベンチも実在します。				ナラシノシ	キ	12	4	2	
0247	0002	完了	千葉県	習志野市	実籾本郷公園	275-0002	千葉県習志野市実籾2-24		35.684095	140.064575	"https://www.google.co.jp/maps/@35.684224,140.064236,3a,75y,110.07h,91.28t/data=!3m4!1e1!3m2!1sPcB3g09wxI9Vk0DzFJkyzw!2e0?hl=ja"	19.0		120	3	047-451-1151	きんいろモザイク	キンイロモザイク	第3話で九条カレンと出会った大宮忍たち4人が一緒に登校するシーンで通った公園。5人が渡っていた小橋も実在します。第8話で5人が文化祭の話をしていた学校帰りのシーンもこの場所でした。	http://www.etown-okubo.net/map/map_park_mimo.html			ナラシノシ	キ	12	4	2	
0247	0003	完了	千葉県	習志野市	実籾高等学校 沿道	275-0003	千葉県習志野市実籾本郷22-1		35.682799	140.062578	"https://www.google.co.jp/maps/@35.682938,140.062671,3a,75y,202.02h,84.87t/data=!3m4!1e1!3m2!1sjNEFh1REwbHx-5x8mwlApQ!2e0?hl=ja"	17.0		120	3		きんいろモザイク	キンイロモザイク	第2話の下校シーンで大宮忍たち4人が歩いていた場所。				ナラシノシ	キ	12	4	2	
0247	0004	完了	千葉県	習志野市	実籾高等学校	275-0003	千葉県習志野市実籾本郷22-1		35.682324	140.063474	"https://www.google.co.jp/maps/@35.682407,140.062476,3a,75y,80.44h,94.44t/data=!3m4!1e1!3m2!1sPu8xPkjYVv1Sl1TwcerW8w!2e0?hl=ja"	16.0		120	3	047-479-1144	きんいろモザイク	キンイロモザイク	第3話に登場した大宮忍たちの通う高校のモデル。	http://www.chiba-c.ed.jp/mimomihs/			ナラシノシ	キ	12	4	2	
0247	0005	完了	千葉県	習志野市	JR 津田沼駅 北口周辺	275-0016	千葉県習志野市津田沼1-1-1		35.691373	140.020823	"https://www.google.co.jp/maps/@35.691493,140.020859,48m/data=!3m1!1e3?hl=ja"	17.0		0			きんいろモザイク	キンイロモザイク	第2話で大宮忍たち4人が待ち合わせをしていた場所。駅を背に座標地点辺りから東側を望む構図で描かれていました。				ナラシノシ	キ	12	4	2	
0247	0006	完了	千葉県	習志野市	AM PIA津田沼	275-0016	千葉県習志野市津田沼1-2-1	十三ビルB1F～1F	35.690333	140.022442	"https://www.google.co.jp/maps/@35.690317,140.022678,3a,75y,282h,105.29t/data=!3m4!1e1!3m2!1sWbUQi06fBmEHFa7cG6V73Q!2e0?hl=ja"	17.0		120	3	047-403-6135	きんいろモザイク	キンイロモザイク	第2話で大宮忍たち4人が遊びに入ったゲームセンター。店の入口外観及び店頭及び店内のUFOキャッチャーが描かれていました。				ナラシノシ	キ	12	4	2	
0247	0007	完了	千葉県	習志野市	イオンペット	275-0016	千葉県習志野市津田沼1-23-1	イオンモール津田沼1F	35.690232	140.025945	-	17.0		0		047-403-1611	きんいろモザイク	キンイロモザイク	第2話で大宮忍たち4人が遊びに入ったペットショップ。				ナラシノシ	キ	12	4	2	
0247	0008	完了	千葉県	習志野市	モリシア津田沼	275-0026	千葉県習志野市谷津1-16-1		35.690037	140.019043	"https://www.google.co.jp/maps/@35.690049,140.019043,41m/data=!3m1!1e3?hl=ja"	17.0		0		047-478-3969	きんいろモザイク	キンイロモザイク	第2話で休日に街で遊んでいた大宮忍たち4人がベンチで休憩していて、困っている外国人カップルを助けようと忍が声をかけ、逆に困っていた場所。第4話では同じ場所で、アリス・カータレットと九条カレンがどっちが姉でどっちが妹か言い争っていました。第4話では北側2階の正面階段周辺のカットもありました。第10話では休日に5人が偶然出会っていたのもこの場所でした。	http://www.morisia.com/			ナラシノシ	キ	12	4	2	
0247	0009	完了	千葉県	習志野市	モリシア津田沼	275-0026	千葉県習志野市谷津1-16-1		35.690037	140.019043	"https://www.google.co.jp/maps/@35.690266,140.020121,3a,29.7y,231.28h,100.16t/data=!3m4!1e1!3m2!1sIDPpbfB6KR1O5Zrh6oc-kA!2e0?hl=ja"	17.0		120	1.5	047-478-3969	きんいろモザイク	キンイロモザイク	第4話で、一人でお使いに来たアリスが、ショーウンドウの前でポーズを取る小路綾に遭遇し、子供っぽく見られることにお互いの共通性を見出して一緒に不良になろうと話していたショッピングプラザ。	http://www.morisia.com/			ナラシノシ	キ	12	4	2	
0247	0010	完了	千葉県	佐倉市	麻賀多神社	285-0025	千葉県佐倉市鏑木町933-1		35.719272	140.226797	-	18.0		0		043-484-0392	きんいろモザイク	キンイロモザイク	第6話で大宮忍たちが行った夏祭りの会場となっていた神社。	http://www.makata.jp/			サクラシ	キ	12	3	2	
