作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1204	0001	完了	北海道	札幌市	さっぽろテレビ塔	060-0042	北海道札幌市中央区大通西		43.061087	141.356445	"https://www.google.co.jp/maps/@43.0629834,141.3535375,109a,35y,144.45h,77.56t/data=!3m1!1e3"						アイ★チュウ	アイチュウ	第6話の華房心の地方ライブシーンの冒頭カットで、上空から見下ろす構図でテレビ塔周辺が描かれていました。<br />天候不順の中、北海道でのライブ後に一人で東京に向かう心が乗る飛行機が飛んでいくシーンでも、この塔が描かれていました。<br />ちなみに、ライブ会場については、監督の難波日登志が自身のTwitterで、望んだホールが見つからなくて、東京のホールを参考に架空のホールとして描いていることを明かしています。				サッポロシ	ア	1	1	1		0
1204	0002	完了	岩手県	花巻市	いわて花巻空港	025-0003	岩手県花巻市東宮野目第二地割53番地		39.421515	141.138635	-						アイ★チュウ	アイチュウ	第6話で、華房心が北海道でのライブ後に一人でファンイベント会場の東京へ向かうも、搭乗していた東京行きの飛行機が悪天候のために緊急着陸してしまった空港。<br />全便欠航のために空港内で一泊するも、翌日になっても全便欠航のままだったため、空路は諦めて鉄道駅に向かっていました。				ハナマキシ	ア	3	6	1		2
1204	0003	完了	岩手県	花巻市	JR 新花巻駅	025-0011	岩手県花巻市矢沢10-87-7		39.406458	141.173819	-						アイ★チュウ	アイチュウ	第6話で、北海道でのライブ後に一人でファンイベント会場の東京へ向かう途中で、乗っていた飛行機が悪天候でいわて花巻空港に緊急着陸してしまった華房心が、空路を断念して新幹線に乗車していた駅。				ハナマキシ	ア	3	6	1		1
1204	0004	完了	宮城県	栗原市	JR くりこま高原駅	989-5612	宮城県栗原市志波姫新熊谷284		38.749108	141.071692	"https://www.google.com/maps/@38.7492339,141.0709079,3a,15y,103.16h,93.43t/data=!3m6!1e1!3m4!1sK-cDHVpOlnjvChwGPTQo2w!2e0!7i13312!8i6656"						アイ★チュウ	アイチュウ	第6話で、北海道でのライブ後に一人でファンイベント会場の東京へ向かう途中で、乗っていた飛行機が悪天候でいわて花巻空港に緊急着陸してしまった華房心が、空路を断念して新幹線で東京へ向かうも、強風の影響による運休で足止めされてしまった駅。<br />作中では心が「在来線で行けるとこまで行った」と言っていますが、くりこま高原駅は新幹線駅なので在来線では来られません。				クリハラシ	ア	4	23	1		1
1204	0005	完了	宮城県	栗原市	くりこま高原駅前タクシー乗り場	989-5612	宮城県栗原市志波姫新熊谷		38.749186	141.071340	"https://www.google.com/maps/@38.7492634,141.0714029,3a,15y,205.49h,86.19t/data=!3m6!1e1!3m4!1s2YK3_hCqd8nvlruC9GC1OQ!2e0!7i13312!8i6656"						アイ★チュウ	アイチュウ	第6話で、北海道でのライブ後に一人でファンイベント会場の東京へ向かう途中で、悪天候で空路も鉄道も断念させられた華房心が、タクシーに乗ろうとキャリーバックを引っ張ってタクシー乗り場に向かっていた場所。<br />目撃者に写真を撮られてSNSにアップされていました。				クリハラシ	ア	4	23	1		1
1204	0006	完了	東京都	千代田区	日比谷公園	100-0012	東京都千代田区日比谷公園1-2		35.673530	139.756465	"https://www.google.co.jp/maps/@35.6733452,139.7566203,2a,50.9y,357.49h,96.63t,359.5r/data=!3m6!1e1!3m4!1s0NGnh-18tQcQJiDSiGMgBw!2e0!7i13312!8i6656"						アイ★チュウ	アイチュウ	第11話で、「サウンドカーニバル」の選考会前の愛童星夜が小音楽堂へ向けてランニングをしていた場所。				チヨダク	ア	13	17	2		1
1204	0007	完了	東京都	千代田区	日比谷公園　小音楽堂	100-0012	東京都千代田区日比谷公園1-2		35.673962	139.757069	"https://www.google.co.jp/maps/@35.6744302,139.7569983,2a,15y,171.12h,93.98t,0r/data=!3m6!1e1!3m4!1skGQVEsR8s_4vYTUADtoLEQ!2e0!7i13312!8i6656"						アイ★チュウ	アイチュウ	第9話の回想シーンで、愛童星夜がアイチュウになるきっかけとなった竜胆椿のライブを見た場所。<br />第10話では、憧れの竜胆椿の言葉で自分の目指すべき姿を見失った愛童星夜が、救いを求めるかのようにこのステージを訪れ、ランニング中に偶然通りかかった華房心に励まされていました。<br />第11話では、迷いを振り切った星夜が「サウンドカーニバル」の選考会前にランニングをしながら訪れ、気合を入れていました。				チヨダク	ア	13	17	2		5
1204	0008	完了	東京都	文京区	ラクーアガーデンステージ	112-0003	東京都文京区春日1-1-1		35.706677	139.753402	-						アイ★チュウ	アイチュウ	第7話で、CD3000枚完売ノルマの期限となる最終日に「I💛B（アイビー）」がCD販売単独ライブをしていたステージ。<br />作中ではステージ名が「ククーアガーデンステージ」になっていました。				ブンキョウク	ア	13	21	2		3
1204	0009	完了	東京都	文京区	東京ドーム	112-0004	東京都文京区後楽1-3-61		35.705617	139.751862	-						アイ★チュウ	アイチュウ	第12話で、「天上天下」が出演し、愛童星夜たちアイチュウがスタッフとして手伝いをした「サウンドカーニバル」の会場。				ブンキョウク	ア	13	21	2		5
1204	0010	完了	東京都	江東区	ららぽーと豊洲	135-0061	東京都江東区豊洲2-4-9		35.655374	139.793085	"https://www.google.co.jp/maps/@35.6553505,139.7930805,2a,60y,301.18h,84.31t/data=!3m6!1e1!3m4!1sJVIIYi47P5dUg842lpnybw!2e0!7i13312!8i6656"						アイ★チュウ	アイチュウ	第7話で、施設内のステージでライブをする「F∞F（ファイアーフェニックス）」が、総合案内所で受付に挨拶をしていました。<br />同話後半では、愛童星夜が、母親と逸れてしまった彩羽と一緒に母親を探して、総合案内所や施設内を歩いていました。				コウトウク	ア	13	8	2		2
