作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0110	0001	完了	北海道	札幌市	札幌市時計台	060-0001	北海道札幌市中央区北一条西2		43.062594	141.353635	"https://www.google.co.jp/maps/@43.0627492,141.3531315,3a,18.2y,128.06h,108.44t/data=!3m6!1e1!3m4!1s1S8_m4xWoC0teTwSToT4TQ!2e0!7i13312!8i6656?hl=ja"	17.0		0		011-231-0838	英国一家、日本を食べる	エイコクイッカニホンヲタベル	第11話でマイケル・ブース一家が北海道に来た冒頭カットで描かれていた北海道を代表する観光スポット。	http://www15.ocn.ne.jp/~tokeidai/			サッポロシ	エ	1	1	1	
0110	0002	完了	北海道	札幌市	札幌かに本家 札幌駅前本店	060-0003	北海道札幌市中央区北三条西2-1-18		43.065603	141.352581	"https://www.google.co.jp/maps/@43.065563,141.352409,3a,65.4y,77.12h,137.27t/data=!3m6!1e1!3m4!1snmh_st0aju9zHYI0xgA15Q!2e0!7i13312!8i6656"	15.0		120	1.5		英国一家、日本を食べる	エイコクイッカニホンヲタベル	第11話でマイケル・ブース一家がカニ料理を食べた店。ビル前面のカニの巨大看板が目印の店ですが、作中ではさらに巨大にアレンジされて描かれていました。	http://www.kani-honke.co.jp/			サッポロシ	エ	1	1	1	
0110	0003	完了	北海道	札幌市	大通公園	060-0042	北海道札幌市中央区大通西2		43.060612	141.352394	"https://www.google.co.jp/maps/@43.060612,141.352166,3a,28y,84.65h,98.29t/data=!3m6!1e1!3m4!1sv9OGsgWmgGPZbUJPG_1udQ!2e0!7i13312!8i6656?hl=ja"			120	3		英国一家、日本を食べる	エイコクイッカニホンヲタベル	第11話でマイケル・ブース一家が北海道に来た冒頭カットで描かれていた北海道を代表する観光スポットで、札幌テレビ塔、噴水、泉の像などが描かれていました。				サッポロシ	エ	1	1	1	
0110	0004	完了	北海道	札幌市	NORBESA	060-0063	北海道札幌市中央区南三条西5		43.056095	141.350889	"https://www.google.co.jp/maps/@43.055317,141.351338,3a,26y,348.59h,117.17t/data=!3m6!1e1!3m4!1sdX_ydu-f75E4KY01ZQ5Ryw!2e0!7i13312!8i6656"	17.0		120	3	011-271-3630	英国一家、日本を食べる	エイコクイッカニホンヲタベル	第10話でアスガーとエミルが行きたいとダダをこね、リスンの付き添いで、マイケルと別行動で乗りに行った、ビルの屋上に観覧車がある複合商業施設。				サッポロシ	エ	1	1	1	
0110	0005	完了	北海道	札幌市	元祖さっぽろラーメン横丁	064-0805	北海道札幌市中央区南五条西3		43.054616	141.354342	"https://www.google.co.jp/maps/@43.054517,141.354408,3a,21.9y,336.02h,101.36t/data=!3m6!1e1!3m4!1shVSQVdLCnasx8uQJ9ScLFg!2e0!7i13312!8i6656!6m1!1e1"	17.0		120	3		英国一家、日本を食べる	エイコクイッカニホンヲタベル	第11話でマイケル・ブースが味噌バターコーンラーメンを食べるために一人で訪れた場所。作中では広い通りのように描かれていましたが、実際には人一人が通れる程度のかなり細い路地です。	http://www.ganso-yokocho.com/			サッポロシ	エ	1	1	1	
0110	0006	完了	東京都	千代田区	寿司清	100-0005	東京都千代田区丸の内1-9-1	東京駅改札内グランスタダイニング1F	35.681850	139.766596	-	18		0		03-5220-6865	英国一家、日本を食べる	エイコクイッカニホンヲタベル	第8話で、静岡行きの新幹線に乗り遅れてしまった一家が、ちらし寿司を食べていた駅構内の寿司屋。				チヨダク	エ	13	17	2	
0110	0007	完了	東京都	港区	東京タワー	105-0011	東京都港区芝公園4-2-8		35.658599	139.745417		17		0			英国一家、日本を食べる	エイコクイッカニホンヲタベル	来日して、空港から新宿へ向かって高速道路を走る長距離バスのシーンで、夕陽をバックにした美しい東京タワーの姿を見つけた母親のリスンが、長男のアスガーに見るよう促すものの、タブレットで検索した東京タワーの情報を見ていて、実際の景色を見ようともしない態度にやや不満顔をしていました。	http://www.tokyotower.co.jp/			ミナトク	エ	13	22	2	
0110	0008	完了	東京都	台東区	ニイミ洋食器館	111-8628	東京都台東区松が谷1-1-1		35.710570	139.788084	"https://www.google.co.jp/maps/@35.71023,139.78867,3a,15y,314.67h,106.99t/data=!3m4!1e1!3m2!1syUoCX6XEOP5FU4KUI5Y9ww!2e0"	18		120	3	03-3842-0213	英国一家、日本を食べる	エイコクイッカニホンヲタベル	第9話で鮫皮のおろし器を買うために、一家が訪れたかっぱ橋道具街の冒頭カットに描かれていた屋上に巨大なコック像「ジャンボコック」があるビル。				タイトウク	エ	13	15	2	
0110	0009	完了	東京都	大田区	尾上部屋	146-0082	東京都大田区池上8-8-8		35.570697	139.698819	"https://www.google.co.jp/maps/@35.570672,139.698922,3a,42.3y,303.92h,91.03t/data=!3m4!1e1!3m2!1sahnV7KnJxzLTlom7ix9OcQ!2e0"	18		120	1		英国一家、日本を食べる	エイコクイッカニホンヲタベル	第4話で、マイケル・ブース一家がちゃんこ鍋の取材をしていた部屋。実写パートでは尾上部屋の実名を言っていたのに、なぜか作中では名前が「東雲部屋」になっていました。				オオタク	エ	13	5	2	
0110	0010	完了	東京都	新宿区	思い出横丁	160-0023	東京都新宿区西新宿1-2		35.69309	139.699498	"https://www.google.co.jp/maps/@35.692846,139.699566,3a,90y,357.99h,95.61t/data=!3m5!1e1!3m3!1srbDeD_tKiHU3NVSc3Naa7A!2e0!3e2"	17.0					英国一家、日本を食べる	エイコクイッカニホンヲタベル	第1話で来日初日のブース一家が一番最初に日本食（やきそば、やきとり）を食べに来た場所で、ゲートの実写写真	http://www.shinjuku-omoide.com/	http://www.shinjuku-omoide.com/		シンジュクク	エ	13	11	2	
