作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0035	0018	完了	東京都	中野区	中野駅北口前	164-0001	東京都中野区中野5-31		35.706248	139.665797	"https://www.google.co.jp/maps/@35.7062136,139.6656335,3a,28y,88.22h,92.05t/data=!3m7!1e1!3m5!1s42kopSeNTbwr38hIao4Nkg!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D42kopSeNTbwr38hIao4Nkg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D269.96222%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?hl=ja"						あそびにいくヨ！	アソビニイクヨ	第4話で中野駅から中野ブロードウェイへ向かうエリスたちが一列になって渡っていた横断歩道。<br />※2012年に再開発が行われ、横断歩道はなくなってしまいました。				ナカノク	ア	13	19	2	
0035	0017	完了	東京都	中野区	JR 中野駅	164-0001	東京都中野区中野5-31-1		35.705836	139.665680	-						あそびにいくヨ！	アソビニイクヨ	第4話で、エリスたちが中野ブロードウェイへ向かうシーンの冒頭カットで駅名看板が、帰りのシーンではホームが描かれていました。				ナカノク	ア	13	19	2	
0035	0001	完了	東京都	中野区	中野ブロードウェイ	164-0001	東京都中野区中野5-52-15		35.709222	139.665673	"https://www.google.co.jp/maps/@35.7084882,139.665627,3a,75y,2.05h,107.39t/data=!3m6!1e1!3m4!1s_SGQ4gC9k2UOkWzkBU7h6w!2e0!7i13312!8i6656?hl=ja"	15.0					あそびにいくヨ！	アソビニイクヨ	第4話でエリスたちが地球の文化の研究のためという名目でおもちゃやマンガを買いに来た複合ビル	http://www.nbw.jp/	http://www.nbw.jp/		ナカノク	ア	13	19	2	
0035	0019	完了	東京都	大田区	羽田空港	144-0041	東京都大田区羽田空港		35.549049	139.784432	-						あそびにいくヨ！	アソビニイクヨ	第4話で、飛行機で東京へやって来たエリスたちが利用していた空港で、手荷物受取場（バゲージクレームエリア）や通路が描かれていました。				オオタク	ア	13	5	2	
0035	0016	完了	埼玉県	さいたま市	さいたまスーパーアリーナ	330-9111	埼玉県さいたま市中央区新都心8		35.895112	139.630724	"https://www.google.co.jp/maps/@35.8935028,139.6298523,3a,45y,31.7h,110.96t/data=!3m6!1e1!3m4!1s857HDBLLB3bWznuO1_ctQA!2e0!7i16384!8i8192?hl=ja"						あそびにいくヨ！	アソビニイクヨ	第4話冒頭で、猫耳教団「子猫の足裏」の集会が行われていた会場。教祖であるアントニアが、本物の猫耳少女であるエリスを真の教祖として迎えて崇める作戦「うにゃーくん」の発動を宣言していました。<br />第8話でも同じく「子猫の足裏」の集会が行われており、衛星中継で「猫耳を崇めるのをやめて共に生きよ」と言うエリスの言葉を伝えていました。				サイタマシ	ア	11	1	2	
0035	0003	完了	沖縄県	那覇市	国道58号線	900-0016	沖縄県那覇市前島3-25		26.223939	127.684175	"https://www.google.co.jp/maps/@26.2239264,127.6843076,3a,75y,216.34h,84.64t/data=!3m4!1e1!3m2!1sk-yWA13k19LDr5wMBAW1NQ!2e0"	16.0					あそびにいくヨ！	アソビニイクヨ	第1話で、双葉アオイが迎えに来た政府の人間の運転する車で移動していた場所で、嘉和騎央に裏の顔をバラしたらどうなるかなどと嫌味なことを言ったために、当てはしなかったものの銃で撃たれていました。<br />泊ふ頭旅客ターミナル脇から、ジャンボポートアイランド店を望む構図で描かれていました。				ナハシ	ア	47	9	8	
0035	0005	完了	沖縄県	那覇市	A＆W古波蔵店	900-0024	沖縄県那覇市古波蔵2-25-31		26.198439	127.688818	"https://www.google.co.jp/maps/@26.1981175,127.6887929,3a,15y,342.18h,90.03t/data=!3m6!1e1!3m4!1sS6pIZpJs-j57_pSkxVA5_w!2e0!7i13312!8i6656?hl=ja"	16.0				098-836-8243	あそびにいくヨ！	アソビニイクヨ	第6話で、双葉アオイと金武城真奈美が、戦いを教える代わりに嘉和騎央の攻略法を教えるとの約束で、弁当の献立の話をしていたファミレス。<br />第6話冒頭カットでは、『陰からマモル！』の陰守マモルと紺若ゆうなが店前に立っていました。<br />第9話では、騎央たち4人がハンバーガーを食べながら、アシストロイドの１号機が地球にやって来る話をしていました。				ナハシ	ア	47	9	8	
0035	0006	完了	沖縄県	那覇市	沖縄県庁	900-8570	沖縄県那覇市泉崎1-2-2		26.212416	127.680889	"https://www.google.co.jp/maps/@26.2135528,127.6800232,3a,52.1y,161.64h,103.62t/data=!3m6!1e1!3m4!1shav4ezp0o4dUhXmPSjhF-w!2e0!7i13312!8i6656?hl=ja"	13.0				098-866-2333	あそびにいくヨ！	アソビニイクヨ	第3話で、クーネ率いるスク水姿のキャーティアの代表たちと、政府の役人たちと交渉をしていた場所。<br />作中では国際通りから県議会事務局の建物越しに臨む構図で描かれています。				ナハシ	ア	47	9	8	
0035	0007	完了	沖縄県	那覇市	泉崎交差点	900-8570	沖縄県那覇市泉崎		26.213694	127.676056	"https://www.google.co.jp/maps/@26.2133543,127.6757294,3a,35.1y,43.2h,90.47t/data=!3m4!1e1!3m2!1s2FcHDpQgsUemW2JwNwCwuA!2e0"	15.0					あそびにいくヨ！	アソビニイクヨ	第2話の冒頭で、「ビューティフル・コンタクト」のアジトに向かう糸嘉州マキが自動車で曲がっていた交差点。国道58号線を南から進入して右折し、那覇市役所方面へ向かっていました。				ナハシ	ア	47	9	8	
0035	0008	完了	沖縄県	那覇市	那覇空港	901-0142	沖縄県那覇市鏡水150		26.204263	127.651009	-	13.0					あそびにいくヨ！	アソビニイクヨ	第4話で、東京へ向かうエリスたちが飛行機に搭乗していた空港で、ターミナルビルではなく総合庁舎が描かれていました。				ナハシ	ア	47	9	8	
