作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1284	0030	完了	宮城県	仙台市	お茶の井ヶ田 喜久水庵 JR仙台駅3階店	980-0021	宮城県仙台市青葉区中央1-1-1	仙台駅 3F	38.260430	140.882021	-						呪術廻戦	ジュジュツカイセン	第1話で、特級呪物「宿儺の指」回収任務に遅れてやって来た五条悟が、帰りの新幹線で食べようと途中の仙台駅で和菓子（喜久福）を買っていた店。				センダイシ	シ	4	1	1		1
1284	0029	完了	宮城県	仙台市	葛岡斎場	989-3121	宮城県仙台市青葉区郷六字葛岡10		38.278187	140.820529	"https://www.google.co.jp/maps/@38.2779237,140.820765,3a,90y,343.47h,92.31t/data=!3m6!1e1!3m4!1scuHF-Jcb7VoIFMmIUPKJUQ!2e0!7i13312!8i6656"						呪術廻戦	ジュジュツカイセン	第2話で、身寄りのない虎杖悠仁が、五条悟のみを伴い、亡くなった祖父を火葬してもらっていた葬儀場。<br />作中では、全体感のままに、建物構造が描き変えられています。				センダイシ	シ	4	1	1		2
1284	0031	完了	山形県	鶴岡市	加茂水族館　クラゲドリームシアター	997-1206	山形県鶴岡市今泉字大久保657-1		38.761722	139.724859	"https://www.google.com/maps/@38.7617714,139.7248823,2a,75y,263.68h,101.34t/data=!3m6!1e1!3m4!1smYCYCSs7EAAAAAQvxgamJQ!2e0!7i13312!8i6656"						呪術廻戦	ジュジュツカイセン	オープニングで、巨大なクラゲ？（呪霊？）がいる円形水槽の前に立つ吉野順平が描かれていた場所。				ツルオカシ	シ	6	19	1		1
1284	0001	完了	東京都	千代田区	日本工業倶楽部会館	100-0005	東京都千代田区丸の内1-4-6		35.683269	139.764966	"https://www.google.co.jp/maps/@35.6832862,139.7651438,3a,30y,255.48h,94.19t/data=!3m6!1e1!3m4!1s9A0-uFNQOgVLkxk4G67V_w!2e0!7i16384!8i8192"						呪術廻戦	ジュジュツカイセン	第2クールのオープニングで、雨の中を花束を持って歩く五条悟の背景に描かれていた建物。				チヨダク	シ	13	17	2		1
1284	0002	完了	東京都	千代田区	ドゥバイヨル 丸の内オアゾ店	100-0005	東京都千代田区丸の内1-6-4	オアゾ ショップ＆レストラン 1F	35.683436	139.766193	-						呪術廻戦	ジュジュツカイセン	第2クールのオープニングで、夏油傑が球体型のチョコレートデザート「アヴァランシュ」にショコラショー（温かいチョコレートドリンク）をかける姿が描かれていた店。				チヨダク	シ	13	17	2		1
1284	0003	完了	東京都	中央区	㐂寿司	103-0013	東京都中央区日本橋人形町2-7		35.686451	139.783643	"https://www.google.co.jp/maps/@35.6863777,139.783654,3a,45y,357.38h,92.83t/data=!3m6!1e1!3m4!1smUWqCbLCwz5-_MlTkf4pMg!2e0!7i16384!8i8192"						呪術廻戦	ジュジュツカイセン	第14話の「じゅじゅさんぽ」で高田ちゃんが訪れていた老舗寿司屋「寿司英集」のモデル。				チュウオウク	シ	13	16	2		1
1284	0004	完了	東京都	港区	六本木ヒルズ	106-6108	東京都港区六本木6-10-1		35.660736	139.730156	-						呪術廻戦	ジュジュツカイセン	第1クールのオープニングで釘崎野薔薇が立っていた場所。<br />座標地点付近の階段上（2階）付近から東側（東京タワー方面）を望む構図で描かれていました。				ミナトク	シ	13	22	2		1
1284	0005	完了	東京都	港区	Nicolai Bergmann Nomu	107-0062	東京都港区南青山5-7-2		35.663086	139.712843	"https://www.google.com/maps/@35.6631679,139.7129003,3a,28.5y,212.96h,88.96t/data=!3m6!1e1!3m4!1snLOvkL0BAWeYZDWrA8Hs5g!2e0!7i16384!8i8192"						呪術廻戦	ジュジュツカイセン	第2クールのオープニングで、七海建人がソファで読書する姿が描かれていた喫茶店。				ミナトク	シ	13	22	2		1
1284	0006	完了	東京都	渋谷区	竹下通り（原宿アルタ前）	150-0001	東京都渋谷区神宮前1-16-4		35.671302	139.704344	"https://www.google.co.jp/maps/@35.6713295,139.7043246,3a,62y,185.92h,90.54t/data=!3m6!1e1!3m4!1stHGVbUzvNFiYZRz7EZv-nA!2e0!7i13312!8i6656"						呪術廻戦	ジュジュツカイセン	第1話で、釘崎野薔薇が、スカウトマンをつかまえて自分はモデルにどうかと詰め寄っていた場所。				シブヤク	シ	13	10	2		1
1284	0007	完了	東京都	渋谷区	コインロッカー	150-0001	東京都渋谷区神宮前1-17-1	原宿ル・ポンテ 3F	35.671220	139.703347	-						呪術廻戦	ジュジュツカイセン	第3話で、釘崎野薔薇が私物を入れていたコインロッカー。虎杖悠仁と伏黒恵が初対面となった野薔薇と互いに自己紹介をしていました。				シブヤク	シ	13	10	2		2
