作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0259	0001	完了	東京都	品川区	しながわ水族館	140-0012	東京都品川区勝島3-2-1		35.588474	139.737500	-	17		0			クズの本懐	クズノホンカイ	皆川茜が鐘井鳴海と健全デートをしていた場所。作中では館名が「しなしな水族館」になっていました。	http://www.aquarium.gr.jp/			シナガワク	ク	13	9	2	
0259	0002	完了	東京都	品川区	水上レストラン ドルフィン	140-0012	東京都品川区勝島3-2-1	しながわ水族館内	35.589218	139.737562	-	17		0			クズの本懐	クズノホンカイ	皆川茜と鐘井鳴海のデートシーンで、2人が食事をしていたレストラン。作中では店名が「ホエール」になっていました。	http://www.aquarium.gr.jp/guide/restaurant.html			シナガワク	ク	13	9	2	
0259	0003	完了	東京都	渋谷区	渋谷シネパレス	150-0042	東京都渋谷区宇田川町20-11		35.660956	139.699844	"https://www.google.co.jp/maps/@35.6609396,139.6997739,3a,35.5y,96.11h,105.7t/data=!3m6!1e1!3m4!1sm0xZdXs-nhro9HJlGdKz_Q!2e0!7i13312!8i6656"	19		120	3	03-3461-3534	クズの本懐	クズノホンカイ	第7話の粟屋麦とモカ（鴎端のり子）のデートシーンで、2人が映画を観ていた映画館。作中では「CINE PALACE」の文字が「CINE PLACE」になっていました。				シブヤク	ク	13	10	2	
0259	0004	完了	東京都	渋谷区	スクランブル交差点	150-0043	東京都渋谷区道玄坂2-3		35.659533	139.700189	"https://www.google.co.jp/maps/@35.6593364,139.700054,3a,25.1y,101.69h,105.51t/data=!3m7!1e1!3m5!1sraTw_zGyQ36FZQfBaLhSOA!2e0!3e2!7i13312!8i6656"	17		120	1		クズの本懐	クズノホンカイ	第7話の安楽岡花火と寺内タクヤのデートシーンで、2人が渡っていた交差点。渋谷駅前ビル側から大盛堂書店側に歩いていました。				シブヤク	ク	13	10	2	
0259	0005	完了	東京都	渋谷区	SHIBUYA109	150-0043	東京都渋谷区道玄坂2-29-1		35.659576	139.698953	"https://www.google.co.jp/maps/@35.6595371,139.7003807,3a,25.1y,271.55h,100.05t/data=!3m6!1e1!3m4!1sKBa84ZAYKqHi-kQyo96I8A!2e0!7i13312!8i6656?hl=ja"	17		120	3		クズの本懐	クズノホンカイ	第5話で、粟屋麦が早川芽衣と渋谷で待ち合わせをしていた渋谷シーンの冒頭カットで描かれていました。				シブヤク	ク	13	10	2	
0259	0006	完了	東京都	渋谷区	時の化石	150-0043	東京都渋谷区道玄坂2-29-1		35.659468	139.699088	"https://www.google.co.jp/maps/@35.6594194,139.6990849,3a,24.6y,9.48h,83.6t/data=!3m6!1e1!3m4!1snClfZzAuGe0nCFQaTYgZSg!2e0!7i13312!8i6656"	19		120	3		クズの本懐	クズノホンカイ	第5話で、粟屋麦が早川芽衣と渋谷で待ち合わせをしていた場所。				シブヤク	ク	13	10	2	
0259	0007	完了	東京都	渋谷区	ホテルFESTA	150-0044	東京都渋谷区円山町1-11		35.658963	139.695177	"https://www.google.co.jp/maps/@35.6591915,139.695044,3a,49.9y,156.01h,109.42t/data=!3m6!1e1!3m4!1sAXveUWh1aEi5inWbnR3u1w!2e0!7i13312!8i6656"	18		120	1.5		クズの本懐	クズノホンカイ	第5話で、粟屋麦が早川芽衣と休憩していたホテル。				シブヤク	ク	13	10	2	
0259	0008	完了	東京都	渋谷区	恵比寿南橋	150-6001	東京都渋谷区恵比寿4-20		35.643047	139.712142	"https://www.google.co.jp/maps/@35.6431769,139.7122653,3a,18.4y,201.46h,92.06t/data=!3m6!1e1!3m4!1sMUGofM1oIu9XpL6kmGcMew!2e0!7i13312!8i6656?hl=ja"	17		120	3		クズの本懐	クズノホンカイ	第7話の終盤で、皆川茜の真似をして好きでもない男とデートしてみたものの、承認欲求を満たされず悶ていた場所。				シブヤク	ク	13	10	2	
0259	0009	完了	東京都	渋谷区	JR 代々木駅	151-0053	東京都渋谷区代々木1-34-1		35.682980	139.702024	"https://www.google.co.jp/maps/@35.6830237,139.7017225,3a,15y,109.4h,93.49t/data=!3m6!1e1!3m4!1syXgjalLO7ABrM2H1pDIqpw!2e0!7i13312!8i6656"			0			クズの本懐	クズノホンカイ	第8話で、予備校に通うために隣町に来た桐嶋篤也が絵鳩早苗と待ち合わせしていた駅で、西口周辺が描かれていました。				シブヤク	ク	13	10	2	
0259	0010	完了	東京都	武蔵野市	カラオケ館 吉祥寺南口店	180-0003	東京都武蔵野市吉祥寺南町1-5-4	第10東京ビル	35.702696	139.578788	"https://www.google.co.jp/maps/@35.7027311,139.5788964,3a,19y,260.33h,105.19t/data=!3m6!1e1!3m4!1sBxZVWHYyHE9UVcpiBV-kJg!2e0!7i13312!8i6656"					0422-42-1330	クズの本懐	クズノホンカイ	第2話で、片想いしている鐘井鳴海先生が皆川茜先生を好きなことに中てられたが安楽岡花火が、粟屋麦を誘って自棄カラオケをしていた店。第6話で、花火が寺内タクヤとのデートで訪れていたのもこの店でした。	http://karaokekan.jp/shop/tokyo_area0/03240002.html			ムサシノシ	ク	13	48	2	
0259	0011	完了	東京都	多摩市	小田急 多摩センター駅	206-0033	東京都多摩市落合1-40		35.624659	139.424552	"https://www.google.co.jp/maps/@35.6245993,139.424584,3a,32.9y,338.78h,97.83t/data=!3m6!1e1!3m4!1sdrrr-Fnpi5_qXppjzjkueQ!2e0!7i13312!8i6656"						クズの本懐	クズノホンカイ	第6話。安楽岡花火と寺内タクヤのデートで、2人の待ち合わせシーンで改札前周辺が、デートの終えて別れていたシーンで、中央口が描かれていました。第7話では、同じく粟屋麦とモカ（鴎端のり子）のデートの待ち合わせ改札前周辺が、デート終盤でキスをしていたシーンで中央口前が描かれていました。デート前の挿入カットではホームなども描かれています。第8話での粟屋麦と皆川茜のデートの待ち合わせ場所が、中央口前でした。				タマシ	ク	13	35	2	
0259	0012	完了	東京都	多摩市	丘の上プラザ	206-0033	東京都多摩市落合1-44		35.623412	139.425691	"https://www.google.co.jp/maps/@35.6229575,139.4255175,3a,42y,21.26h,98.93t/data=!3m6!1e1!3m4!1soeU3XZUZmq54kwXn02AH9g!2e0!7i13312!8i6656"					042-371-2411	クズの本懐	クズノホンカイ	第6話で、安楽岡花火が母親に頼まれて買い物に行った場所で、茜先生の男の一人である寺内タクヤと遭遇していました。	http://www.okanoueplaza.com/			タマシ	ク	13	35	2	
0259	0013	完了	東京都	多摩市	にしおち橋	206-0033	東京都多摩市落合2-26		35.616081	139.424773	"https://www.google.co.jp/maps/@35.6163181,139.4245786,3a,29.5y,138.33h,97.22t/data=!3m6!1e1!3m4!1s_NfsMPZApKUMvL2L7BUN5w!2e0!7i13312!8i6656?hl=ja"						クズの本懐	クズノホンカイ	第4話で、粟屋麦のマンションを後にした安楽岡花火に、尾行していた絵鳩早苗が声をかけていた橋。				タマシ	ク	13	35	2	
0259	0014	完了	東京都	多摩市	イトーピア多摩パルテノンヒルズ	206-0033	東京都多摩市落合2-26-1		35.615700	139.425666	-						クズの本懐	クズノホンカイ	第4話で、安楽岡花火が訪れた粟屋麦のマンション。				タマシ	ク	13	35	2	
0259	0015	完了	東京都	多摩市	階段	206-0033	東京都多摩市落合2-30		35.617252	139.426446	-						クズの本懐	クズノホンカイ	第3話で、買い物の帰りの安楽岡花火が、鬱に陥りうずくまっていた場所。				タマシ	ク	13	35	2	
0259	0016	完了	東京都	多摩市	多摩中央公園 ガゼボ	206-0033	東京都多摩市落合2-35		35.620742	139.424741	-						クズの本懐	クズノホンカイ	第4話の回想シーンで、高校時代の皆川茜が、友人が失恋して泣いている姿を見て搾取する喜びを知っていた公園。				タマシ	ク	13	35	2	
0259	0017	完了	東京都	多摩市	Cafe Green	206-0033	東京都多摩市落合6-1-1	落合6丁目ハイツ1F	35.612471	139.424505	-					042-201-1279	クズの本懐	クズノホンカイ	第8話で、粟屋麦が告白するために呼び出した皆川茜先生とお茶していた喫茶店。	http://www.cafegreen-tama.com/			タマシ	ク	13	35	2	
0259	0018	完了	東京都	多摩市	愛宕第3公園	206-0041	東京都多摩市愛宕3-59		35.632619	139.433372	-						クズの本懐	クズノホンカイ	第5話の、人前では泣かず、いつも独りで泣いていたのは、強がりでしかなかったことをお兄ちゃん（鐘井鳴海）が教えてくれたという回想シーンで、幼い花火が雪の公園で一人ブランコに乗っているところへ、お兄ちゃんが探しに来てくれた公園。				タマシ	ク	13	35	2	
0259	0019	完了	神奈川県	川崎市	京王相模原線 多摩川鉄橋	214-0002	神奈川県川崎市多摩区菅野戸呂2		35.638793	139.535039	"https://www.google.co.jp/maps/@35.6387747,139.5351168,3a,42.5y,329.57h,94.26t/data=!3m6!1e1!3m4!1sFlT26hW1uLeCQq0GnVbhPA!2e0!7i13312!8i6656"						クズの本懐	クズノホンカイ	第2話の通学シーンで、モカ（鴎端のり子）の乗っていた電車が渡っていた鉄橋。				カワサキシ	ク	14	2	2	
0259	0020	完了	京都府	京都市	喫茶チロル	604-8306	京都府京都市中京区門前町539		35.011097	135.747450	"https://www.google.co.jp/maps/@35.0110486,135.7473545,3a,18.9y,70.21h,85.74t/data=!3m6!1e1!3m4!1s8oAQKg7wVVW-xwkJpu8k-g!2e0!7i13312!8i6656"					075-821-3031	クズの本懐	クズノホンカイ	第8話の回想シーンで、絵鳩早苗と桐嶋篤也がお茶していた喫茶店。				キョウトシ	ク	26	10	5	
