作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1336	0001	完了	東京都	千代田区	靖国通り（八木書店 古書部前）	101-0051	東京都千代田区神田神保町1-1		35.695845	139.760631	"https://www.google.co.jp/maps/@35.6959533,139.7605535,3a,19y,244.33h,92.69t/data=!3m6!1e1!3m4!1s8hhzN0OLnaDWkaAPWF3-pg!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第1話で、紙越空魚が仁科鳥子に連れられて裏世界への入口へ向かって歩いていた場所①。<br />第2話でも同じく裏世界への入口へ向かうシーンで同じ場所が描かれていました。				チヨダク	ウ	13	17	2		1
1336	0002	完了	東京都	千代田区	書泉グランデ	101-0051	東京都千代田区神田神保町1-3-2		35.695821	139.759745	"https://www.google.co.jp/maps/@35.6959055,139.7595799,3a,15y,106.71h,91.24t/data=!3m6!1e1!3m4!1sYHCTu4yeo85dZd9YLe8l8g!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第2話、第3話で、紙越空魚と仁科鳥子が待ち合わせをしていた書店。				チヨダク	ウ	13	17	2		3
1336	0003	完了	東京都	千代田区	矢口書店 脇	101-0051	東京都千代田区神田神保町2-5		35.695747	139.757087	"https://www.google.co.jp/maps/@35.6957361,139.7570986,3a,50y,276.5h,89.19t/data=!3m6!1e1!3m4!1si2dlz6WForCCIZ2BgyYxTw!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第1話で、紙越空魚が仁科鳥子に連れられて裏世界への入口へ向かって歩いていた場所②。				チヨダク	ウ	13	17	2		1
1336	0004	完了	東京都	千代田区	東京メトロ 新御茶ノ水駅　B1出入口	101-0062	東京都千代田区神田駿河台4-3		35.699099	139.765348	"https://www.google.co.jp/maps/@35.6992887,139.7651355,3a,15y,136.56h,91.32t/data=!3m6!1e1!3m4!1srJIRTuLyk4CS1uRfF5oTGQ!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第1話、第3話で、紙越空魚と仁科鳥子が大学からゲートのある神保町へ向かうシーンの挿入カットで描かれていた地下鉄の出入口。				チヨダク	ウ	13	17	2		1
1336	0005	完了	東京都	豊島区	第一西池ビル	171-0021	東京都豊島区西池袋1-15-9		35.730585	139.709680	"https://www.google.co.jp/maps/@35.7310764,139.7099299,3a,40y,202.27h,102.94t/data=!3m6!1e1!3m4!1s2OoNlhhXPnTM9aDpMe4cIw!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第10話の、仁科鳥子肉を食べに行こうと誘われた紙越空魚が、待ち合わせ場所に向かう池袋シーンの冒頭カットで描かれていたビル。				トシマク	ウ	13	18	2		0
1336	0006	完了	東京都	豊島区	えんちゃん親子のモザイカルチャー	171-0021	東京都豊島区西池袋1-19		35.731309	139.710096	"https://www.google.co.jp/maps/@35.7313285,139.710267,3a,25y,267.77h,88.47t/data=!3m6!1e1!3m4!1souTeOqch85fYJjtGS2Ql7Q!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第10話の、仁科鳥子から焼肉を食べに行こうと誘われた紙越空魚が、待ち合わせ場所に向かう池袋シーンの冒頭カットで、待ち合わせ中の人々が描かれていた場所。<br />作中では左右反転して描かれています。				トシマク	ウ	13	18	2		0
1336	0007	完了	東京都	豊島区	cafe pause	171-0022	東京都豊島区南池袋2-14-12	山口ビル 1F	35.726442	139.713128	"https://www.google.co.jp/maps/@35.7265113,139.7131159,3a,60y,176.6h,90.99t/data=!3m6!1e1!3m4!1syKcdh6gwu9ROJp2XU_V9Jg!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第4話で、紙越空魚と仁科鳥子が食事をしていた店。<br />第5話冒頭で、小桜へのお詫びの会を終えた後の空魚と鳥子が、2人の仲直りの会を開いていました。<br />第8話では、空魚と鳥子が、瀬戸茜理から猫の忍者に襲われる悩みを聞いているところに、猫の忍者が現れて襲撃されていました。<br />第11話では、空魚と鳥子が小桜と一緒に、「きさらぎ駅米軍救出作戦」の作戦会議をしていました。				トシマク	ウ	13	18	2		5
1336	0008	完了	東京都	豊島区	南池袋公園	171-0022	東京都豊島区南池袋2-22-1		35.727720	139.714310	"https://www.google.co.jp/maps/@35.7276704,139.7141189,3a,21y,73.64h,88.67t/data=!3m6!1e1!3m4!1s44uzHKRrYuuOq8wq12SnsQ!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第8話で、瀬戸茜理が、猫の忍者に襲われる悩みを相談していた紙越空魚と待ち合わせをしていた公園。空魚から仁科鳥子を紹介されていました。				トシマク	ウ	13	18	2		3
1336	0009	完了	東京都	練馬区	石神井公園駅南口バス停	177-0041	東京都練馬区石神井町3-22		35.743450	139.606393	"https://www.google.co.jp/maps/@35.7432108,139.6062737,3a,20y,22.36h,90.87t/data=!3m6!1e1!3m4!1sWKve_PG-xmOw_1N12ObJUw!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第8話の、紙越空魚と仁科鳥子が、夜の駅前で猫の忍者に襲われるという瀬戸茜理からの悩み相談について話していたシーンの冒頭カットで描かれていた駅前のバス停。<br />第12話では、小桜からAP-1（移動農業機械）の撤去を言い渡された空魚と鳥子が、対策を考えようと喫茶店に向かうシーンで、2人がバス停横を歩く姿が描かれていました。				ネリマク	ウ	13	20	2		1
1336	0010	完了	東京都	練馬区	石神井公園駅南口前の交差点	177-0041	東京都練馬区石神井町3-22		35.743208	139.606391	"https://www.google.co.jp/maps/@35.7432695,139.6063018,3a,38y,129.52h,90.05t/data=!3m6!1e1!3m4!1swhUqwCmSKJLg0iEKqifciw!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第8話の、紙越空魚と仁科鳥子が、夜の駅前で猫の忍者に襲われるという瀬戸茜理からの悩み相談について話していたシーンの冒頭カットで描かれていた交差点。				ネリマク	ウ	13	20	2		0
1336	0011	完了	東京都	練馬区	エミオ石神井公園サウス前の街路樹周回ベンチ	177-0041	東京都練馬区石神井町3-22		35.743262	139.606183	"https://www.google.co.jp/maps/@35.7433717,139.6063281,3a,15y,223.99h,87.63t/data=!3m6!1e1!3m4!1s6W2422VgO8tc8PhSPP4h2w!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第8話で、紙越空魚と仁科鳥子が、夜の駅前で猫の忍者に襲われるという瀬戸茜理からの悩み相談について話していた場所。				ネリマク	ウ	13	20	2		3
1336	0012	完了	東京都	練馬区	西武鉄道 石神井公園駅	177-0041	東京都練馬区石神井町3-23-10		35.743615	139.606573	"https://www.google.co.jp/maps/@35.7434234,139.6065828,3a,90y,349.75h,98.87t/data=!3m6!1e1!3m4!1sRqFme2G4pLWiZyFe_oKe-w!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第2話で、紙越空魚と仁科鳥子が小桜へ会いに向かうシーンの挿入カットで描かれていた駅。<br />第8話				ネリマク	ウ	13	20	2		2
1336	0013	完了	東京都	練馬区	石神井池岸の遊歩道	177-0041	東京都練馬区石神井町5-21		35.740243	139.605036	"https://www.google.co.jp/maps/@35.7402593,139.6052323,3a,15y,262.15h,88.83t/data=!3m6!1e1!3m4!1stISfjyuNP3qFp2ZHqNd8Ag!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第12話で、小桜からAP-1（移動農業機械）の撤去を言い渡された紙越空魚と仁科鳥子が、AP-1を裏世界へ持っていけるゲートを探しながら歩いていた場所。				ネリマク	ウ	13	20	2		2
1336	0014	完了	東京都	練馬区	元町珈琲 石神井公園の離れ	177-0041	東京都練馬区石神井町7-1-2		35.744497	139.603582	"https://www.google.co.jp/maps/@35.7444619,139.6037217,3a,25y,290.94h,91.86t/data=!3m6!1e1!3m4!1sFiebpGLMwO-u0xk3MAsAvg!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第12話で、小桜からAP-1（移動農業機械）の撤去を言い渡された紙越空魚と仁科鳥子が、AP-1を裏世界へ持っていけるゲートを探す相談をしていた喫茶店。<br />作中では店名が「今村珈琲」になっていました。	https://motomachi-coffee.jp/map/shakujii/			ネリマク	ウ	13	20	2		3
1336	0015	完了	埼玉県	さいたま市	埼玉大学	338-0825	埼玉県さいたま市桜区下大久保255		35.865322	139.607351	"https://www.google.co.jp/maps/@35.8655273,139.6074055,3a,24y,185.3h,96.07t/data=!3m6!1e1!3m4!1sOaVjFc18luitJNchMFIh3A!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	紙越空魚と仁科鳥子が通う「犀玉大学」のモデル。				サイタマシ	ウ	11	1	2		5
1336	0016	完了	埼玉県	さいたま市	一番街商店街（小林寝具店前）	330-0802	埼玉県さいたま市大宮区宮町1-54		35.907957	139.625084	"https://www.google.co.jp/maps/@35.9079844,139.6251899,3a,18y,263.96h,79.61t/data=!3m6!1e1!3m4!1sCl2OfpYyPSUUiLrfnDf1Aw!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第1話の商店街シーンの冒頭カットで描かれていた自転車の走行禁止の置看板。				サイタマシ	ウ	11	1	2		1
1336	0017	完了	埼玉県	さいたま市	一番街商店街　ゲート	330-0802	埼玉県さいたま市大宮区宮町1-55		35.907931	139.625004	"https://www.google.co.jp/maps/@35.9079125,139.6249183,3a,43.5y,75.49h,113.02t/data=!3m6!1e1!3m4!1s4XLgAp3TV0jE7lo0f9sRyg!2e0!7i16384!8i8192"						裏世界ピクニック	ウラセカイピクニック	第1話の商店街シーンの冒頭カットで描かれていたゲート。				サイタマシ	ウ	11	1	2		1
1336	0018	完了	埼玉県	さいたま市	串カツ田中 大宮店	330-0802	埼玉県さいたま市大宮区宮町1-77	一番街商店街	35.908112	139.626043	"https://www.google.co.jp/maps/@35.908192,139.6262159,3a,15y,243.39h,95.47t/data=!3m6!1e1!3m4!1sFu3zFNJYXMxc5TWr_okOCw!2e0!7i13312!8i6656"						裏世界ピクニック	ウラセカイピクニック	第1話の商店街シーンの冒頭カットで描かれてい居酒屋。				サイタマシ	ウ	11	1	2		0
