作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1311	0001	完了	東京都	渋谷区	ハチ公像	150-0043	東京都渋谷区道玄坂2-1		35.659061	139.700622	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話の映画デートで、友崎文也と菊池風香が待ち合わせをしていた場所。				シブヤク	シ	13	10	2		3
1311	0002	完了	東京都	渋谷区	ライスビル	150-0042	東京都渋谷区宇田川町13-17		35.661526	139.698700	"https://www.google.co.jp/maps/@35.661691,139.6988275,3a,50y,209.2h,112.24t/data=!3m6!1e1!3m4!1sosV0ppNNt9L691Uu79I1Aw!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話で、友崎文也が菊池風香と一緒に映画『天使と籠の鳥』を観に行った映画館。				シブヤク	シ	13	10	2		2
1311	0003	完了	東京都	渋谷区	hiki	150-0042	東京都渋谷区宇田川町36-19	名畑ビル 1F	35.662007	139.696757	"https://www.google.co.jp/maps/@35.6620746,139.6967478,3a,34y,198.14h,86.11t/data=!3m6!1e1!3m4!1sPajDOvHNPWJMVDpLxjvofw!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話の映画デートで、一緒に映画『天使と籠の鳥』を観た後の友崎文也と菊池風香が映画の話をしながら食事をしていた店。<br />※2020年9月2日に閉店済。	https://www.hikicafe.jp/			シブヤク	シ	13	10	2	閉店	3
1311	0004	完了	東京都	渋谷区	渋谷センター街（日本酒原価酒蔵 渋谷宇田川町店前）	150-0042	東京都渋谷区宇田川町16		35.660776	139.698879	"https://www.google.com/maps/@35.6607764,139.6987697,3a,18y,89.88h,103.51t/data=!3m6!1e1!3m4!1sj1udbYwuuJFhYuw1ckSdXQ!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話の友崎文也と菊池風香との映画デートシーンの場面転換カットで描かれていた場所。				シブヤク	シ	13	10	2		0
1311	0005	完了	東京都	豊島区	西武鉄道 池袋駅	171-0022	東京都豊島区南池袋1-8-1		35.729710	139.712009	"https://www.google.co.jp/maps/@35.7299151,139.7124011,3a,15y,239.93h,93.97t/data=!3m6!1e1!3m4!1sHVt6k6OBeW13CVfY-DFRnQ!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第10話で、バーベキュー合宿に向かう友崎文也たち一行が、特急ラビューの前で記念撮影をしていました、				トシマク	シ	13	18	2		3
1311	0006	完了	埼玉県	さいたま市	一番街商店街　ゲート	330-0802	埼玉県さいたま市大宮区宮町1-55		35.907931	139.625004	"https://www.google.co.jp/maps/@35.9079125,139.6249183,3a,49y,75.18h,105.9t/data=!3m6!1e1!3m4!1s4XLgAp3TV0jE7lo0f9sRyg!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	DVD・Blu-ray Disc第4巻収録のOVA第2話で、「café Alice」へ向かう友崎文也たち一行がゲート前を横切る様子が描かれていました。				サイタマシ	シ	11	1	2		1
1311	0007	完了	埼玉県	さいたま市	大戸屋 大宮すずらん通り店	330-0846	埼玉県さいたま市大宮区大門町1-19-1	ARCHE Cube1 2F	35.907022	139.626568	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第12話で、本当にやりたいことを巡る対決を終えた友崎文也と日南葵が、一緒に塩鯖定食を食べていた定食屋。				サイタマシ	シ	11	1	2		4
1311	0008	完了	埼玉県	さいたま市	カラオケ ビッグエコー 大宮南銀通り店	330-0846	埼玉県さいたま市大宮区大門町1-61-1	DK大宮ビル 1～2Ｆ	35.905805	139.625599	"https://www.google.co.jp/maps/@35.9057298,139.6255364,3a,50y,37.24h,117.51t/data=!3m6!1e1!3m4!1s4nCRnvOmu7PbnGJaqm5UWA!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第5話冒頭の友崎文也のモノローグシーンで描かれていたカラオケ店。<br />第12話のラストでは、友崎文也が日南葵から課された新たな課題としてアルバイトをすることになっていました。<br />作中では店名が「BIG ICHO」になっていました。				サイタマシ	シ	11	1	2		3
1311	0009	完了	埼玉県	さいたま市	大宮駅西口ペデストリアンデッキ	330-0853	埼玉県さいたま市大宮区錦町		35.906310	139.622616	"https://www.google.co.jp/maps/@35.9063712,139.6225865,2a,26y,188.72h,96.48t/data=!3m6!1e1!3m4!1sRymtzHntn3hJfM1OjYVVfQ!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	エンディングで、ヒロインたちがそごう 大宮店をバックに登場していた場所。				サイタマシ	シ	11	1	2		2
1311	0010	完了	埼玉県	さいたま市	大宮駅西口ペデストリアンデッキ（大宮アルシェビル前）	330-0853	埼玉県さいたま市大宮区錦町		35.906188	139.622379	"https://www.google.co.jp/maps/@35.9062327,139.6223475,2a,36y,132.88h,90.87t/data=!3m6!1e1!3m4!1seYScczwtbJr4WcD_pjKceg!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第12話の実写合成のアイキャッチで、友崎文也が立っていた場所。背後に大宮駅ビル（ルミネ大宮）が描かれていました。				サイタマシ	シ	11	1	2		1
1311	0011	完了	埼玉県	さいたま市	大宮駅西口ペデストリアンデッキ　大階段	330-0853	埼玉県さいたま市大宮区錦町		35.906346	139.622453	"https://www.google.co.jp/maps/@35.9063168,139.6224028,2a,37.5y,27.35h,96.92t/data=!3m6!1e1!3m4!1s3r77u8GDArE3jRY4815VGQ!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話の実写合成のアイキャッチで、水沢孝弘が立っていた階段。				サイタマシ	シ	11	1	2		1
1311	0012	完了	埼玉県	さいたま市	大宮駅西口ペデストリアンデッキ　小階段	330-0853	埼玉県さいたま市大宮区錦町		35.905553	139.622736	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第2話の実写合成のアイキャッチで、みみみ（七海みなみ）が振り返る姿が描かれていた階段。				サイタマシ	シ	11	1	2		1
1311	0013	完了	埼玉県	さいたま市	「飛翔 ふれあいと参加 平和 」	330-0853	埼玉県さいたま市大宮区錦町		35.905888	139.622468	"https://www.google.co.jp/maps/@35.9059167,139.6225749,2a,45y,253.78h,98.02t/data=!3m6!1e1!3m4!1sNugwWDVknnG3VM0uV7Iu0Q!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第12話で、マイケル・アンディの新作本の発売日に一緒に買いに行く約束をした友崎文也と菊池風香が待ち合わせをしていた場所。				サイタマシ	シ	11	1	2		3
1311	0014	完了	埼玉県	さいたま市	JR 大宮駅	330-0853	埼玉県さいたま市大宮区錦町630		35.906398	139.624844	"https://www.google.com/maps/@35.9064698,139.6254609,3a,21y,260.5h,101.59t/data=!3m6!1e1!3m4!1ssds0jG833NqylgiMGePmeg!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第1話冒頭で、一人ホームのベンチに座って電車待ちをする学校帰りの友崎文也が、スマホのメッセージを見ていた駅。<br />同話でゲームプレイヤー「NO NAME」からの誘いを受けた文也が待ち合わせ場所へ向かうシーンでは、駅舎外観が描かれていました。<br />第3話では、さらなるキャラメイクのため、文也が日南葵と土曜の11時に待ち合わせをしていました。<br />第5話では、中村修二への誕生日プレゼントを買った帰りに、21・22番線ホームへの階段前で一行が泉優鈴と別れていました。<br />作中では駅名が「JF大宮駅」になっています。				サイタマシ	シ	11	1	2		3
1311	0015	完了	埼玉県	さいたま市	JR 大宮駅　まめの木	330-0853	埼玉県さいたま市大宮区錦町630		35.906424	139.624142	"https://www.google.co.jp/maps/@35.9064436,139.6240499,2a,40y,103.73h,92.68t/data=!3m7!1e1!3m5!1sIOLyDJzR-fjxmXxyXFiKyg!2e0!3e2!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第1話で、ゲームプレイヤー「NO NAME」からの誘いを受けた友崎文也が待ち合わせ場所へ向かうシーンで描かれていた構内のオブジェ。<br />第5話では、中村修二の誕生日プレゼントを買いに行くという目的で、友崎と日南葵、泉優鈴、水沢孝弘の4人が待ち合わせをしていました。<br />DVD・Blu-ray Disc第3巻収録のOVA第1話では、日南葵、七海みなみ、夏林花火の3人が鴻巣花火大会の帰りにここで別れていました。				サイタマシ	シ	11	1	2		5
1311	0016	完了	埼玉県	さいたま市	ルミネ大宮屋上庭園グリーンピースガーデン	330-0853	埼玉県さいたま市大宮区錦町630	ルミネ大宮 2・4F	35.906223	139.624602	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第5話の、友崎文也と日南葵、泉優鈴、水沢孝弘の4人が中村修二の誕生日プレゼントを買うために一緒に街へ出かけたシーンで、一行が休憩していた場所。<br />第9話では、日南が友崎に、男友達を作る課題を課したバーベキュー合宿に参加するかどうかの選択を迫っていました。				サイタマシ	シ	11	1	2		3
1311	0017	完了	埼玉県	さいたま市	スターバックス コーヒー ルミネ大宮 LUMINE2店	330-0853	埼玉県さいたま市大宮区錦町630	ルミネ大宮 LUMINE2 3F	35.906409	139.624856	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話で、友崎文也が日南葵から、菊池風香を映画デートに誘うよう指示されていた喫茶店。				サイタマシ	シ	11	1	2		3
1311	0018	完了	埼玉県	さいたま市	そごう 大宮店	330-0854	埼玉県さいたま市大宮区桜木町1-6-2		35.904908	139.622362	"https://www.google.co.jp/maps/@35.9063712,139.6225865,2a,26y,188.72h,96.48t/data=!3m6!1e1!3m4!1sRymtzHntn3hJfM1OjYVVfQ!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	オープニング、エンディングで描かれていたビル。<br />第12話の友崎文也と菊池風香のデートシーンの挿入カットでも、このビルが描かれていました。				サイタマシ	シ	11	1	2		5
1311	0019	完了	埼玉県	さいたま市	三省堂書店 大宮店	330-0854	埼玉県さいたま市大宮区桜木町1-6-2	そごう大宮店 8F	35.904601	139.621927	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第12話で、友崎文也と菊池風香がマイケル・アンディの新作本の発売日に一緒に買いに訪れた書店。<br />作中では店名が「大省堂書店」になっていました。				サイタマシ	シ	11	1	2		3
1311	0020	完了	埼玉県	さいたま市	連絡通路	330-0854	埼玉県さいたま市大宮区桜木町1-8		35.904630	139.621386	"https://www.google.co.jp/maps/@35.9044621,139.621452,3a,68y,2.2h,121.68t/data=!3m6!1e1!3m4!1sZZZDcgHzq1iWgxYpceH5Tw!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第5話で、中村修二の誕生日プレゼントを買い終えた友崎文也たち一行が、ピザを食べに行くシーンで描かれていたそごう大宮店とビックカメラ 大宮西口そごう店間の連絡通路。				サイタマシ	シ	11	1	2		0
1311	0021	完了	埼玉県	さいたま市	ビックカメラ 大宮西口そごう店	330-0854	埼玉県さいたま市大宮区桜木町1-8-4	そごう 大宮店	35.904450	139.621038	"https://www.google.co.jp/maps/@35.9045077,139.6214793,3a,20y,257.46h,100.21t/data=!3m6!1e1!3m4!1sAqz-NJQwm7kBTAGQNBGGcw!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第5話で、友崎文也たち一行が、中村修二の誕生日プレゼントを買いに訪れていた家電量販店。<br />作中では、店名が「ピッタカメラ」になっていました。				サイタマシ	シ	11	1	2		2
1311	0022	完了	埼玉県	さいたま市	アルシェ大宮	330-0854	埼玉県さいたま市大宮区桜木町2-1-1		35.906161	139.622094	"https://www.google.co.jp/maps/@35.9058805,139.6225443,2a,42y,303.51h,123.84t/data=!3m6!1e1!3m4!1s_9KLwRhZNdjdcAml9QYqpw!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第5話の街のカットや、第9話の友崎文也が日南葵からキャラメイクのレクチャーを受けていたシーンの挿入カット、第12話の街のカットなどで描かれていたビル。<br />作中では施設名が「AROHE」になっていました。				サイタマシ	シ	11	1	2		1
1311	0023	完了	埼玉県	さいたま市	大宮銀座商店街（第三やすなビル前）	330-0802	埼玉県さいたま市大宮区宮町1-2		35.907438	139.625049	"https://www.google.co.jp/maps/@35.9075518,139.6250429,3a,28y,166.19h,96.21t/data=!3m6!1e1!3m4!1sliswc9h0DXlZmtP9sifW5w!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第1話で、ゲームプレイヤー「NO NAME」からの誘いを受けた友崎文也が待ち合わせ場所へ向かうシーンで描かれていた商店街。				サイタマシ	シ	11	1	2		1
1311	0024	完了	埼玉県	さいたま市	珈琲館伯爵邸	330-0802	埼玉県さいたま市大宮区宮町1-46		35.908513	139.625466	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第12話で、一緒にマイケル・アンディの新作本を買いに行った後の友崎文也と菊池風香がお茶していた店。<br />同話ラストで2人が食事をしていたのもこの店で、2人が食べていたのは、懐かしのオムライスでした。				サイタマシ	シ	11	1	2		4
1311	0025	完了	埼玉県	さいたま市	ミニストップ 大宮東口店 前	330-0802	埼玉県さいたま市大宮区宮町1-59		35.907813	139.625054	"https://www.google.co.jp/maps/@35.9077204,139.6249843,3a,37.5y,32.16h,86.88t/data=!3m6!1e1!3m4!1sXb4I-6YMfM1lIqubChTcoQ!2e0!7i13312!8i6656"						弱キャラ友崎くん	ジャクキャラトモザキクン	第1話で、ゲームプレイヤー「NO NAME（日南葵）」からの誘いを受けた友崎文也が訪れた待ち合わせ場所。<br />第12話では、日南を呼び出した友崎が、2人が真の意味で出会った場所であるこの場所で、正面から日南と対決をしていました。				サイタマシ	シ	11	1	2		5
1311	0026	完了	埼玉県	さいたま市	大宮駅前のビル群	330-0846	埼玉県さいたま市大宮区大門町1-43		35.906122	139.625500	"https://www.google.co.jp/maps/@35.9061267,139.625247,3a,40y,105.95h,105.09t/data=!3m6!1e1!3m4!1sln3eB79cJAdrgxcrxjFz_Q!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	DVD・Blu-ray Disc第4巻収録のOVA第2話で、菊池風香のアルバイト帰りシーンの挿入カットで描かれていたビル群。<br />いずみや本店ビル群、田村ビル、DK大宮ビルなどのビル群が描かれていました。				サイタマシ	シ	11	1	2		0
1311	0027	完了	埼玉県	さいたま市	ハンドメイドと雑貨のお店mini*	330-0846	埼玉県さいたま市大宮区大門町3-200		35.909452	139.629530	"https://www.google.co.jp/maps/@35.9094425,139.629574,3a,45y,286.22h,76.29t/data=!3m6!1e1!3m4!1sZnr765vzhqK4wk6kkl7nGA!2e0!7i16384!8i8192"						弱キャラ友崎くん	ジャクキャラトモザキクン	第9話で、日南葵から無料でリュックを貰うのに気が引ける友崎文也が、日南から代わりに欲しいモノを買って物々交換という形を提案され、日南が選んだバッジを買っていた雑貨屋。	https://mi3ni2.base.shop/			サイタマシ	シ	11	1	2		3
1311	0028	完了	埼玉県	戸田市	JR 戸田公園駅	335-0023	埼玉県戸田市本町4-15-1		35.807933	139.678389	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第11話で、戸田橋花火大会を見に行く友崎文也と菊池風香が待ち合わせをしていた駅。<br />改札前の東口周辺で友崎が待つ姿が描かれていました。				トダシ	シ	11	4	2		2
1311	0029	完了	埼玉県	戸田市	荒川運動公園	335-0024	埼玉県戸田市戸田公園		35.800808	139.682356	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第11話のアイキャッチで描かれていた荒川河川敷。<br />座標地点辺りから南西側を望む構図で、花火大会の観客で溢れかえる河川敷の実写画像の合成で、浴衣姿の菊池風香が描かれていました。				トダシ	シ	11	4	2		1
1311	0030	完了	埼玉県	さいたま市	fino	338-0001	埼玉県さいたま市中央区上落合1-9-1	与野ハウス 1F	35.889541	139.629819	-						弱キャラ友崎くん	ジャクキャラトモザキクン	第4話エンディング後のシーンで、友崎文也が日南葵を映画の試写会に誘っていたレストラン。<br />第5話では、映画館を観終わった後に、感想を話した友崎が、日南から容赦のないダメ出しを受けていました。				サイタマシ	シ	11	1	2		4
