作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0146	0056	完了	東京都	千代田区	万世橋交差点	101-0021	東京都千代田区外神田1		35.697861	139.771194	"https://www.google.co.jp/maps/@35.6976479,139.7712365,3a,48.5y,4.19h,99.51t/data=!3m6!1e1!3m4!1sIXIdPGMbkZdGUZO1nvnJew!2e0!7i13312!8i6656"	17		0			俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	オープニングで高坂桐乃、高坂京介、黒猫、沙織・バジーナの4人が渡っていた交差点。<br />第15話で、桐乃と京介が、幼い頃の桐乃が未来の自分へ向けて吹き込んだメッセージを聞いていたシーンの挿入カットでも同じ構図で交差点が描かれていました。				チヨダク	オ	13	17	2	
0146	0057	完了	東京都	千代田区	オノデン本館	101-0021	東京都千代田区外神田1-2-7		35.698296	139.770987	"https://www.google.co.jp/maps/@35.6981911,139.7713061,3a,38.7y,300.39h,122.24t/data=!3m6!1e1!3m4!1s6oibTI0VIBtoxq7XNfxP7g!2e0!7i13312!8i6656"						俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第4話で、高坂桐乃と高坂京介が、リア・ハグリィを連れて来た秋葉原シーンの挿入カットで描かれていたビルその2。				チヨダク	オ	13	17	2	
0146	0059	完了	東京都	千代田区	中央通り（松屋 秋葉原中央通り店前）	101-0021	東京都千代田区外神田1-10-9	TY2ビル1〜3F	35.698812	139.771191	"https://www.google.co.jp/maps/@35.6988292,139.7712138,3a,50.1y,218.99h,97.53t/data=!3m6!1e1!3m4!1s8TuMF2KtqUDgOBK6cd6Hkw!2e0!7i13312!8i6656"						俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第4話で、高坂桐乃がリア・ハグリィに秋葉原に連れてきた理由を話していた場所。<br />※松屋 秋葉原中央通り店前は2016年7月24日に閉店済。				チヨダク	オ	13	17	2	
0146	0013	完了	東京都	千代田区	宝田中央通りビル	101-0021	東京都千代田区外神田1-14-1		35.698340	139.771587	"https://www.google.co.jp/maps/@35.6981581,139.7715935,3a,50y,350.54h,137.98t/data=!3m6!1e1!3m4!1s5V1v1AWdRioDHr_ux5pytA!2e0!7i13312!8i6656"						俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第4話で、高坂桐乃と高坂京介が、リア・ハグリィを連れて来た秋葉原シーンの挿入カットで描かれていたビルその1。				チヨダク	オ	13	17	2	
0146	0064	完了	東京都	千代田区	JR 秋葉原駅 電気街口（南）付近	101-0021	東京都千代田区外神田1-17-6		35.698201	139.772486	"https://www.google.co.jp/maps/@35.6981784,139.7723591,3a,45y,273.27h,94.08t/data=!3m6!1e1!3m4!1s7wQ8Qgk6hdFP57TuAcFWJA!2e0!7i13312!8i6656?hl=ja"	17		0			俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第1話で、第1期と同じく秋葉原にテンションの上がった高坂桐乃が「あーきーはーばーらー」と言って両手を掲げていた場所。<br />第4話では、リア・ハグリィを連れて「あーきーはーばーらー」をやっていました。<br />第14話では、京介と桐乃が「ラブラブクリスマスフェアー」でカップル限定のレアグッズプレゼントを入手するために秋葉原にやって来ましたが、珍しく「あーきーはーばーらー」をやっていませんでした。<br />第16話のラストでも、やっぱり桐乃が「あーきーはーばーらー」をやっていました。				チヨダク	オ	13	17	2	
0146	0065	完了	東京都	千代田区	中央通り（住友不動産秋葉原ビル前の交差点）	101-0021	東京都千代田区外神田3-12		35.699651	139.771359	"https://www.google.co.jp/maps/@35.6995356,139.7714816,3a,40y,291.83h,97.06t/data=!3m6!1e1!3m4!1sK8H3v4BUvLnFmcaRba-Xww!2e0!7i13312!8i6656?hl=ja"	17		120			俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第16話のラストで、高坂京介と高坂桐乃が沙織・バジーナがSNSコミュニティ「オタクっ娘あつまれー」の新メンバー候補を集めたお茶会に向かうシーンで、立ち止まったままの京介に、桐乃が急ぐようにと手を振っていた場所。<br />第4話で、桐乃がリア・ハグリィに秋葉原を見せたかったと話していたシーンの挿入カットで、メイド服姿の女の子がビラ配りをしている姿が描かれていたのも、この交差点でした。				チヨダク	オ	13	17	2	
0146	0067	完了	東京都	千代田区	CURE MAID	101-0021	東京都千代田区外神田3-15-5	ジーストア・アキバ6F	35.701854	139.771317	"https://www.google.co.jp/maps/@35.7019302,139.771279,3a,31.5y,215.71h,119.26t/data=!3m6!1e1!3m4!1sNBBnlgZNHtkvufHQzcoG7Q!2e0!7i13312!8i6656?hl=ja"	18		120		03-5209-6020	俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第15話で、高坂京介と高坂桐乃が、黒猫と沙織・バジーナに、つき合い始めたことと桐乃が海外留学をやめたことを報告していた店。<br />第1期で、4人が出会うきっかけとなったオフ会が開かれていた店。				チヨダク	オ	13	17	2	
0146	0063	完了	東京都	千代田区	中央通り（ソフマップ本館前）	101-0021	東京都千代田区外神田4-1		35.699983	139.771430	"https://www.google.co.jp/maps/@35.6999768,139.7713166,3a,33.8y,89.14h,84.66t/data=!3m6!1e1!3m4!1sNImgJwlnqYGgReVgYuJadA!2e0!7i13312!8i6656"						俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第1話の秋葉原でエロゲーを買い回るシーンで、身軽に走る高坂桐乃の後ろから、大量の荷物を抱えて付いて来る高坂京介の姿が描かれていた場所。				チヨダク	オ	13	17	2	
0146	0070	完了	東京都	千代田区	秋葉原I’MKビル	101-0021	東京都千代田区外神田4-1-8		35.699850	139.771594	"https://www.google.co.jp/maps/@35.699778,139.7713151,3a,22.6y,90.67h,134.03t/data=!3m4!1e1!3m2!1sJpCHa9rMAcbkMpNTrwChRQ!2e0?hl=ja"	17		120			俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第16話のラストで、作品タイトルロゴが掲げられていたビル。				チヨダク	オ	13	17	2	
0146	0071	完了	東京都	千代田区	カンブンドー 前	101-0021	東京都千代田区外神田4-1-8		35.699644	139.771895	"https://www.google.co.jp/maps/@35.6996068,139.7718915,3a,43.7y,1.98h,87.65t/data=!3m6!1e1!3m4!1spkOoSCMq6h96BsH6WEbzwQ!2e0!7i13312!8i6656?hl=ja"	18		120		03-3255-6681	俺の妹がこんなに可愛いわけがない。	オレノイモウトガコンナニカワイイワケガナイ	第16話のラストで、沙織・バジーナがSNSコミュニティ「オタクっ娘あつまれー」の新メンバー候補を集めたお茶会に向かう途中の高坂京介と高坂桐乃が歩いていた場所で、立ち止まった場所で、模試でA判定を取ったら何でも1つだけ言うことを聞いてあげるという約束を思い出した京介が、お願い事を内緒話で伝えるふりをして桐乃にキスをしていました。	http://www.mmm.co.jp/office/partner_shop/tokyo/shop0467.html			チヨダク	オ	13	17	2	
