作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0996	0001	完了	山梨県	甲斐市	純手打ちそば処 藤義	400-0113	山梨県甲斐市富竹新田460-4		35.659479	138.532935	"https://www.google.co.jp/maps/@35.659357,138.5328847,3a,60y,1.26h,96.05t/data=!3m6!1e1!3m4!1spX_zhU5bbqAE_fEFzonFgg!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	"第4話で、学校帰りの各務原なでしこが姉の各務原桜に誘われて訪れ、一緒に大海老天重セット1,700円を食べていた店。<br />アルバイトが見つからずに困っていたなでしこに、桜がアルバイトを募集していることを教えてあげ、その場でアルバイトを決めていました。<br />第5話、第7話では、なでしこのアルバイトの様子が描かれていました。"	http://sobadokoro-fujiyoshi.com/			カイシ	ユ	19	8	2		4
0996	0002	完了	山梨県	南巨摩郡	日出づる里農村公園 駐車場	400-0513	山梨県南巨摩郡富士川町高下		35.533754	138.416069	"https://www.google.co.jp/maps/@35.5334583,138.4157714,3a,37.5y,109h,90.16t/data=!3m6!1e1!3m4!1srk08K_ueHvcCzyyhXQaxRA!2e0!7i13312!8i6656"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第2話で、大垣千明の提案で一行が「ダイヤモンド富士」を拝みに来たものの、時間をすっかり間違えていた千明のミスで、すっかり日が昇ってしまっていた場所。				ミナミコマグン	ユ	19	15	2		3
0996	0003	完了	山梨県	南巨摩郡	県道42号（中込果実店前）	400-0601	山梨県南巨摩郡富士川町鰍沢		35.549795	138.460377	"https://www.google.co.jp/maps/@35.5499731,138.4604481,3a,45y,182.96h,94.58t/data=!3m6!1e1!3m4!1s-5pifSm2nA3ZwtqSl5a9vg!2e0!7i13312!8i6656"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第2話で、別の場所へ初日の出を拝みに行こうという大垣千明の提案で、一行が身延山から車で移動していた場所。				ミナミコマグン	ユ	19	15	2		1
0996	0004	完了	山梨県	南巨摩郡	富士川街道（南部町案内看板）	409-2103	山梨県南巨摩郡南部町万沢		35.198292	138.525440	"https://www.google.co.jp/maps/@35.1982847,138.5256107,3a,15y,278.62h,101.43t/data=!3m6!1e1!3m4!1sdN0eGrNmo-Mb6ZwOZRAAdg!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第13話で、「伊豆キャン」帰りの鳥羽美波先生の車に乗る各務原なでしこたち一行が、この看板の下を通過する様子が描かれていました。<br />みんなで伊豆キャン3日目㉑				ミナミコマグン	ユ	19	15	2		1
0996	0005	完了	山梨県	南巨摩郡	南部橋	409-2212	山梨県南巨摩郡南部町		35.281987	138.458836	"https://www.google.co.jp/maps/@35.2819699,138.457874,3a,37.5y,66.38h,89.81t/data=!3m6!1e1!3m4!1sS3o_8hu6LIPPBut0FgLXVg!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	エンディングで、各務原なでしこが自転車を下りて星空を見上げていた橋。<br />エンディング④				ミナミコマグン	ユ	19	15	2		1
0996	0297	完了	山梨県	南巨摩郡	空地	409-2212	山梨県南巨摩郡南部町南部		35.282428	138.456356	"https://www.google.co.jp/maps/@35.2826358,138.4566891,3a,28y,226.22h,91.55t/data=!3m6!1e1!3m4!1stNkdY3r4p-zB-ecRiC_xCA!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	各務原なでしこの家の立地モデル。実際には更地の場所に、作中では立派な家が描き加えられていました。<br />なでしこたちの車で伊豆旅①				ミナミコマグン	ユ	19	15	2		3
0996	0006	完了	山梨県	南巨摩郡	南部橋東詰交差点	409-2305	山梨県南巨摩郡南部町内船		35.283172	138.462712	"https://www.google.co.jp/maps/@35.2832512,138.4626017,3a,29y,142.73h,85.24t/data=!3m6!1e1!3m4!1stveICtD4VYG66stCft1RuA!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第1話のラストで、初日の出を拝みに静岡へ向かう志摩リンが、信号待ちをしていた交差点。偶然早起きして交差点脇のコンビニで買い物をしていた各務原なでしこに声をかけられ、餞別にカップラーメンをもらっていました。<br />リンの年越しキャンプ旅⑧				ミナミコマグン	ユ	19	15	2		1
0996	0007	完了	山梨県	南巨摩郡	土瓶沢橋	409-2305	山梨県南巨摩郡南部町内船		35.288352	138.459984	"https://www.google.co.jp/maps/@35.2878706,138.4600033,3a,64y,332.88h,86.13t/data=!3m6!1e1!3m4!1s_XN_LLGIYClK8pamPG9Zaw!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第1話のラストで、年越しキャンプ旅に出発した志摩リンがバイクで渡っていた橋。<br />リンの年越しキャンプ旅⑦				ミナミコマグン	ユ	19	15	2		1
0996	0008	完了	山梨県	南巨摩郡	ニューヤマザキデイリーストア 南部内船店	409-2305	山梨県南巨摩郡南部町内船4559-1		35.283213	138.462274	"https://www.google.co.jp/maps/@35.2831849,138.4626748,3a,22y,286.54h,89.76t/data=!3m6!1e1!3m4!1s5-KTLE1K7-Qkh0i1IvFS2w!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第1話のラストで、朝ちょっと早く目が覚めてしまった各務原なでしこが、郵便配達のアルバイトの休憩時間に食べるおやつの買い出しに来ていたコンビニ。<br />偶然コンビニ前の交差点で、年越しキャンプ旅に向かう志摩リンが信号待ちをしているのを見つけたなでしこが声をかけ、餞別にカップラーメンを手渡していました。<br />第9話のエンディング後のおまけシーンでは、このコンビニでバイトをしていた斉藤恵那が、買い物に来たなでしこの母から、リンがなでしこを心配してキャンプ場に様子を見に行った内緒話を聞いていました。				ミナミコマグン	ユ	19	15	2		1
0996	0009	完了	山梨県	南巨摩郡	JR 内船駅	409-2305	山梨県南巨摩郡南部町内船7200		35.281628	138.464963	"https://www.google.co.jp/maps/@35.2814368,138.4648675,3a,30y,13.16h,93.54t/data=!3m6!1e1!3m4!1sCgG4WL4zF7TC_GxSiNLEJg!2e0!7i16384!8i8192"						ゆるキャン△ SEASON2	ユルキャンシーズンツー	第2話で、郵便局でのアルバイト帰りの各務原なでしこが利用していた駅で、駅舎からでてきたなでしこが、降り始めた雪に気づく様子が描かれていました。				ミナミコマグン	ユ	19	15	2		1
