作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0026	0001	完了	東京都	台東区	浅草演芸ホール	111-0032	東京都台東区浅草1-43-12		35.713525	139.793072	"https://www.google.co.jp/maps/@35.7134895,139.7933159,3a,40y,275.74h,95.63t/data=!3m7!1e1!3m5!1srE3KkQMBykzJ2qtDmh0ARQ!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DrE3KkQMBykzJ2qtDmh0ARQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D53.2862%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656"	17		0		03-3841-6545	アクエリオンロゴス	アクエリオンロゴス	第8話の冒頭で土聞努虫が、落語家である兄・土間地ノ助の落語を聞きに来ていた寄席。<br />作中では名前が「東京演芸ホール」になっていました。	http://www.asakusaengei.com/			タイトウク	ア	13	15	2	
0026	0002	完了	東京都	渋谷区	ハチ公前広場	150-0043	東京都渋谷区道玄坂1		35.659002	139.700567	-	18		0			アクエリオンロゴス	アクエリオンロゴス	第2話で、剣嵜荘厳が放った「病」の「M.J.B.K（モジバケ）」により。人々が苦しみながら倒れる姿が描かれていた公園。				シブヤク	ア	13	10	2	
0026	0003	完了	東京都	新宿区	ライオン広場	160-0022	東京都新宿区新宿3-38		35.692025	139.700997	"https://www.google.co.jp/maps/@35.692419,139.70086,3a,15y,172.93h,89.87t/data=!3m6!1e1!3m4!1s5r4rFL7hoM3JdzttFCfreg!2e0!7i13312!8i6656?hl=ja"				5		アクエリオンロゴス	アクエリオンロゴス	第1話冒頭カットで、「心の絆・ライオンひろば」のピラミッド周辺が描かれていました。				シンジュクク	ア	13	11	2	
0026	0004	完了	東京都	新宿区	JR 新宿駅 東口前	160-0022	東京都新宿区新宿3-38-1		35.692139	139.701113	"https://www.google.co.jp/maps/@35.6924263,139.7009441,3a,51.3y,208.48h,116.82t/data=!3m6!1e1!3m4!1sDRYSRvCtp3lh67uW2JBHmg!2e0!7i13312!8i6656?hl=ja"						アクエリオンロゴス	アクエリオンロゴス	第1話冒頭カットで、ライオン広場から駅の西に建つネスタ本社の「西新宿ネスタ・タワー」を望む構図で、ルミネエスト新宿店や東急ビルなどが描かれていました。				シンジュクク	ア	13	11	2	
0026	0005	完了	東京都	杉並区	阿佐谷けやき公園	166-0001	東京都杉並区阿佐谷北1-1-1		35.705477	139.641058	-						アクエリオンロゴス	アクエリオンロゴス	第3話で月銀舞亜が、SHIROBAKOから姿を消した灰吹陽を追って外へ出たものの、土地勘がないために迷子になっていた公園。				スギナミク	ア	13	12	2	
0026	0006	完了	東京都	杉並区	河北総合病院	166-0001	東京都杉並区阿佐谷北1-7-3		35.706679	139.638873	"https://www.google.co.jp/maps/@35.7063924,139.6390126,3a,35.1y,345.12h,103.18t/data=!3m6!1e1!3m4!1sr3-ULSsXZ0LP4TQpvtHn1w!2e0!7i13312!8i6656"					03-3339-2121	アクエリオンロゴス	アクエリオンロゴス	第2話で、「病」の「M.J.B.K（モジバケ）」によって街に異変が起きるシーンで、空篠翼人の背後に描かれていた建物。	http://kawakita.or.jp/			スギナミク	ア	13	12	2	
0026	0007	完了	東京都	杉並区	阿佐ヶ谷神明宮 能楽殿	166-0001	東京都杉並区阿佐谷北1-25-5		35.707053	139.637216	"https://www.google.co.jp/maps/@35.7070511,139.6370665,2a,28y,82.11h,93.11t/data=!3m7!1e1!3m5!1sfXM172pSFUVUO76Ai18tdw!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DfXM172pSFUVUO76Ai18tdw%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D87.6975%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656"						アクエリオンロゴス	アクエリオンロゴス	第10話で、「創声部」の野外演劇公演「花子とかぐや姫」が上演された神社の能楽殿。第12話で、「離」の「M.J.B.K（モジバケ）」の影響で、綺声神心音が飛ばされていた場所も、この能楽殿でした。	http://shinmeiguu.com/			スギナミク	ア	13	12	2	
0026	0008	完了	東京都	杉並区	阿佐ヶ谷神明宮 西大鳥居脇	166-0001	東京都杉並区阿佐谷北1-25-5		35.707482	139.636558	"https://www.google.co.jp/maps/@35.7074056,139.636552,3a,75y,31.73h,78.31t/data=!3m6!1e1!3m4!1sUTmgRAJyK_n1uKIkZzoxEw!2e0!7i13312!8i6656"					03-3330-4824	アクエリオンロゴス	アクエリオンロゴス	第1話の綺声神心音の初登場シーンで、心音がバス停まで行こうとするお婆さんの重い荷物を持ってあげようとしているところへ、ひったくりに遭遇し、それを助けた灰吹陽と初めて出会った場所。	http://shinmeiguu.com/			スギナミク	ア	13	12	2	
0026	0009	完了	東京都	杉並区	JR 阿佐ヶ谷駅	166-0001	東京都杉並区阿佐谷北2		35.704758	139.636274	"https://www.google.co.jp/maps/@35.7045786,139.6363982,3a,15y,314.67h,101.62t/data=!3m7!1e1!3m5!1s_wAgTggcuKp_2BPDj84Itg!2e0!5s20190501T000000!7i16384!8i8192"				5		アクエリオンロゴス	アクエリオンロゴス	第1話の防衛設備の起動シーンで駅及び駅前が描かれていました。第5話では、月銀舞亜、綺声神心音、岩上ショウコ、海凪花嵐の4人が、阿佐ヶ谷七夕まつりのハリボテで貰った特別賞の商品である伊豆旅行に向かうシーンで、駅舎や南口、改札などが描かれていました。<br />第8話では土聞努虫が、自身のファンである遙香おばあちゃんと待ち合わせをしていたのもこの駅東口でした。<br />第9話冒頭の月銀舞亜がモノクロの世界で彷徨うカットでも、ホームや改札などが描かれていました。<br />第15話では、「ASAGAYA YUREI BUSTERS」の舞亜と灰吹陽が文字化けを退治していたのも、この駅東口前でした。				スギナミク	ア	13	12	2	
0026	0010	完了	東京都	杉並区	阿佐ヶ谷 スターロード	166-0001	東京都杉並区阿佐谷北2-12		35.705178	139.634441	"https://www.google.co.jp/maps/@35.7051877,139.6344356,3a,37.2y,175.31h,93.38t/data=!3m6!1e1!3m4!1sERzxsx4iDM_aCmLY4WBS1w!2e0!7i13312!8i6656"						アクエリオンロゴス	アクエリオンロゴス	第6話のバーにいる粗朶桜子が吉打ケント相手に、子供たちに戦いを任せている現状を自嘲気味に「嫌な大人になったもんだわ」と話していたシーンの挿入カットで、座標地点辺りからJR線の高架線路を望む構図で街の様子が描かれていました。				スギナミク	ア	13	12	2	
