作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0034	0001	完了	沖縄県	那覇市	国際通り シーサー	900-0015	沖縄県那覇市久茂地3		26.21379	127.680637	"https://www.google.co.jp/maps/@26.213683,127.680567,3a,15y,58.06h,83.41t/data=!3m4!1e1!3m2!1soCqZ_kfEK_kMRFbPkZPTpw!2e0?hl=ja"	16.0					あずまんが大王	アズマンガダイオウ	第21話の修学旅行で、お土産を買うシーンの冒頭に、商店街入口になるシーサー像が描かれていました。				ナハシ	ア	47	9	8	
0034	0002	完了	沖縄県	那覇市	守蔵堂本店	900-0015	沖縄県那覇市久茂地3-2-17		26.214264	127.681745	"https://www.google.co.jp/maps/@26.2141473,127.6818537,3a,27.2y,324.93h,88.58t/data=!3m4!1e1!3m2!1sZbYUq3TtW9JBjxU-y4z9rg!2e0?hl=ja"	16.0				098-863-6121	あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた沖縄の商店街で、意味もなく「ちんすこう」を連呼してくる滝野智から逃げるように水原暦がこの店の前を歩いていました。				ナハシ	ア	47	9	8	
0034	0003	完了	沖縄県	那覇市	パシフィックホテル沖縄	900-0036	沖縄県那覇市西3-6-1		26.215883	127.667420	"https://www.google.co.jp/maps/@26.2155357,127.6678605,3a,75y,323.93h,96.9t/data=!3m4!1e1!3m2!1svfySllkDGdtX14dFlaXe0w!2e0?hl=ja"					098-868-5162	あずまんが大王	アズマンガダイオウ	第21話の修学旅行で一行が宿泊したホテル。	http://www.pacifichotel.jp/			ナハシ	ア	47	9	8	
0034	0004	完了	沖縄県	那覇市	園比屋武御嶽石門	903-0812	沖縄県那覇市首里当蔵町1		26.218102	127.717304	"https://www.google.co.jp/maps/@26.2179794,127.717321,3a,51.2y,358.72h,79.55t/data=!3m5!1e1!3m3!1sZ9CU2HbA5h8MHH1J8ij39A!2e0!3e5?hl=ja"	16.0					あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた観光名所で、一行がこの前を歩いていました。				ナハシ	ア	47	9	8	
0034	0005	完了	沖縄県	那覇市	首里城 歓会門	903-0812	沖縄県那覇市首里当蔵町3		26.217808	127.717773	"https://www.google.co.jp/maps/@26.2178357,127.7176541,3a,53.2y,115.41h,93.74t/data=!3m5!1e1!3m3!1sgNTsWomwJIyhUFt2yeZe4w!2e0!3e5?hl=ja"	16.0				098-886-2020	あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた観光名所で、春日歩が美浜ちよに「あれはシーサーですか？」を沖縄語で何と言うのかを尋ねていました。				ナハシ	ア	47	9	8	
0034	0006	完了	沖縄県	那覇市	首里城 広福門	903-0812	沖縄県那覇市首里当蔵町3		26.217291	127.718607	"https://www.google.co.jp/maps/@26.2173971,127.7186398,3a,65.1y,193.02h,93.88t/data=!3m5!1e1!3m3!1s2FQdhLvmQoVfojNFs9T7uQ!2e0!3e5?hl=ja"	16.0				098-886-2020	あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた観光名所で、ここで一行が入場券を購入していました。				ナハシ	ア	47	9	8	
0034	0007	完了	沖縄県	那覇市	首里城 御庭（うな～）	903-0812	沖縄県那覇市首里当蔵町3		26.216978	127.719114	"https://www.google.co.jp/maps/@26.21715,127.719118,3a,37.5y,175.81h,89.08t/data=!3m5!1e1!3m3!1sPGzJp_SLgB85u5fn8lHb-g!2e0!3e5?hl=ja"	16.0					あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた観光名所で、一行が、「おきなわ～」を連呼する滝野智を先頭に正殿に向けて行進していました。				ナハシ	ア	47	9	8	
0034	0008	完了	沖縄県	那覇市	首里城 奉神門	903-0812	沖縄県那覇市首里当蔵町3		26.217007	127.718875	"https://www.google.co.jp/maps/@26.216984,127.718699,3a,37.5y,72.69h,107.56t/data=!3m5!1e1!3m3!1sfyXVzISFYWyYpMq2nLKRLw!2e0!3e5?hl=ja"	16.0					あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた観光名所。				ナハシ	ア	47	9	8	
0034	0009	完了	沖縄県	那覇市	首里城 正殿	903-0812	沖縄県那覇市首里当蔵町3		26.216978	127.719326	"https://www.google.co.jp/maps/@26.2169965,127.7190014,3a,43.1y,89.28h,89.29t/data=!3m5!1e1!3m3!1sc2sxkppM79LOMP7eAQibkQ!2e0!3e5?hl=ja"	16.0					あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた観光名所。<br />※2019年10月31日に焼失。				ナハシ	ア	47	9	8	焼失
0034	0010	完了	沖縄県	那覇市	首里金城石畳道	903-0815	沖縄県那覇市首里金城町1		26.216081	127.715302	"https://www.google.co.jp/maps/@26.21602,127.715271,3a,75y,90t/data=!3m5!1e2!3m3!1s8834624!2e1!3e10?hl=ja"	16.0					あずまんが大王	アズマンガダイオウ	第21話の修学旅行で訪れた場所で、この道を一行が「おきなわ～」を連呼しながら歩いていました。				ナハシ	ア	47	9	8	
