作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0131	0001	完了	山口県	萩市	吾妻山の奥萩モノレール駅	758-0011	山口県萩市椿東		34.418635	131.42002	-	16.0					奥さまは魔法少女	オクサマハマホウショウジョ	第1話で浅羽嬉子が、居候することになった神楽巽に町を案内するシーンで、モノレールから降りる2人が描かれていました。第11話では、街を消そうとする委員会と一人で無謀な戦いをする嬉子を止めようと、巽と紅さやかが説得するシーンでも再登場していました。				ハギシ	オ	35	4	6	
0131	0002	完了	山口県	萩市	松陰神社	758-0011	山口県萩市椿東1537		34.412134	131.418221	"https://www.google.co.jp/maps/@34.41217,131.41806,3a,45.6y,148.61h,84.97t/data=!3m5!1e1!3m3!1smlZWgEJemQM48djBmiSnWg!2e0!3e5"	16.0					奥さまは魔法少女	オクサマハマホウショウジョ	第7話で浅羽嬉子と浅羽保の結婚式が行われた神社。				ハギシ	オ	35	4	6	
0131	0003	完了	山口県	萩市	松下村塾	758-0011	山口県萩市椿東1537		34.412154	131.417338	"https://www.google.co.jp/maps/@34.4120297,131.4172788,3a,90y,23.93h,65.58t/data=!3m5!1e1!3m3!1s9iXjN5x4rAsPCZ7YcL9eHw!2e0!3e5"	16.0			1	0838-22-4643	奥さまは魔法少女	オクサマハマホウショウジョ	第5話で神楽巽が、浅羽保から出された宿題（吉田松陰の調査）をこなすために、浅羽嬉子のアドバイスに従って訪れた史跡で、大人に変身した紅さやかと初遭遇していました。				ハギシ	オ	35	4	6	
0131	0004	完了	山口県	萩市	東光寺	758-0011	山口県萩市椿東1647		34.412537	131.426087	-				2	0838-26-1052	奥さまは魔法少女	オクサマハマホウショウジョ	第3話で浅羽嬉子と指輪を奪おうとするブルガが対決していた寺。総門や石灯籠が並ぶ境内などが忠実に描かれていました。第8話では、紅さやかが谷崎由貴と訪れた夏祭りシーンで、出店が並ぶ総門前や、500基の石燈籠に火が灯される「萩・万灯会」の様子が描かれていました。	http://toukouji.net/			ハギシ	オ	35	4	6	
0131	0005	完了	山口県	萩市	萩焼窯元 泉流山	758-0011	山口県萩市椿東4481		34.424615	131.415287	-					0838-22-0541	奥さまは魔法少女	オクサマハマホウショウジョ	第6話で神楽巽と紅さやかが取材で訪れた釜元で、ギャラリーショップや工房、登り窯などが描かれていました。	http://www.senryuzan.com/			ハギシ	オ	35	4	6	
0131	0006	完了	山口県	萩市	田床山	758-0011	山口県萩市椿東		34.401775	131.429397	-	12.0					奥さまは魔法少女	オクサマハマホウショウジョ	第4話の回想シーンで、幼少時の浅羽嬉子が、母親から町がずっと変わらずにあることを教えられていた場所。第12話ラスト～第13話冒頭で、ブルガたちサポート役の魔女たちに操られた紅さやかが、街を作り変えようとしていたのも、エンディングで浅羽嬉子が萩市街を見下ろしていたのも、この山からでした。				ハギシ	オ	35	4	6	
0131	0007	完了	山口県	萩市	JR 東萩駅	758-0011	山口県萩市椿東大広津2997-3		34.417219	131.410308	"https://www.google.co.jp/maps/@34.4167123,131.409513,3a,15y,56.71h,91.2t/data=!3m6!1e1!3m4!1sP56E1z1Sw-lD7NsszPZdUQ!2e0!7i13312!8i6656"	12.0			5		奥さまは魔法少女	オクサマハマホウショウジョ	第6話で、一緒に芝居を見に行くために浅羽嬉子と神楽巽が待ち合わせをしていた場所で、芝居に遅れてしまった2人が、何故か駅前で「ウメケンマンボ」を踊っていました。第11話では、神楽巽を消させないために浅羽嬉子が、街の外へ逃がそうと巽を電車に乗せていたシーンで、ホームが描かれていました。				ハギシ	オ	35	4	6	
0131	0008	完了	山口県	萩市	どん兵衛 萩店	758-0025	山口県萩市大字土原370-31		34.414351	131.407036	-	16.0				0120-25-9377	奥さまは魔法少女	オクサマハマホウショウジョ	第2話で神楽巽が塩谷幸一副編集長に連れられて一緒に食事をしていた店。※閉店済。				ハギシ	オ	35	4	6	
0131	0009	完了	山口県	萩市	藍場川沿いの道	758-0031	山口県萩市川島		34.400095	131.407694	"https://www.google.com/maps/@34.400317,131.407616,3a,15y,163.41h,87.82t/data=!3m4!1e1!3m2!1s4GI4Uye7F_cOY3qCclHmxw!2e0"				5		奥さまは魔法少女	オクサマハマホウショウジョ	第3話でタウン誌に大量誤植を出してしまったお詫び回り中の神楽巽と柏田祐二社長、塩谷幸一副編集長の3人が歩いていた場所。第13話ラストの浅羽嬉子のモノローグシーンでも同じカットが描かれていました。				ハギシ	オ	35	4	6	
0131	0010	完了	山口県	萩市	旧湯川家屋敷	758-0031	山口県萩市川島67		34.39713	131.410179	"https://www.google.co.jp/maps/@34.3971419,131.4099883,3a,46.3y,134.16h,81.25t/data=!3m4!1e1!3m2!1shT9xg7hQPzL-ZwftyrTlJw!2e0"	16.0				0838-25-3139	奥さまは魔法少女	オクサマハマホウショウジョ	第2話で、神楽巽が塩谷幸一副編集長に連れられて、初めて訪れた浅羽保の家のモデルで、出入口前の小橋の上で、浅羽保と東京の編集者・坂野美紀がキスをしている現場に遭遇していました。				ハギシ	オ	35	4	6	
