作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1206	0001	完了	東京都	府中市	片町文化センター 	183-0021	東京都府中市片町2-17		35.670291	139.469372	"https://www.google.co.jp/maps/@35.6702533,139.4689143,3a,32y,84.8h,100.6t/data=!3m6!1e1!3m4!1sFn_iNJJzS2pI5_pKIRT68g!2e0!7i16384!8i8192"						ちはやふる3	チハヤフルスリー	第1話冒頭の回想シーンで、中学時代の綾瀬千早が、陸上部に仮入部する交換条件でかるた教室の見学をすることになった堀川みちるを連れてきた施設。<br />第7話では、名人戦予選に出場するために修学旅行をズル休みした真島太一が練習に訪れ、原田秀雄と対戦していました。				フチュウシ	チ	13	44	2		
1206	0002	完了	東京都	府中市	府中5号踏切	183-0021	東京都府中市片町2-20		35.670222	139.469129	"https://www.google.co.jp/maps/@35.6702873,139.4691653,3a,39y,207.92h,89.78t/data=!3m6!1e1!3m4!1svf7NTPVx5KIu0mnQZA7_qw!2e0!7i16384!8i8192"						ちはやふる3	チハヤフルスリー	第1話冒頭の回想シーンで、中学生になって綾瀬千早やかるたから離れてしまった真島太一が電車の通過待ちをしていた踏切。<br />踏切脇の片町文化センターの方を見て、小学生時代に3人でかるた教室に初めて訪れた時のことを思い出していました。				フチュウシ	チ	13	44	2		
1206	0003	完了	東京都	府中市	高倉ビル前の道	183-0021	東京都府中市片町2-22		35.668866	139.469227	"https://www.google.co.jp/maps/@35.6688894,139.4691684,3a,18y,110.92h,84.09t/data=!3m6!1e1!3m4!1sJc3148S681CmtUnvMX3P0g!2e0!7i16384!8i8192"						ちはやふる3	チハヤフルスリー	オープニングのタイトルバックで、雪の降る夜の中を小学生時代の綾瀬千早、真島太一、綿谷新の3人が走る姿が描かれていた場所。				フチュウシ	チ	13	44	2		
1206	0004	完了	埼玉県	川口市	川口総合文化センター リリア	332-0015	埼玉県川口市川口3-1-1		35.801173	139.716867	"https://www.google.co.jp/maps/@35.8016243,139.7171893,2a,30y,203.41h,99.84t/data=!3m6!1e1!3m4!1swgLBbgTHe8rqOhwGsMndGA!2e0!7i13312!8i6656?hl=ja"						ちはやふる3	チハヤフルスリー	第2～7話で、綾瀬千早や真島太一、綿谷新、元クイーンの猪熊遥たちが出場した吉野会大会が開かれていた施設。				カワグチシ	チ	11	2	2		
1206	0005	完了	東京都	文京区	かるた記念大塚会館	112-0012	東京都文京区大塚4-13-5		35.722963	139.734793	-						ちはやふる3	チハヤフルスリー	第7話で、真島太一や原田秀雄たちが出場していた名人・クイーン戦東日本予選の会場となっていた施設。<br />館内にある創設者・伊藤秀文の銅像などが描かれていました。				ブンキョウク	チ	13	21	2		
1206	0006		東京都	文京区	白山交流館	112-0001	東京都文京区白山4-27-11										ちはやふる3	チハヤフルスリー					ブンキョウク	チ	13	21	2		
1206	0007	完了	静岡県	富士市	富士高等学校	416-0903	静岡県富士市松本17		35.167503	138.652707	"https://www.google.co.jp/maps/@35.1662376,138.6527654,3a,30.3y,27.39h,95.9t/data=!3m6!1e1!3m4!1scQEl0D_9Cfvk1oz6EbxMgw!2e0!7i16384!8i8192"					0545-61-0100	ちはやふる3	チハヤフルスリー	第1話で、綾瀬千早と真島太一が、かるた部顧問の桜沢翠に誘われた合宿に参加するために訪れた富士崎高校のモデル。<br />前作『ちはやふる2』第25話で使われた同じカットです。				フジシ	チ	22	1	3		
1206	0008	完了	静岡県	富士市	JR 竪堀駅	416-0907	静岡県富士市中島3		35.16807	138.646045	"https://www.google.co.jp/maps/@35.167912,138.6461155,3a,42.5y,332.82h,94.01t/data=!3m6!1e1!3m4!1sVcsTbgt-zfWMrtI_CwefvA!2e0!7i13312!8i6656"						ちはやふる3	チハヤフルスリー	第1話で、富士崎高校かるた部顧問の桜沢翠に誘われた合宿に参加する綾瀬千早と真島太一が利用していた駅。<br />前作『ちはやふる2』第25話で使われた同じカットです。				フジシ	チ	22	1	3		
1206	0009		滋賀県	大津市	近江神宮	520-0015	滋賀県大津市神宮町1-1										ちはやふる3	チハヤフルスリー					オオツシ	チ	25	1	5		
1206	0010		滋賀県	大津市	近江勧学館	520-0015	滋賀県大津市神宮町1-1		35.033633	135.8528	-						ちはやふる3	チハヤフルスリー	第7話で、綿谷新が出場していた名人・クイーン戦西日本予選の会場となっていた施設。<br />周防久志が若宮詩暢を連れて会場を訪れ観戦していました。				オオツシ	チ	25	1	5		
