作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0240	0001	完了	東京都	世田谷区	邪宗門 世田谷店 	155-0033	東京都世田谷区代田1-31-1		35.653114	139.66515	"https://www.google.co.jp/maps/@35.6530778,139.6651604,3a,75y,0.73h,88.88t/data=!3m6!1e1!3m4!1sVz7D7FNsPPXbF6YjzNVt-g!2e0!7i13312!8i6656?hl=ja"					03-3410-7858	境界の彼方	キョウカイノカナタ	新堂彩華が経営する「新堂写真館」の建物モデルで、作品のメイン舞台の一つ。作中では近鉄南大阪線 線路脇が立地となっており、この建物に描き変えられています。<br />第2話で、神原秋人に連れられた栗山未来が初めて訪れて以降、作中頻繁に登場しています。	http://homepage3.nifty.com/jashumon-setagaya/			セタガヤク	キ	13	14	2	
0240	0002	完了	京都府	京都市	京阪バス 東町停留場	612-8003	京都府京都市伏見区桃山町西尾		34.934673	135.791568	"https://www.google.co.jp/maps/@34.9348555,135.7915654,3a,19.7y,172.54h,90.18t/data=!3m6!1e1!3m4!1saC0OfKvvvP_psrgixIGpYA!2e0!7i13312!8i6656?hl=ja"				5		境界の彼方	キョウカイノカナタ	第11話で、「境界の彼方」の中で栗山未来が守っていた傀儡の神原秋人がベンチに座っていた停留場。				キョウトシ	キ	26	10	5	
0240	0003	完了	奈良県	奈良市	奈良市南消防署西大寺分署 脇	630-8002	奈良県奈良市二条町2-1-1		34.693813	135.786198	"https://www.google.co.jp/maps/@34.6938371,135.7862263,3a,58.4y,275.01h,92.09t/data=!3m6!1e1!3m4!1sf0TwiLmXp_2-fETqEsB9yQ!2e0!7i16384!8i8192?hl=ja"						境界の彼方	キョウカイノカナタ	第8話で、名瀬美月が藤真弥勒に呼び止められていた場所。<br />呼びかけられる前の美月のカットでは、背後に消防署、ポポロビル、ならファミリーなどの建物が描かれていました。				ナラシ	キ	29	1	5	
0240	0004	完了	奈良県	奈良市	秋篠川サイクリングロード脇	630-8002	奈良県奈良市二条町3-1		34.690639	135.787019	-						境界の彼方	キョウカイノカナタ	オープニングで神原秋人が座っていたベンチ。<br />作中では、背景にマンションらしき建物が描かれていますが、実際の位置関係では、ベンチと背景の位置は一致しません。				ナラシ	キ	29	1	5	
0240	0067	完了	奈良県	橿原市	秋篠川	630-8002	奈良県奈良市二条町3-1		34.691072	135.786862	-						境界の彼方	キョウカイノカナタ	第9話で、神原秋人が姿を消した後、皆の心を表すかのような大雨が降る街のカットで、座標地点辺りから北側の近鉄奈良線の鉄道橋側を望む構図で水量を増した川が描かれていました。				カシハラシ	キ	29	5	5	
0240	0005	完了	奈良県	奈良市	秋篠川脇の電信柱	630-8012	奈良県奈良市二条大路南5-7		34.686861	135.787305	"https://www.google.co.jp/maps/@34.686529,135.786895,3a,75y,25.2h,90t/data=!3m4!1e1!3m2!1s-lpvmivkH3Qi3442kmNHSQ!2e0?hl=ja"						境界の彼方	キョウカイノカナタ	第11話で、「境界の彼方」の中で栗山未来が妖魔と戦いながら移動していたシーンで、未来が突端に立っていた田んぼ脇の電信柱。<br />画面では、電信柱の南側に架かる秋篠川の歩道橋からかんぽの宿 奈良方向を望む構図で、川や田んぼ、かんぽの宿の建物などが描かれていました。				ナラシ	キ	29	1	5	
0240	0006	完了	奈良県	奈良市	近鉄西大寺検車区	630-8025	奈良県奈良市尼辻北町		34.687843	135.786223	"https://www.google.co.jp/maps/@34.6889497,135.7868467,3a,15.9y,209.05h,91.85t/data=!3m6!1e1!3m4!1sxHPhlWCieY-Nx_8eZ3_T4A!2e0!7i13312!8i6656?hl=ja"				5		境界の彼方	キョウカイノカナタ	第3話で、名瀬美月が学校帰りの神原秋人を呼び出し、栗山未来についての情報を伝えていた場所。<br />第8話で、美月が名瀬博臣から、名瀬家と異界士協会の関係についての話を聞いていたのもこの場所でした。<br />第9話では、「凪」の中で美月と博臣が巨大な妖夢と戦っていました。				ナラシ	キ	29	1	5	
0240	0007	完了	奈良県	奈良市	若草山	630-8212	奈良県奈良市春日野町		34.690577	135.854015	-						境界の彼方	キョウカイノカナタ	第4話で、栗山未来が「虚ろな影」と戦っていた場所。				ナラシ	キ	29	1	5	
0240	0008	完了	奈良県	奈良市	大仏殿交差点	630-8212	奈良県奈良市春日野町		34.683566	135.839832	"https://www.google.co.jp/maps/@34.6835064,135.8398746,3a,37.6y,8.15h,90.17t/data=!3m6!1e1!3m4!1sbLBfaN8o7m13P98F6uus-g!2e0!7i13312!8i6656?hl=ja"						境界の彼方	キョウカイノカナタ	第8話で、「凪」が始まる直前の穏やかな夜の街のカットで描かれていた交差点。交差点から北側を望む構図で描かれていました。				ナラシ	キ	29	1	5	
0240	0009	完了	奈良県	奈良市	奈良公園	630-8213	奈良県奈良市登大路町		34.685040	135.843013	-						境界の彼方	キョウカイノカナタ	第5話の「長月灯籠祭」のモデルとなった「なら燈花会」の会場となっている公園。<br />第10話では、第5話のエンディング後に栗山未来と名瀬泉が対峙していたシーンの続きで、公園内のベンチで「境界の彼方」の討伐について話す様子が描かれていました。<br />「なら燈花会」は、この公園で毎年8月上旬に開催されています。	http://nara-park.com/			ナラシ	キ	29	1	5	
0240	0010	完了	奈良県	奈良市	奈良公園 浮見堂	630-8213	奈良県奈良市登大路町		34.68013	135.838641	"https://www.google.co.jp/maps/@34.6801317,135.8379074,3a,20.3y,80.78h,93.18t/data=!3m6!1e1!3m4!1sHZFuWpplEaT33vqm5yfl0A!2e0!7i16384!8i8192?hl=ja"				4.5		境界の彼方	キョウカイノカナタ	第5話の「長月灯籠祭」シーンで、花火を眺める栗山未来と名瀬美月のカットの背景に描かれていたお堂。				ナラシ	キ	29	1	5	
0240	0011	完了	奈良県	奈良市	天下一品 東向店	630-8216	奈良県奈良市東向南町2	パレスビル1F ‎ 	34.682245	135.828821	-					0742-26-6646	境界の彼方	キョウカイノカナタ	第4話のラストで、「虚ろな影」との戦いを終えた栗山未来と神原秋人が食事をしていた中華料理店「中華の王様」のモデル。<br />隣接店舗や建物構造などは近いものの、店舗外観は大分改変されています。				ナラシ	キ	29	1	5	
0240	0012	完了	奈良県	奈良市	よねや眼鏡専門店	630-8216	奈良県奈良市東向南町27-1		34.682585	135.828652	-					0742-22-3629	境界の彼方	キョウカイノカナタ	第2話で栗山未来が妖夢退治を手伝ってくれた報酬として、神原秋人に牛丼を御馳走していた牛丼屋の設定場所で、左右の隣接店舗は忠実に描かれています。<br />挿入カットでよねやの看板も描かれていました。<br />第11話では、名瀬泉の話に反論も出来ず、トボトボと自宅に帰る秋人が同じ牛丼屋の前を通っていました。				ナラシ	キ	29	1	5	
0240	0013	完了	奈良県	奈良市	猿沢池脇	630-8218	奈良県奈良市樽井町		34.681777	135.830305	"https://www.google.co.jp/maps/@34.6814772,135.8303028,3a,24.8y,358.37h,89.44t/data=!3m6!1e1!3m4!1sS_RaS8mYqwc5DfM5BWyTVA!2e0!7i13312!8i6656?hl=ja"				4		境界の彼方	キョウカイノカナタ	第7話で、戦いを終え和解した栗山未来と伊波桜が並んで歩いていた場所。				ナラシ	キ	29	1	5	
0240	0014	完了	奈良県	奈良市	坂道	630-8221	奈良県奈良市元林院町		34.681541	135.830176	"https://www.google.co.jp/maps/@34.6815118,135.8302545,3a,20.4y,272.29h,75.53t/data=!3m6!1e1!3m4!1s45xWtvH9FnKTWZbW18WHxw!2e0!7i13312!8i6656?hl=ja"				4.5		境界の彼方	キョウカイノカナタ	第7話で、戦いを終えた栗山未来と伊波桜が和解していた場所。				ナラシ	キ	29	1	5	
0240	0015	完了	奈良県	奈良市	上三条町交差点	630-8228	奈良県奈良市上三条町		34.681969	135.826094	"https://www.google.co.jp/maps/@34.681972,135.826041,3a,55y,30.24h,96.52t/data=!3m6!1e1!3m4!1sHoqAp9u2gkM5cMxVV9Iosw!2e0!7i13312!8i6656?hl=ja"						境界の彼方	キョウカイノカナタ	第7話ラストの名瀬泉が名瀬美月に「凪」が来ると語っていたシーンで、「凪」の兆候として街の地面が鏡面のようになっていく様子が描かれていた場所。<br />交差点から北側を望む構図で、村田ビル、伝宝ビルなどが描かれていました。				ナラシ	キ	29	1	5	
0240	0016	完了	奈良県	奈良市	ピノキオ	630-8236	奈良県奈良市下三条町24		34.681892	135.823637	"https://www.google.co.jp/maps/@34.6819785,135.8236998,3a,62.4y,222.13h,93.78t/data=!3m6!1e1!3m4!1sD-0_ubP5cdvcCf0z-r-RBg!2e0!7i13312!8i6656?hl=ja"					0742-22-4215	境界の彼方	キョウカイノカナタ	第5話で、栗山未来が名瀬美月からアルバイトの説明を受けていた店で、店前を妖夢憑きの男が歩いているのを見かけ、2人で男を追跡していました。<br />第9話、第10話で、名瀬泉と未来が「境界の彼方」討伐について話をしていたのもこの店でした。<br />※2017年2月に閉店し、奈良もちいどのセンター街に移転。建物も解体済。		http://tabelog.com/nara/A2901/A290101/29000020/		ナラシ	キ	29	1	5	解体
