作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0854	0001	完了	東京都	北区	近藤勇記念墓	114-8503	東京都北区滝野川7-8-10		35.745529	139.720711	"https://www.google.com/maps/@35.7455565,139.7205891,3a,15y,108.92h,90.79t/data=!3m6!1e1!3m4!1sc2ZQMjQKQogzEV8dUxwAbg!2e0!7i13312!8i6656?hl=ja"	18		120	3		無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第9話で、演劇部の幕末時代劇を手伝うことになった晴彦たちがお参りしていた墓。				キタク	ム	13	7	2	
0854	0002	完了	神奈川県	横浜市	シネマジャック＆ベティ	231-0056	神奈川県横浜市中区若葉町3-51-3	ビクセル伊勢佐木町	35.440398	139.626241	"https://www.google.co.jp/maps/@35.440414,139.6261713,3a,75y,119.75h,87.46t/data=!3m6!1e1!3m4!1shvVtg5rHE5TGPAC04Kz0Bg!2e0!7i13312!8i6656?hl=ja"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第3話で、一条晴彦が川神舞の記憶のダウンロードするため、疑似的な共有体験をさせるという姫野先生のアイデアで、2人が北斗の拳風な映画を見ていた映画館。				ヨコハマシ	ム	14	1	2	
0854	0003		神奈川県	横浜市	横浜中華街 善隣門	231-0862	神奈川県横浜市中区山下町		35.443075	139.644106	"https://www.google.co.jp/maps/@35.4430532,139.6440135,3a,42.2y,95.34h,136.89t/data=!3m6!1e1!3m4!1s4h70wejZwJdDotKV_epEIA!2e0!7i13312!8i6656?hl=ja"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第3話				ヨコハマシ	ム	14	1	2	
0854	0004	完了	神奈川県	横浜市	横浜マリンタワー 展望台	231-0862	神奈川県横浜市中区山下町15		35.443933	139.650923	"https://www.google.co.jp/maps/@35.4437966,139.6510804,3a,90y,201.27h,71.4t/data=!3m8!1e1!3m6!1sa7ybkrLK7d3dblk4kqIv6w!2e0!3e2!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3Da7ybkrLK7d3dblk4kqIv6w%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D126.86725%26pitch%3D0!7i13312!8i6656?hl=ja"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第3話で、一条晴彦が川神舞の記憶のダウンロードするため、疑似的な共有体験をさせるという姫野アリス先生のアイデアで、2人がデートしていた場所の一つ。				ヨコハマシ	ム	14	1	2	
0854	0005		神奈川県	横浜市	山下公園	231-0862	神奈川県横浜市中区山下町279		35.446236	139.650155	"https://www.google.co.jp/maps/@35.4460515,139.6501668,3a,15y,346.73h,86.91t/data=!3m6!1e1!3m4!1s3cT4jEI7avGXRgAwTZqu8A!2e0!7i13312!8i6656?hl=ja"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第3話				ヨコハマシ	ム	14	1	2	
0854	0006	完了	神奈川県	鎌倉市	滑川橋	248-0013	神奈川県鎌倉市材木座5-2		35.309067	139.545813	"https://www.google.co.jp/maps/@35.3091486,139.5455867,3a,37.9y,92.32h,84.12t/data=!3m6!1e1!3m4!1sLrgThpqdvbzNUpAk6U_GLQ!2e0!7i13312!8i6656?hl=ja"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第5話で、一条晴彦が、自分のせいで特異能力が使えなくなった水無瀬小糸を放っておけなくて、後を追いかけつつ渡っていた橋。				カマクラシ	ム	14	11	2	
0854	0007	完了	神奈川県	鎌倉市	鎌倉女学院中学校高等学校	248-0014	神奈川県鎌倉市由比ガ浜2-10-4		35.314347	139.549350	"https://www.google.co.jp/maps/@35.3144124,139.5492397,3a,38.6y,135.37h,85.85t/data=!3m6!1e1!3m4!1sqmwSiXdPnn1Ka8fa91HkxA!2e0!7i13312!8i6656?hl=ja"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第5話で、一条晴彦と水無瀬小糸が、飼育小屋を襲うファントムを探して訪れた最初の学校。				カマクラシ	ム	14	11	2	
0854	0008	完了	神奈川県	鎌倉市	HOUZE RESORT 前	248-0014	神奈川県鎌倉市由比ガ浜2-22		35.311277	139.547180	"https://www.google.co.jp/maps/@35.3109248,139.5469603,3a,21.9y,34.92h,89.87t/data=!3m6!1e1!3m4!1sJdlq0Ed5O-lHjvQqZvv3GA!2e0!7i13312!8i6656"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第10話で、花火大会に向かう人間の姿になったルルと晴彦たちが歩いていたのは、県道21号線（HOUZE RESORT前）でした。				カマクラシ	ム	14	11	2	
0854	0009	完了	神奈川県	鎌倉市	交通安全の石碑	248-0014	神奈川県鎌倉市由比ガ浜4-3		35.309488	139.545308	"https://www.google.co.jp/maps/@35.3093191,139.5452708,3a,40y,20.41h,87.85t/data=!3m6!1e1!3m4!1s_enrh098RwdXPeb6z8_rcg!2e0!7i13312!8i6656"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	第10話で、人間の姿になったルルと晴彦たちが行った花火大会の会場は由比ガ浜海水浴場で、ルルが下駄で痛めた足に絆創膏を貼ってもらっていた滑川交差点前の石碑。				カマクラシ	ム	14	11	2	
0854	0010	完了	神奈川県	鎌倉市	空き地	248-0016	神奈川県鎌倉市長谷1-1		35.314434	139.541131	"https://www.google.co.jp/maps/@35.3145238,139.5410494,3a,35.3y,125.86h,91.9t/data=!3m6!1e1!3m4!1stiFimM49-Z6PuYmIxRG5TA!2e0!7i13312!8i6656"						無彩限のファントム・ワールド	ムサイゲンノファントムワールド	オープニングで、吉屋信子記念館の敷地の道を挟んだ向かい側にある空き地が描かれていました。				カマクラシ	ム	14	11	2	
