作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0949	0001	完了	北海道	函館市	JR 函館駅	040-0063	北海道函館市若松町12-13		41.773752	140.726475	-	15.0		0			RAIL WARS!	レールウォーズ	第11話で、来日中のアデラ王国のベルニナ王子の護衛任務で高山直人たち「K4班」が乗る寝台特急北斗星3号が停車した駅で、1943年～2003年の61年間使われた4代目駅舎が描かれていました。この駅で、高山の制服で変装させたベルニナ王子を下車させ、捕まえた工作員2名を駅員に引き渡していました。※2003年6月から5代目駅舎に建て替えられています。				ハコダテシ	レ	1	4	1	
0949	0002	完了	北海道	伊達市	JR 北舟岡駅	052-0014	北海道伊達市舟岡町		42.450866	140.880160	-	13.0		0			RAIL WARS!	レールウォーズ	第11話で、ベルニナ王子の命を狙う工作員は倒したものの、寝台特急北斗星3号の先頭ディーゼル車内での戦いで運転台が壊れてしまい、制御不能のまま通過していた駅。				ダテシ	レ	1	32	1	
0949	0003	完了	北海道	伊達市	JR 伊達紋別駅	052-0032	北海道伊達市山下町8-2		42.469359	140.856077	"https://www.google.co.jp/maps/@42.469758,140.856531,3a,16.8y,204.18h,91.09t/data=!3m6!1e1!3m4!1syAJDYSjNrsVhX82Jo0kIFA!2e0!7i13312!8i6656?hl=ja"	14.0		120	3		RAIL WARS!	レールウォーズ	第11話で、小海はるかを人質に取った工作員が、この駅の停車のタイミングで王子の引き渡すよう要求し、発車直前に運転士をホームに突き落とし、走り始めたディーゼル車で工作員との対決が繰り広げられていました。				ダテシ	レ	1	32	1	
0949	0004	完了	北海道	登別市	JR 登別駅	059-0466	北海道登別市登別港町1-4-1		42.451920	141.180519	-	14.0		0			RAIL WARS!	レールウォーズ	第11話で、工作員との戦闘で故障し、制御不能となってしまった高山直人たち「K4班」が乗る寝台特急北斗星3号が、暴走状態で通過していた駅。				ノボリベツシ	レ	1	30	1	
0949	0005	完了	青森県	青森市	JR 青森駅	038-0012	青森県青森市柳川1-1-1		40.830304	140.734596	"https://www.google.co.jp/maps/@40.828423,140.73552,3a,15y,274.57h,98.22t/data=!3m6!1e1!3m4!1sB8ymVSkCSCkeyRZEaZjacw!2e0!7i13312!8i6656?hl=ja"	15.0		120	3		RAIL WARS!	レールウォーズ	第12話で、北斗星事件の後始末のために東北に来ていた高山直人と飯田奈々班長が、東京へ戻るために利用した駅で、高山が駅に入って来たキハ381を見て興奮していました。2人は、この駅から特急はつかり（キハ381）に乗車して東京へ向かっていました。東口駅舎の駅名看板や、青森ベイブリッジから、A-Factory前の広場越しに駅を見下ろした構図や、キハ381が停車していたホーム越しに青森ベイブリッジなどが描かれていました。				アオモリシ	レ	2	1	1	
0949	0006	完了	青森県	上北郡	JR 野辺地駅	039-3154	青森県上北郡野辺地町上小中野49-2		40.855180	141.119607	"https://www.google.co.jp/maps/@40.855751,141.119667,3a,15y,174.46h,96.24t/data=!3m6!1e1!3m4!1sDKFgATcTdgMc9xMxE0vyvQ!2e0!7i13312!8i6656?hl=ja"	15.0		120	3		RAIL WARS!	レールウォーズ	第12話で高山直人が、東京行きの特急はつかりに乗車中に電車の故障に気づき、停車中に飯田奈々班長のパンストで応急修理をしていた駅で、高山が駅に停車していたレールバスを見つけて興奮していました。				カミキタグン	レ	2	16	1	
0949	0007	完了	福島県	南会津郡	会津鉄道 湯野上温泉駅	969-5206	福島県南会津郡下郷町大字湯野上字大島無番地		37.303624	139.895397	"https://www.google.co.jp/maps/@37.303716,139.895966,3a,15y,250.68h,96t/data=!3m6!1e1!3m4!1s-YnsaUaCj_xDnjA9YmVvhw!2e0!7i13312!8i6656?hl=ja"	13.0		120	3		RAIL WARS!	レールウォーズ	第7話の回想シーンで、山奥の駅で汽車撮影をしていて腹痛に襲われた幼少時の高山直人が、汽車の運転士に運ばれた駅で、ここから救急車で搬送されていました。作中では駅名が「湯野上駅」となっていました。				ミナミアイヅグン	レ	7	26	1	
0949	0008	完了	栃木県	宇都宮市	JR 宇都宮駅	321-0965	栃木県宇都宮市川向町1-23		36.558295	139.898192	"https://www.google.co.jp/maps/@36.558016,139.899511,3a,33.4y,277.87h,92.04t/data=!3m6!1e1!3m4!1sFroxO3m09aUGaZgMztY9wQ!2e0!7i13312!8i6656?hl=ja"	15.0		120	3		RAIL WARS!	レールウォーズ	第12話で、東北出張の帰りに高山直人と飯田奈々班長が乗車した特急はつかりが停車した駅で、上空から見下ろす構図で、東口第2自転車駐車場と宇都宮駅東交番越しに、駅舎と発車する特急はつかりの姿が描かれていました。宇都宮中央病院の上の階もしくは屋上からでないとこの構図での撮影はできないものと思われます。				ウツノミヤシ	レ	9	1	2	
0949	0009	完了	群馬県	桐生市	JR 桐生駅	376-0045	群馬県桐生市末広町11-1		36.411296	139.332904	"https://www.google.co.jp/maps/@36.411566,139.333404,3a,33.9y,245.81h,94.6t/data=!3m6!1e1!3m4!1sOBrYffSns-iGRFNN2cXwqQ!2e0!7i13312!8i6656?hl=ja"	13.0		120	3		RAIL WARS!	レールウォーズ	第5話で、東京駅構内で爆弾魔を発見した高山直人と桜井あおいが、犯人を尾行して前橋経由の両毛線でやって来て、足尾線に乗り換えていた駅で、駅前広場越しに北口駅舎が描かれていました。				キリュウシ	レ	10	15	2	
0949	0010	完了	群馬県	安中市	JR 横川駅	379-0301	群馬県安中市松井田町横川398		36.335951	138.737900	"https://www.google.co.jp/maps/@36.336169,138.737269,3a,75y,90t/data=!3m8!1e2!3m6!1s107184642!2e1!3e10!6s%2F%2Fstorage.googleapis.com%2Fstatic.panoramio.com%2Fphotos%2Fsmall%2F107184642.jpg!7i4608!8i3456?hl=ja"	13.0		0			RAIL WARS!	レールウォーズ	第9話で、「K4班」メンバーが移植手術用臓器を届けるために、土砂崩れで運航停止している本線に代わり、旧線を「EB42型軌道自転車アプト君」に乗って軽井沢駅からやって来た駅。最後はブレーキが壊れてしまったために、ホームに飛び降りていました。				アンナカシ	レ	10	7	2	
0949	0011	完了	群馬県	安中市	めがね橋（旧信越本線碓氷第三橋梁）	379-0307	群馬県安中市松井田町坂本		36.358056	138.698333	"https://www.google.co.jp/maps/@36.3568144,138.6990443,3a,75y,90t/data=!3m8!1e2!3m6!1s-w5h1x2r5cuA%2FUCXuMBjp_8I%2FAAAAAAAABCY%2F4F7LpFEfOOk!2e4!3e12!6s%2F%2Flh6.googleusercontent.com%2F-w5h1x2r5cuA%2FUCXuMBjp_8I%2FAAAAAAAABCY%2F4F7LpFEfOOk%2Fs203-k-no%2F!7i1632!8i1224?hl=ja"	13.0		0			RAIL WARS!	レールウォーズ	第7話で、高山直人たち「K4班」のメンバーが、「鉄道公安隊高度教育研修」に参加すべく、軽井沢研修所に向かうEF63電気機関車に乗って新線碓氷川橋梁を渡るシーンで、めがね橋が描かれていましたが、実際には作中のような構図では2つの橋が重なっては見えません。第9話では、「K4班」メンバーが、移植手術用臓器を届けるために、土砂崩れで運航停止している本線に代わり、旧線を「EB42型軌道自転車アプト君」に乗って軽井沢駅から横川駅へ向かう道程で、碓氷第三橋梁を渡っていました。※信越本線の碓氷峠区間（横川 - 軽井沢間）は、北陸新幹線高崎 - 長野間の開通に伴い、1997年に廃線となっています。				アンナカシ	レ	10	7	2	
0949	0012	完了	群馬県	みどり市	JR 神戸駅	376-0304	群馬県みどり市東町神戸891		36.537514	139.356389	"https://www.google.co.jp/maps/@36.537567,139.3563,3a,75y,90t/data=!3m8!1e2!3m6!1s-2hEkyYSfqlk%2FTOkW1TcuqdI%2FAAAAAAAFgMk%2FdoBPqezQH3Y!2e4!3e12!6s%2F%2Flh4.googleusercontent.com%2F-2hEkyYSfqlk%2FTOkW1TcuqdI%2FAAAAAAAFgMk%2FdoBPqezQH3Y%2Fs203-k-no%2F!7i1600!8i901"	13.0		0			RAIL WARS!	レールウォーズ	第5話で、爆弾魔が尾行していた高山直人と桜井あおいに気づいて電車を降りて逃げ出した駅で、ホームや駅舎が描かれていました。				ミドリシ	レ	10	16	2	
0949	0013	完了	群馬県	みどり市	JR 沢入駅	376-0301	群馬県みどり市東町沢入962		36.580457	139.396264	"https://www.google.co.jp/maps/@36.580306,139.396539,3a,23.6y,313.66h,90.36t/data=!3m6!1e1!3m4!1soWFMm9l8BQ7fwLZT3WY4_g!2e0!7i13312!8i6656?hl=ja"	15.0		120	3		RAIL WARS!	レールウォーズ	第5話で、東京駅で見つけた爆弾魔を遥々尾行して来たものの、神戸駅で逃げられてしまい、さらに夜も遅く東京に帰ることもできなくなってしまった高山直人と桜井あおいが、ログハウス型の駅舎で一晩明かした駅で、翌朝、国鉄足尾線時代に行われていた駅員と運転士がタブレット交換をする風景が描かれていました。				ミドリシ	レ	10	16	2	
0949	0014	完了	埼玉県	さいたま市	JR 大宮駅	330-0853	埼玉県さいたま市大宮区錦町630		35.906278	139.623833	"https://www.google.co.jp/maps/@35.906019,139.62261,3a,75y,90t/data=!3m8!1e2!3m6!1s15102341!2e1!3e10!6s%2F%2Fstorage.googleapis.com%2Fstatic.panoramio.com%2Fphotos%2Fsmall%2F15102341.jpg!7i640!8i480?hl=ja"	13.0		0			RAIL WARS!	レールウォーズ	第1話で、東京駅から臨時快速懐かしの新幹線リレー号大宮行に飛び乗って逃げたひったくり犯を、ドクターイエローに乗って先回りした高山直人、桜井あおい、小海はるか、岩泉翔の4人が逮捕した駅。				サイタマシ	レ	11	1	2	
0949	0015	完了	埼玉県	上尾市	JR 北上尾駅	362-0016	埼玉県上尾市原新町3-1		35.985624	139.577225	"https://www.google.co.jp/maps/@35.98548,139.576387,3a,36.4y,72.09h,90.68t/data=!3m6!1e1!3m4!1sCiyFbckdUE_vttTVzGYwTA!2e0!7i13312!8i6656?hl=ja"	13.0		120	3		RAIL WARS!	レールウォーズ	高山直人と札沼まりの家の最寄り駅で、第3話の勤務帰りのシーンでは西口駅舎が描かれていました。第12話でも、東北出張から戻って来た高山の帰宅シーンで同じカットが使われていました。駅舎最上部の三角屋根部分のみ変更されていますが、その他は、駅名の文字板や駅前のポストに至るまで忠実に描かれていました。				アゲオシ	レ	11	6	2	
0949	0016	完了	東京都	千代田区	和田倉噴水公園	100-0002	東京都千代田区皇居外苑3-1		35.683670	139.760923	"https://www.google.co.jp/maps/@35.683476,139.760842,3a,28.1y,11.09h,89.39t/data=!3m8!1e1!3m6!1sSsxT0AxMY-GLXQWcmmd7Xw!2e0!3e5!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DSsxT0AxMY-GLXQWcmmd7Xw%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D100%26h%3D80%26yaw%3D276.02182%26pitch%3D0!7i13312!8i6656"	17		120	3		RAIL WARS!	レールウォーズ	第10話冒頭で、桜井あおいが高山直人を鍛えるために一緒に早朝ランニングをしていた場所で、桜井のペースについて行けず、でフラフラの高山が、足がもつれて桜井に覆いかぶさってしまい、蹴飛ばされていました。				チヨダク	レ	13	17	2	
0949	0017	完了	東京都	千代田区	丸の内一丁目交差点	100-0004	東京都千代田区大手町2-5		35.684346	139.767660	"https://www.google.co.jp/maps/@35.699557,139.772513,3a,34.6y,96.79h,96.27t/data=!3m6!1e1!3m4!1snI8QWiZmCZQXxc52F6QzQg!2e0!7i13312!8i6656?hl=ja"	17		120	3		RAIL WARS!	レールウォーズ	第12話で、東北出張から戻って来た高山直人の帰宅シーンで、高山の乗る京浜東北線が高架線路を走る姿が交差点からの構図で描かれていました。				チヨダク	レ	13	17	2	
0949	0018	完了	東京都	千代田区	JR 東京駅	100-0005	東京都千代田区丸の内1-9-1		35.681375	139.766059	"https://www.google.co.jp/maps/@35.681744,139.764944,3a,40.5y,109.29h,94.77t/data=!3m6!1e1!3m4!1s-vnAUpqruJDVVqdOWgAEGQ!2e0!7i13312!8i6656?hl=ja"	14		120	1		RAIL WARS!	レールウォーズ	第1話で、「学生鉄道研修OJT」の最終実地訓練で高山直人、桜井あおい、小海はるか、岩泉翔の4人が配属された駅で、「OJT」参加を許可された4人が配属された「東京中央鉄道公安第四警戒班」があり、物語のメイン舞台となっていました。オープニングやエンディングでも丸の内駅舎が描かれていました。				チヨダク	レ	13	17	2	
0949	0019	完了	東京都	千代田区	ばら	100-0005	東京都千代田区丸の内1-9-1	東京ステーションホテル2F	35.679824	139.765853	-	18		0			RAIL WARS!	レールウォーズ	第1話で桜井あおいと小海はるかが飯田奈々班長に昼食を御馳走になっていたフランス料理店で、入口や店内の装飾なども忠実に描かれていました。第2話でもあおい、はるか、飯田班長の3人に、高山直人と岩泉翔の2人も加わって昼食を食べに行き、この店で働く高山の高校のクラスメイト・札沼まりに遭遇していました。作中では店名が「さくら」になっています。※2012年10月3日のホテルのリニューアルに合わせて閉店し、同じフランス料理店の「ブラン ルージュ」に変わっています。				チヨダク	レ	13	17	2	閉店
