作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
54	0001	完了	埼玉県	鶴ヶ島市	藤中学校	350-2206	埼玉県鶴ヶ島市藤金272-1		35.941526	139.409104	"https://www.google.co.jp/maps/@35.9427683,139.408988,3a,35.1y,163.22h,95.43t/data=!3m6!1e1!3m4!1sOgqn78S7Ybq9RHExxE7DQQ!2e0!7i13312!8i6656?hl=ja"	14.0		120	3		あまんちゅ！	アマンチュ	ぴかり（小日向光）やてこ（大木双葉）の通う夢ヶ丘高等学校のモデル。				ツルガシマシ	ア	11	22	2	
54	0002	完了	静岡県	沼津市	大瀬崎	410-0244	静岡県沼津市西浦江梨		35.027481	138.787429	"https://www.google.co.jp/maps/@35.0276224,138.7868299,3a,90y,303.0h,93.0t/data=!3m8!1e1!3m6!1s!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2F%3Dw203-h100-k-no-pi-6.7384596-ya340.9462-ro-5.0424767-fo100!7i5376!8i2688 "						あまんちゅ！	アマンチュ	第12話で、てこ（大木双葉）の海洋実習のために訪れた大瀬崎のカットで描かれていた場所。海上から陸上を望む構図で、ダイビングハウスマンボウ、マリンサービスみやもと、大瀬神社の鳥居、大瀬神社などが描かれていました。				ヌマヅシ	ア	22	2	3	
54	0003	完了	静岡県	沼津市	案内板	410-0244	静岡県沼津市西浦江梨		35.023896	138.786710	-						あまんちゅ！	アマンチュ	第12話で、てこ（大木双葉）の海洋実習のために訪れた大瀬崎のカットで描かれていた、潜水領域や料金などが書かれている案内板。				ヌマヅシ	ア	22	2	3	
54	0004	完了	静岡県	沼津市	大瀬館	410-0244	静岡県沼津市西浦江梨325-1		35.024115	138.786381	-					055-942-2220	あまんちゅ！	アマンチュ	第12話で、ダイビングの準備をする人たちの背後に描かれていた赤い屋根のホテル。作中では名前が「大瀬荘」になっていました。別カットでは、サンライズ大瀬マリンサービスやオーシャン ビュー フジミなどの建物も背景に描かれていました。				ヌマヅシ	ア	22	2	3	
54	0005	完了	静岡県	沼津市	大瀬崎民宿はごろも荘 前	410-0244	静岡県沼津市西浦江梨325-2		35.024591	138.786152	-						あまんちゅ！	アマンチュ	第12話で、てこ（大木双葉）の海洋実習のために訪れた大瀬崎で、一行が歩いていた場所。				ヌマヅシ	ア	22	2	3	
54	0006	完了	静岡県	熱海市	本町商店街バス停	413-0013	静岡県熱海市銀座町1		35.096687	139.072468	"https://www.google.co.jp/maps/@35.0967606,139.0725253,3a,15y,226.25h,84.26t/data=!3m6!1e1!3m4!1sp6a8GeThEfxNGonKds3eEA!2e0!7i13312!8i6656"						あまんちゅ！	アマンチュ	第2話で、ぴかり（小日向光）が、早起きしたので別リート（素敵ルート）で登校しようとして降りた、いつもと違うバス停。作中ではバス停の名前が「夢ヶ丘商店街」になっていました。				アタミシ	ア	22	9	3	
54	0007	完了	静岡県	熱海市	熱海銀座商店街 ゲート	413-0013	静岡県熱海市銀座町5		35.096416	139.074367	"https://www.google.co.jp/maps/@35.0963651,139.0744714,3a,28.7y,296.75h,116.24t/data=!3m6!1e1!3m4!1sL0VGomn4TwdeIDtl6vG0JA!2e0!7i13312!8i6656"						あまんちゅ！	アマンチュ	第2話で、早起きしたので別リート（素敵ルート）で登校しようといつもと違うバス停で降りたぴかり（小日向光）が、偶然遭遇した真斗ちゃん先生（火鳥真斗）と一緒に商店街を抜けて学校へ向かうシーンで描かれていたゲート。作中では商店街の名前が「夢ヶ丘商店街」になっていました。				アタミシ	ア	22	9	3	
54	0008	完了	静岡県	熱海市	熱海銀座商店街	413-0013	静岡県熱海市銀座町7		35.096519	139.074087	"https://www.google.co.jp/maps/@35.0963224,139.0739256,3a,19.6y,32.35h,94.32t/data=!3m6!1e1!3m4!1sU979JFDEo4fMKWNOgod8kA!2e0!7i13312!8i6656"						あまんちゅ！	アマンチュ	第2話で、早起きしたので別リート（素敵ルート）で登校しようといつもと違うバス停で降りたぴかり（小日向光）が、偶然遭遇した火鳥真斗と一緒に歩いていた商店街。作中では商店街の名前が「夢ヶ丘商店街」になっていました。				アタミシ	ア	22	9	3	
54	0009	完了	静岡県	熱海市	JR 来宮駅	413-0017	静岡県熱海市福道町7		35.098615	139.065941	"https://www.google.co.jp/maps/@35.0985455,139.0661422,3a,15y,299.42h,100.65t/data=!3m6!1e1!3m4!1s_O5A-iA_S_6InW0YJIsDSQ!2e0!7i13312!8i6656!6m1!1e1?hl=ja"						あまんちゅ！	アマンチュ	第7話で、車内から一瞬見えるアジサイ七色タイムを見るために電車に乗ったぴかり（小日向光）と、それを尾行した真斗ちゃん先生（火鳥真斗）が、伊豆高原駅に戻るために折り返していた駅。				アタミシ	ア	22	9	3	
54	0010	完了	静岡県	熱海市	和田ガード・新和田ガード	413-0027	静岡県熱海市紅葉ガ丘町		35.086824	139.063043	"https://www.google.co.jp/maps/@35.0867317,139.0629266,3a,60.1y,33.16h,93.12t/data=!3m6!1e1!3m4!1sgurV_yI_m1zDHhrojWnk5A!2e0!7i13312!8i6656?hl=ja"						あまんちゅ！	アマンチュ	第7話で、車内から一瞬見えるアジサイ七色タイムを見るためにぴかり（小日向光）が乗った電車が通過していたのは、伊東線の和田ガード・新和田ガードでした。				アタミシ	ア	22	9	3	
54	0011	完了	静岡県	伊東市	伊豆高原桜並木	413-0232	静岡県伊東市八幡野		34.880134	139.107541	"https://www.google.co.jp/maps/@34.8801055,139.1075517,3a,90y,350.03h,67.91t/data=!3m6!1e1!3m4!1sr8vYgifsL0u2FQR5STWTVA!2e0!7i13312!8i6656?hl=ja"						あまんちゅ！	アマンチュ	第3話で、ぴかり（小日向光）がてこ（大木双葉）に桜並木を見せたくて連れてきた場所。				イトウシ	ア	22	8	3	
54	0012	完了	静岡県	伊東市	伊豆急 伊豆高原駅	413-0232	静岡県伊東市八幡野1183		34.877743	139.108350	-						あまんちゅ！	アマンチュ	第7話で、学校帰りのぴかり（小日向光）が、電車内から一瞬見えるアジサイ七色タイムを見るために電車に乗り込んでいた駅。				イトウシ	ア	22	8	3	
54	0013	完了	静岡県	伊東市	伊豆高原駅やまもプラザ	413-0232	静岡県伊東市八幡野1183		34.877663	139.107666	"https://www.google.co.jp/maps/@34.8770383,139.107227,3a,22y,29.64h,96.18t/data=!3m6!1e1!3m4!1seM5WuWPuGnAl8sqzD1mojA!2e0!7i13312!8i6656?hl=ja"						あまんちゅ！	アマンチュ	第7話で、学校帰りのぴかり（小日向光）が、電車内から一瞬見えるアジサイ七色タイムを見るために電車に乗りにいくシーンで描かれていた伊豆高原駅構内に併設されているショッピングモール。	http://www.yamamo-plaza.com/			イトウシ	ア	22	8	3	
54	0014	完了	愛知県	岡崎市	イオンモール岡崎	444-0840	愛知県岡崎市戸崎町外山38-5		34.937596	137.164498	"https://www.google.co.jp/maps/@34.9379299,137.1661952,3a,20y,303.21h,92.18t/data=!3m6!1e1!3m4!1sxFeRfdbNyKJEVem3eYe55Q!2e0!7i13312!8i6656?hl=ja"					0564-59-1000	あまんちゅ！	アマンチュ	第10話で、ぴかり（小日向光）とてこ（大木双葉）が、姉ちゃん先輩（二宮愛）を誘って、プール講習を行うてこのログブックを買いに行った場所。作中では「LEON MALL」になっていました。	http://okazaki-aeonmall.com/			オカザキシ	ア	23	31	3	
