作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0455	0001		東京都	新宿区	新宿スタジオアルタ	160-0022	東京都新宿区新宿3-24-3		35.692491	139.701118	"https://www.google.co.jp/maps/@35.692233,139.700794,3a,75y,42.1h,105.06t/data=!3m4!1e1!3m2!1srm4jFx5B_NNWl5I3K43zFA!2e0?hl=ja"	17.0					セイクリッドセブン	セイクリッドセブン					シンジュクク	セ	13	11	2	
0455	0002	完了	東京都	新宿区	新宿大ガード	160-0023	東京都新宿区西新宿7-1		35.693622	139.699847	"https://www.google.co.jp/maps/@35.6935907,139.6992334,3a,75y,81.2h,95.52t/data=!3m4!1e1!3m2!1s0B5VGmT9yRATkY0cb2ngjA!2e0?hl=ja"						セイクリッドセブン	セイクリッドセブン	新宿大ガード西交差点側から望む構図で描かれていました。				シンジュクク	セ	13	11	2	
0455	0003		神奈川県	横須賀市	横須賀中央通り	238-0008	神奈川県横須賀市大滝町2		35.281001	139.669189	"https://www.google.co.jp/maps/@35.281045,139.669156,3a,75y,166.19h,90.63t/data=!3m4!1e1!3m2!1sJ9LS8Fix_G18U3QwiT1JEg!2e0?hl=ja"						セイクリッドセブン	セイクリッドセブン	座標地点辺り南東方向を望む構図で描かれていました。作中、三笠ビル商店街の入口と、J-COMショップとFMブルー湘南スタジオの看板が確認できます。				ヨコスカシ	セ	14	10	2	
0455	0004		神奈川県	横須賀市	横須賀駅前バスロータリー	238-0042	神奈川県横須賀市汐入町1		35.284277	139.656516	"https://www.google.co.jp/maps/@35.284601,139.6561345,3a,75y,169.43h,97.93t/data=!3m5!1e1!3m3!1s-0gxOP_o9-ztAG0cVk72gQ!2e0!3e5?hl=ja"						セイクリッドセブン	セイクリッドセブン	第8話				ヨコスカシ	セ	14	10	2	
0455	0005	完了	神奈川県	横須賀市	ヴェルニー公園	238-0042	神奈川県横須賀市汐入町1-1		35.28474	139.656262	"https://www.google.co.jp/maps/@35.2847208,139.6561033,3a,75y,85.58h,81.21t/data=!3m5!1e1!3m3!1sb7-NqdNyClWLNCfsXYbIXw!2e0!3e5?hl=ja"	16.0				046-826-1490	セイクリッドセブン	セイクリッドセブン	第8話で丹童子アルマと藍羽ルリが待ち合わせしていた横須賀の冒頭カットで登場。	http://www.kanagawaparks.com/yokosuka/verny/	http://www.kanagawaparks.com/yokosuka/verny/		ヨコスカシ	セ	14	10	2	
0455	0006		神奈川県	横須賀市	ヴェルニー公園 ボードウォーク	238-0042	神奈川県横須賀市汐入町1-1		35.283644	139.659158	"https://www.google.co.jp/maps/@35.283505,139.6589841,3a,75y,60.51h,89.81t/data=!3m5!1e1!3m3!1s_x2DalC_IEQDrKYrrzaOLA!2e0!3e5?hl=ja"	16.0				046-826-1490	セイクリッドセブン	セイクリッドセブン	第2話	http://www.kanagawaparks.com/yokosuka/verny/	http://www.kanagawaparks.com/yokosuka/verny/		ヨコスカシ	セ	14	10	2	
0455	0007	完了	神奈川県	横須賀市	JR 横須賀駅	238-0045	神奈川県横須賀市東逸見町1-1		35.284111	139.655889	"https://www.google.co.jp/maps/@35.2842979,139.6562561,3a,75y,225.34h,89.75t/data=!3m4!1e1!3m2!1s0YpwHrpJC4KJRIfldFiA_g!2e0?hl=ja"	13.0					セイクリッドセブン	セイクリッドセブン	第8話で鬼瓦に担がれた2人が鎌倉に行くため待ち合わせをしていた駅。電車初体験の相羽ルリが改札でひっかかっていました。				ヨコスカシ	セ	14	10	2	
0455	0008		神奈川県	横須賀市	京急久里浜駅	239-0831	神奈川県横須賀市久里浜4-4-10		35.231316	139.702183	"https://www.google.co.jp/maps/@35.2317228,139.7022856,3a,75y,37.79h,97.66t/data=!3m5!1e1!3m3!1sJjJ4hbVIp0UAAAAGOuIu_A!2e0!3e11?hl=ja"						セイクリッドセブン	セイクリッドセブン					ヨコスカシ	セ	14	10	2	
0455	0009	完了	神奈川県	鎌倉市	JR 鎌倉駅	248-0006	神奈川県鎌倉市小町1-1-1		35.319028	139.550417	"https://www.google.co.jp/maps/@35.3190891,139.5499031,3a,75y,125.62h,92.01t/data=!3m4!1e1!3m2!1sCAMGM-KrX32g0An3tt7XcA!2e0?hl=ja"	13.0				0467-22-0072	セイクリッドセブン	セイクリッドセブン	第8話で鬼瓦に担がれ、鬼瓦を修復するための材料を貰いに鎌倉へやって来た2人が下車した駅。				カマクラシ	セ	14	11	2	
0455	0010	完了	神奈川県	鎌倉市	SantaMonica	248-0012	神奈川県鎌倉市御成町		35.317999	139.549624		17.0					セイクリッドセブン	セイクリッドセブン	第8話で丹童子アルマと藍羽ルリが歩いた御成商店街のカットで登場した古着屋。				カマクラシ	セ	14	11	2	
0455	0011	完了	神奈川県	鎌倉市	御成通り	248-0012	神奈川県鎌倉市御成町		35.318686	139.549967	"https://www.google.co.jp/maps/@35.318725,139.549965,3a,75y,186.55h,121.13t/data=!3m4!1e1!3m2!1scAOHPCG-141DogB1JgX_6Q!2e0?hl=ja"	16.0					セイクリッドセブン	セイクリッドセブン	第8話で丹童子アルマと藍羽ルリが鬼瓦の欠片を譲り受けに行った商店街。			丁目番地不完全	カマクラシ	セ	14	11	2	
0455	0012	完了	神奈川県	鎌倉市	黒沼紙店 1	248-0012	神奈川県鎌倉市御成町6-3		35.316101	139.548862	"https://www.google.co.jp/maps/@35.316138,139.548935,3a,75y,190.89h,89.37t/data=!3m4!1e1!3m2!1s4TXJoEJYr-eO6SVFVJq9Qg!2e0?hl=ja"	17.0				0467-22-7952	セイクリッドセブン	セイクリッドセブン	第8話でルリが、店頭の江の電のキーホルダーを見ている間にアルマに置いてかれてしまった店。				カマクラシ	セ	14	11	2	
