作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0381	0027	完了	東京都	練馬区	大泉学園7号踏切	178-0064	東京都練馬区南大泉5-34		35.748780	139.572913	"https://www.google.co.jp/maps/@35.7488491,139.5728365,3a,88.1y,166.69h,90.02t/data=!3m6!1e1!3m4!1sMR1wk33Bo0O3nUXvxir1kw!2e0!7i13312!8i6656"				1		四月は君の嘘	シガツハキミノウソ	第5話で、学校帰りの澤部椿が斉藤先輩から告白される前の挿入カットで描かれていた踏切。<br />踏切の南側から反対側を望む構図で描かれており、藤和シティホームズ南大泉の建物が確認できます。				ネリマク	シ	13	20	2		1
0381	0068	完了	東京都	練馬区	線路沿いの道（大泉学園7号踏切脇）	178-0064	東京都練馬区南大泉5-34		35.748825	139.572656	"https://www.google.com/maps/@35.7488408,139.5725811,3a,75y,67h,89.5t/data=!3m6!1e1!3m4!1swvCB5koO_oshzU72qk83aQ!2e0!7i16384!8i8192"				2		四月は君の嘘	シガツハキミノウソ	第5話で、学校帰りの澤部椿が、斉藤先輩から告白されていた場所。				ネリマク	シ	13	20	2		3
0381	0028	完了	東京都	練馬区	諏訪神社	178-0065	東京都練馬区西大泉3-13		35.755835	139.580485	"https://www.google.co.jp/maps/@35.754684,139.5808494,3a,50.5y,20.04h,85.01t/data=!3m6!1e1!3m4!1sByNjuYAxUTwZEeTx9eeLrw!2e0!7i16384!8i8192"						四月は君の嘘	シガツハキミノウソ	第14話で、澤部椿が斎藤先輩と遊びに行った夜祭の会場である神社。				ネリマク	シ	13	20	2		3
0381	0066	完了	東京都	練馬区	住宅地（西大泉5丁目第2石井コーポ前）	178-0065	東京都練馬区西大泉5-18-17		35.757006	139.569159	"https://www.google.co.jp/maps/@35.7569828,139.5691696,3a,60y,286.57h,83.87t/data=!3m6!1e1!3m4!1sR9TMy4GA7B9fJTU9RtqQww!2e0!7i13312!8i6656"				2.5		四月は君の嘘	シガツハキミノウソ	第15話で、有馬公生への気持ちに誤魔化しが効かなくなった澤部椿が、斉藤先輩と会うも、後ろめたさからか黙ったまま俯いて歩いていた場所。				ネリマク	シ	13	20	2		3
0381	0029	完了	東京都	練馬区	送電塔 脇	178-0065	東京都練馬区西大泉5-21-6		35.756862	139.569212	"https://www.google.co.jp/maps/@35.7567251,139.5692691,3a,33.9y,343.13h,88.46t/data=!3m6!1e1!3m4!1s5jbyo0jW9LjVTXpjnqYLMQ!2e0!7i16384!8i8192"						四月は君の嘘	シガツハキミノウソ	第15話で、澤部椿の気持ちを察した斎藤先輩が、自分の方から別れ話を切り出していた場所。				ネリマク	シ	13	20	2		4
0381	0030	完了	東京都	練馬区	練馬光が丘病院	179-0072	東京都練馬区光が丘2-11-1		35.762106	139.629783	"https://www.google.co.jp/maps/@35.7624946,139.6293832,3a,34.6y,160.22h,99.09t/data=!3m6!1e1!3m4!1s2Jw9NZ0OrGLsdzUQSjvtEg!2e0!7i16384!8i8192"					03-3979-3611	四月は君の嘘	シガツハキミノウソ	第5話で、コンクール中に倒れた宮園かをりが入院していた「都津原大学附属病院」のモデル。<br />第12～13話では、かをりが倒れて入院していることを聞いた有馬公生が駆けつけていました。以降、各話のかをり登場シーンは主にこの病院内となっています。	http://hikarigaoka.jadecom.or.jp/			ネリマク	シ	13	20	2		5
0381	0063	完了	東京都	府中市	府中多摩川かぜのみち（是政橋付近）	183-0014	東京都府中市是政5		35.655503	139.491087	"https://www.google.com/maps/@35.6555891,139.4911741,3a,18.7y,257.09h,94.6t/data=!3m6!1e1!3m4!1sz-nLjf1yfYn31zM_pEG8oA!2e0!7i13312!8i6656"						四月は君の嘘	シガツハキミノウソ	第1話の学校帰りシーンで、有馬公生、澤部椿、渡亮太の3人が歩いていた多摩川土手の遊歩道で、土手越しに是政橋が描かれていました。<br />第9話の回想シーンで、幼少時の公生、椿、亮太が歩いていたのもこの土手で、背景に是政橋が描かれていました。				フチュウシ	シ	13	44	2		3
0381	0031	完了	東京都	小平市	ルネこだいら	187-0041	東京都小平市美園町1-8-5		35.735214	139.487664	"https://www.google.co.jp/maps/@35.735324,139.4879197,3a,48.5y,234.51h,100.73t/data=!3m6!1e1!3m4!1spNuNruGoo-exMahB5IJbeQ!2e0!7i16384!8i8192"					042-345-5111	四月は君の嘘	シガツハキミノウソ	第7～11話で、有馬公生にとって2年ぶりのコンクール参加となる「毎報音楽コンクール」予選が行われていた施設。<br />第15話では、瀬戸紘子が落合由里子と一緒に井川絵見の本選演奏を聴いていました。<br />第19話では、公生が進学をかけて出場した東日本ピアノコンクールの予選が行われていました。	"https://www.google.co.jp/maps/@35.7353669,139.4879066,3a,51.6y,229.8h,93.45t/data=!3m4!1e1!3m2!1sahEbACSkeBuGIhPTP8Cv9A!2e0"			コダイラシ	シ	13	32	2		4
0381	0032	完了	東京都	小平市	西武鉄道 小平駅	187-0041	東京都小平市美園町1-34-1		35.736999	139.488287	"https://www.google.co.jp/maps/@35.7368788,139.487832,3a,33.7y,37.08h,95.48t/data=!3m6!1e1!3m4!1sTM43QyzeJhhGrAZDw-v9JA!2e0!7i16384!8i8192"						四月は君の嘘	シガツハキミノウソ	第7話の回想シーンで、出場したコンクールの結果も見ずに一人で帰る小学校時代の有馬公生が、星を見上げていたカットで正面に描かれていた駅。	http://www.runekodaira.jp/			コダイラシ	シ	13	32	2		1
0381	0033	完了	東京都	西東京市	LIP hair design	202-0012	東京都西東京市東町4-15-14	ユーハイツ101	35.747024	139.566539	"https://www.google.com/maps/@35.747073,139.5664503,3a,24y,120.11h,83.3t/data=!3m6!1e1!3m4!1s9-tf_e29HFWsBfWeSjV_hg!2e0!7i13312!8i6656"				4	042-424-7530	四月は君の嘘	シガツハキミノウソ	第11話で、「毎報音楽コンクール」からの帰りシーンで描かれていた宮園かをりの両親が営むケーキ店「Ma fille（マフィーユ）」のモデル。<br />第12話では、練習で夜遅くなってしまったかをりを自転車で送り届けた有馬公生が、公生のファンだと言うかをりの両親に歓迎されていました。<br />※以前はアルカションという洋菓子店で、2010年頃に練馬区南大泉5-34-4に移転しています。	http://www.hairspot-lip.jp/			ニシトウキョウシ	シ	13	37	2		5
0381	0034	完了	神奈川県	鎌倉市	ローソン 鎌倉坂ノ下店	248-0021	神奈川県鎌倉市坂ノ下21-1		35.309090	139.534051	"https://www.google.co.jp/maps/@35.3090115,139.5342184,3a,18y,278.02h,97.12t/data=!3m6!1e1!3m4!1s1T_7c-Hx-yZLtkGCMyt_Gg!2e0!7i13312!8i6656"				5	0467-23-8817	四月は君の嘘	シガツハキミノウソ	第14話で、有馬公生への想いを誤魔化しながら斉藤先輩とつき合う澤部椿を心配した柏木奈緒から椿が大変だと聞いて探しに出た公生が、探し回って見つけた椿と帰る途中、アイスバーが食べたいと言う椿と立ち寄っていたコンビニ。<br />外観がリニューアルされて、店前の看板も撤去されています。	http://store.lawson.co.jp/store/027140/			カマクラシ	シ	14	11	2		3
0381	0042	完了	神奈川県	鎌倉市	七里ヶ浜	248-0024	神奈川県鎌倉市稲村ガ崎1-19		35.303089	139.522693	-						四月は君の嘘	シガツハキミノウソ	第14話冒頭の回想シーンで、幼い頃の澤部椿が、少年野球チームの特訓をしていた砂浜で、野球をしていない有馬公生も強制的に特訓に参加させられていました。<br />同話のラストでは、公生が椿に家を出て音楽科のある高校に進学すると決意を話され、公生への想いを誤魔化しきれず号泣しながら逃げ去っていました。<br />作中では、砂浜越しに稲村ヶ崎が描かれていました。<br />第15話の椿が公生と音楽準備室で一緒にピアノを弾いていたシーンの挿入カットでも、同じく砂浜越しに稲村ヶ崎が描かれていました。				カマクラシ	シ	14	11	2		3
0381	0001	完了	埼玉県	川口市	川口総合文化センター リリア	332-0015	埼玉県川口市川口3-1-1		35.800903	139.716747	"https://www.google.com/maps/@35.8018171,139.7170771,2a,62y,199.34h,103t/data=!3m6!1e1!3m4!1su0v6k1MKnAy1HiPhNOO7TA!2e0!7i13312!8i6656"				2.5		四月は君の嘘	シガツハキミノウソ	第21～22話で、有馬公生たちが出演した東日本ピアノコンクール本選の会場となっていた施設。				カワグチシ	シ	11	2	2		3
0381	0002	完了	埼玉県	新座市	前通り橋	352-0033	埼玉県新座市石神3-11		35.766545	139.551070	"https://www.google.co.jp/maps/@35.7667217,139.551244,3a,26.3y,218.32h,90.39t/data=!3m6!1e1!3m4!1sGAOOYr4p87TvECMsuAhvIg!2e0!7i16384!8i8192"	17.0			4		四月は君の嘘	シガツハキミノウソ	オープニングで桜吹雪の中をメインキャラクター4人が渡っていた橋。エンディングで宮園かをりが立っていたのもこの橋です。<br />第5話冒頭の回想シーンでは、幼少時の有馬公生たちが飛び込み遊びをしていました。<br />同話の学校帰りシーンでは、澤部椿が友人と子供たちが飛び込んでいるのを見て思い出話をしたり、同話のラストでは、かをりがコンクール出場を躊躇する有馬を鼓舞するために川に飛び込んでいました。<br />第11話では、ガラ・コンサートの練習で日が暮れてから学校を帰る公生とかをりが橋を渡っていて、橋の下の河川敷に群生するホタルの光を眺めていました。<br />第22話で、公生がかをりからの手紙を読みながら渡っていたのもこの橋でした。<br />作中では名前が「土稜橋（通称「度胸橋」）」になっています。				ニイザシ	シ	11	12	2		5
0381	0003	完了	埼玉県	所沢市	狭山不動尊（狭山山不動寺）	359-1153	埼玉県所沢市上山口2214		35.770289	139.416679	-	17.0					四月は君の嘘	シガツハキミノウソ	第16話で、有馬公生の鬼レッスンに耐えかねて家を飛び出した相座凪が逃げ込んだ寺で、追いかけてきた有馬公生と、旧台徳院霊廟御成門と旧台徳院霊廟勅額門の間の石段で、グリコで遊んでいました。<br />同話の凪の回想シーン、第19話の相座武士の回想シーンでも、幼い頃の相座兄妹が石段を上る姿が描かれていました。				トコロザワシ	シ	11	15	2		4
0381	0043	完了	埼玉県	所沢市	旧台徳院霊廟勅額門	359-1153	埼玉県所沢市上山口2214	狭山山不動寺	35.770214	139.416844	-						四月は君の嘘	シガツハキミノウソ	第16話の有馬公生の鬼レッスンに耐えかねて家を飛び出した相座凪を追いかけてきた寺シーンの冒頭カットで描かれていた門。				トコロザワシ	シ	11	15	2		0
