作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0336	0001	完了	東京都	渋谷区	猪八戒 前	151-0051	東京都渋谷区千駄ヶ谷1-7-10		35.678519	139.709920	"https://www.google.co.jp/maps/@35.678731,139.710276,3a,15y,229.58h,90.19t/data=!3m4!1e1!3m2!1sznwHSgec5L09WJwSSetNcQ!2e0"	18		120	5		言の葉の庭	コトノハノニワ	秋月孝雄のアルバイトしている中華料理屋の所在地のモデルで、店前にゴミ箱を出す姿が描かれていました。周囲の看板やガードレールなどは忠実に描かれていますが、店の外観は作中には登場せず、同じ中華料理店でありながら、店内の様子も全く異なります。				シブヤク	コ	13	10	2	
0336	0002	完了	東京都	渋谷区	横断歩道（千駄ヶ谷駅交差点）	151-0051	東京都渋谷区千駄ヶ谷1-17		35.680673	139.711675	"https://www.google.co.jp/maps/@35.6806683,139.7117136,20m/data=!3m1!1e3"	17		0			言の葉の庭	コトノハノニワ	秋月孝雄が次第に雪野百香里への想いを高めていくモノローグシーンで、直上から見下ろす構図で、雨の中を傘を差して横断歩道を渡る孝雄の姿が描かれていました。				シブヤク	コ	13	10	2	
0336	0003	完了	東京都	渋谷区	JR 千駄ヶ谷駅	151-0051	東京都渋谷区千駄ヶ谷1-35		35.681268	139.711318	-	15		0			言の葉の庭	コトノハノニワ	雪野百香里が学校へ通勤しようと電車待ちをするものの、結局電車に乗れなかった駅で、ホームが描かれていました。				シブヤク	コ	13	10	2	
0336	0004	完了	東京都	渋谷区	エクセルシオールカフェ 千駄ヶ谷駅前店	151-0051	東京都渋谷区千駄ヶ谷1-35-14		35.680998	139.710880	"https://www.google.co.jp/maps/@35.680885,139.710883,3a,15y,26.22h,88.16t/data=!3m4!1e1!3m2!1sfx6oFS_y7q3TCqQ3lBWwUA!2e0"	18		120	3	03-5411-5477	言の葉の庭	コトノハノニワ	梅雨が明け、晴れの日で秋月孝雄と会えない雪野百香里が、一人でお茶していた喫茶店。	http://sasp.mapion.co.jp/b/doutor/info/05000188/?shopmastergyokna=2101			シブヤク	コ	13	10	2	
0336	0005	完了	東京都	渋谷区	北参道交差点北東	151-0051	東京都渋谷区千駄ヶ谷4-25		35.681352	139.705545	"https://www.google.co.jp/maps/@35.681199,139.705411,3a,25.5y,22.63h,92.98t/data=!3m4!1e1!3m2!1s5HdpUB_Ts4j2UQlCo2pDWg!2e0"	17		120	1.5		言の葉の庭	コトノハノニワ	ラストの秋月孝雄のモノローグシーンで、孝雄が高架下を歩いている姿が描かれていました。				シブヤク	コ	13	10	2	
0336	0006	完了	東京都	渋谷区	坂道	151-0051	東京都渋谷区千駄ヶ谷5-1		35.681789	139.709535	"https://www.google.co.jp/maps/@35.681857,139.709385,3a,19.4y,119.3h,88.78t/data=!3m4!1e1!3m2!1sP4kNtPyutktgZIen7xCXVw!2e0"	17		120	3		言の葉の庭	コトノハノニワ	梅雨が明け、晴れの日で秋月孝雄と会えない雪野百香里のモノローグシーンで、百香里が歩いている姿が描かれていた坂。				シブヤク	コ	13	10	2	
0336	0007	完了	東京都	渋谷区	坂道	151-0051	東京都渋谷区千駄ヶ谷5-1		35.681864	139.709435	"https://www.google.co.jp/maps/@35.681857,139.709385,3a,48.9y,200.74h,96.37t/data=!3m4!1e1!3m2!1sVmZOt6TTcCo0q6dmGYzSLQ!2e0"	17		120	1		言の葉の庭	コトノハノニワ	柵越しに雪野百香里が「梅雨が明けてほしくなかった」とつぶやいていた場所で、背景にビルの間から通過するJR中央線の電車が描かれていました。				シブヤク	コ	13	10	2	
0336	0008	完了	東京都	渋谷区	ドコモタワー（NTTドコモ代々木ビル）	151-0051	東京都渋谷区千駄ヶ谷5-24-3		35.684481	139.703125	"https://www.google.co.jp/maps/@35.682307,139.708498,3a,15y,293.88h,110.82t/data=!3m4!1e1!3m2!1s0JRTt-9mMNoSJLUGefVluw!2e0"	16		120	5		言の葉の庭	コトノハノニワ	駅のホームから見上げたカットや、カラスがタワーの周りを旋回するカット、新宿御苑千駄ヶ谷門からグリーンパークマンション越しに望むカットなど、象徴的に度々描かれていました。				シブヤク	コ	13	10	2	
0336	0009	完了	東京都	渋谷区	新宿御苑 千駄ヶ谷門	151-0051	東京都渋谷区千駄ヶ谷6-1		35.682301	139.708715	"https://www.google.co.jp/maps/@35.682227,139.708658,3a,65y,23.28h,89.84t/data=!3m4!1e1!3m2!1sUnBe9lcKy_QPYqpcxyaFww!2e0"	18		120	3		言の葉の庭	コトノハノニワ	久しぶりに再会した秋月孝雄と雪野百香里が突然の豪雨に襲われるシーンで、豪雨の中の門が描かれていました。				シブヤク	コ	13	10	2	
0336	0010	完了	東京都	渋谷区	新宿御苑 桜園地 ベンチ	151-0051	東京都渋谷区千駄ヶ谷6-1		35.681953	139.710969	"https://www.google.co.jp/maps/@35.681802,139.710847,3a,15y,6.86h,86.9t/data=!3m5!1e1!3m3!1sJDXv_qjaI1KN6SE3eEBaRw!2e0!3e5"	18		120	5		言の葉の庭	コトノハノニワ	東屋で居眠りしていた秋月孝雄が見ていた夢のシーンで、幼い頃の孝雄が母親の誕生日プレゼントの靴を渡していたベンチのモデル。同じ夢のシーンで、孝雄が兄と追いかけっこをしていた林は、このベンチの周囲の林だと思われ、雰囲気も作中のものとそっくりです。				シブヤク	コ	13	10	2	
