作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0567	0001	完了	福島県	喜多方市	喜多方市岩月夢想館（旧・岩月中学校）	966-0002	福島県喜多方市岩月町宮津字東原4843-1		37.677818	139.899696	"https://www.google.co.jp/maps/@37.6773771,139.9003544,3a,36y,317.81h,87.98t/data=!3m6!1e1!3m4!1sJU46cDLVY5mbOvh3nTA-ZA!2e0!7i13312!8i6656"	17.0		120	3	0241-22-1324	亜人ちゃんは語りたい	デミチャンハカタリタイ	第5話の回想シーンで描かれていた幼い頃の日下部雪が通っていた小学校のモデル。				キタカタシ	テ	7	21	1	
0567	0002	完了	東京都	練馬区	練馬工業高等学校	179-0085	東京都練馬区早宮2-9-18		35.754747	139.654564	"https://www.google.co.jp/maps/@35.7550596,139.6536732,3a,42.5y,119.18h,97.75t/data=!3m6!1e1!3m4!1sGbyQi1d82BMZKZA6jU5gHg!2e0!7i13312!8i6656"					03-3932-9251	亜人ちゃんは語りたい	デミチャンハカタリタイ	物語の舞台である「県立柴崎高等学校」のモデル。	http://www.nerimakogyo-h.metro.tokyo.jp/			ネリマク	テ	13	20	2	
0567	0003	完了	神奈川県	鎌倉市	住宅街	247-0061	神奈川県鎌倉市台		35.338523	139.539615	"https://www.google.co.jp/maps/@35.3383496,139.5399404,3a,15y,304.4h,88.54t/data=!3m6!1e1!3m4!1sizPxwZDZewiKcAinVWuc8w!2e0!7i13312!8i6656!6m1!1e1"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第6話で、間違って食べてしまった妹の小鳥遊ひまりのアイスと、小鳥遊家訪問中の高橋鉄男先生と飲むためのビールを買いに、小鳥遊ひかりと母親がコンビニに出かけるシーンで、2人が歩いていた道です。				カマクラシ	テ	14	11	2	
0567	0004	完了	神奈川県	鎌倉市	住宅街	247-0061	神奈川県鎌倉市台1414		35.338101	139.540198	"https://www.google.co.jp/maps/@35.3380448,139.5402233,3a,22y,1.27h,79.19t/data=!3m6!1e1!3m4!1skVJ8rL6Jw2ux8OQeMCRI3g!2e0!7i13312!8i6656?hl=ja"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第2話の小鳥遊ひかりと町京子が一緒に学校から帰るシーンで、2人が別れていた場所				カマクラシ	テ	14	11	2	
0567	0005	完了	神奈川県	鎌倉市	住宅街	247-0061	神奈川県鎌倉市台1414		35.338251	139.540337	"https://www.google.co.jp/maps/@35.3380724,139.5403342,3a,15.5y,23.02h,81.42t/data=!3m6!1e1!3m4!1s0MA1MOr9-Dz5I7HSBZ4YFw!2e0!7i13312!8i6656?hl=ja"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第2話の小鳥遊ひかりと町京子が一緒に学校から帰るシーンで、小鳥遊ひかりと別れた町京子が、母親からの電話に出るため、携帯電話を鞄から取り出そうとしゃがんでいた場所。				カマクラシ	テ	14	11	2	
0567	0006	完了	神奈川県	鎌倉市	住宅街	247-0062	神奈川県鎌倉市山ノ内		35.336393	139.543142	"https://www.google.co.jp/maps/@35.3364947,139.5432027,3a,30.5y,201.86h,89.49t/data=!3m6!1e1!3m4!1swHEDxcWcwIbNYgohgBp54A!2e0!7i13312!8i6656?hl=ja"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第2話で高橋鉄男先生が町京子の頭を抱えてデートに向かうシーンで歩いていた場所。				カマクラシ	テ	14	11	2	
0567	0007	完了	神奈川県	鎌倉市	県道21号線（中華料理大陸前）	247-0062	神奈川県鎌倉市山ノ内		35.337216	139.544713	"https://www.google.co.jp/maps/@35.3372995,139.544618,3a,35.6y,123.71h,83.21t/data=!3m7!1e1!3m5!1sJWAxm_2k4O5PuLaIQz9WtA!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DJWAxm_2k4O5PuLaIQz9WtA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D118.09117%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第７話ラストの宇垣刑事とクルツがひかりたちの学校から帰るシーンで、2人の乗る車が通っていた道で、左右の店舗や建物が忠実に描かれていました。				カマクラシ	テ	14	11	2	
0567	0008	完了	神奈川県	鎌倉市	カフェラミル鎌倉小町通り店	248-0006	神奈川県鎌倉市小町1-6-15	i-ZA鎌倉1F	35.319797	139.551009	"https://www.google.co.jp/maps/@35.3197526,139.5509689,3a,17y,3.08h,89.77t/data=!3m7!1e1!3m5!1sOjspI6Iyby_wf6gztT8hBw!2e0!3e2!7i13312!8i6656?hl=ja"					0467-25-6201	亜人ちゃんは語りたい	デミチャンハカタリタイ	第2話で、町京子と高橋鉄男先生のデートシーンで、慣れない高橋先生に首を持ち運ばれたことで酔ってしまった京子のために、2人が休憩してい喫茶店。	http://www.cafe-la-mille.com/shop/			カマクラシ	テ	14	11	2	
0567	0009	完了	神奈川県	鎌倉市	小町通り	248-0006	神奈川県鎌倉市小町2-2		35.320273	139.551714	"https://www.google.co.jp/maps/@35.3202501,139.5516993,3a,24y,19.8h,90.74t/data=!3m6!1e1!3m4!1s6__FNbajZFbQrhBNke4qZQ!2e0!7i13312!8i6656?hl=ja"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第2話の町京子と高橋鉄男先生のデートシーンで2人が歩いていた通り。大里書店、卯月、鎌倉製蕎麦、東洋食品店、珈琲郷 みにこむ、鎌倉古代美術店などの看板が確認できます。				カマクラシ	テ	14	11	2	
0567	0010	完了	神奈川県	鎌倉市	小町通りアーチ	248-0006	神奈川県鎌倉市小町2-10		35.320093	139.551620	"https://www.google.co.jp/maps/@35.3201065,139.5515639,3a,22.3y,91.04h,127.15t/data=!3m6!1e1!3m4!1svOS-LyHU9iWm2mkH56eMjg!2e0!7i13312!8i6656"						亜人ちゃんは語りたい	デミチャンハカタリタイ	第2話の町京子が高橋鉄男先生とデートシーンで、アーチが描かれていました。作中では通りの名前が「町子通り」になっていました。				カマクラシ	テ	14	11	2	
