作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0325	0001		埼玉県	志木市	柳瀬川駅前バス停留場	353-0006	埼玉県志木市館2-5-1		35.831023	139.562212	"https://www.google.co.jp/maps/@35.831029,139.562302,3a,75y,218.54h,91.3t/data=!3m4!1e1!3m2!1s-44VSEuQWEZuAfQifg5Cqg!2e0?hl=ja"	17.0		120	1.5		ゴールデンタイム	ゴールデンタイム	第12話				シキシ	コ	11	10	2	
0325	0002	完了	東京都	千代田区	GS水道橋ビル	101-0061	東京都千代田区三崎町2-14-7		35.70034	139.753131	"https://www.google.co.jp/maps/@35.699954,139.753045,3a,75y,4.17h,112.25t/data=!3m4!1e1!3m2!1sFEYLuMMUl-e1nildoKuhlw!2e0?hl=ja"	18		120	2		ゴールデンタイム	ゴールデンタイム	第6話で加賀香子に絶好宣言をした多田万里が橋って逃げるシーンで描かれていたビル。				チヨダク	コ	13	17	2	
0325	0003	完了	東京都	千代田区	路地	101-0061	東京都千代田区三崎町3-1		35.699719	139.752944	"https://www.google.co.jp/maps/@35.699717,139.752936,3a,75y,24.99h,99.15t/data=!3m4!1e1!3m2!1s3yEWe2PO-0PLqdw8Uu2Ewg!2e0?hl=ja"	18		120	1		ゴールデンタイム	ゴールデンタイム	第6話で加賀香子に絶好宣言をした多田万里が橋って逃げるシーンで描かれていた路地。				チヨダク	コ	13	17	2	
0325	0004	完了	東京都	千代田区	神田三崎町ビル前	101-0061	東京都千代田区三崎町3-1-5		35.698961	139.752636	"https://www.google.co.jp/maps/@35.698802,139.7525,3a,75y,46.52h,96.55t/data=!3m4!1e1!3m2!1snLkM_i1i7GfTtPQigYCdYw!2e0?hl=ja"	18		120	3		ゴールデンタイム	ゴールデンタイム	第6話で加賀香子に絶好宣言をした多田万里が橋って逃げるシーンでこの場所を走り過ぎていました。				チヨダク	コ	13	17	2	
0325	0005	完了	東京都	千代田区	聖橋	101-0062	東京都千代田区神田駿河台4		35.699739	139.765524	"https://www.google.co.jp/maps/@35.700011,139.765545,3a,75y,95.17h,81.61t/data=!3m4!1e1!3m2!1slm6jnY_BSRHnx96Qrr3ZRw!2e0?hl=ja"	17		0			ゴールデンタイム	ゴールデンタイム	第6話のラストで、絶好宣言をして走り去った多田万里を、加賀香子が見知らぬ人の自転車を強引に拝借して漸く追いつき、万里を体当たりで押し倒し、そのまま抱きついて想いを告白した橋。				チヨダク	コ	13	17	2	
0325	0006	完了	東京都	千代田区	法政大学横	102-0071	東京都千代田区富士見2-17-1		35.695574	139.740449	"https://www.google.co.jp/maps/@35.695645,139.740478,3a,75y,177.81h,78.75t/data=!3m4!1e1!3m2!1seCv3Zxl8fa1nH6s_zgxX-A!2e0?hl=ja"	17		120	2		ゴールデンタイム	ゴールデンタイム	第1話で大学に向かう多田万里と柳澤光央の前に加賀香子が現れ、光央を薔薇の花束で叩き伏せていた場所。				チヨダク	コ	13	17	2	
0325	0007		東京都	千代田区	法政大学 市ケ谷キャンパス ボアソナード・タワー	102-8160	東京都千代田区富士見2-17-1		35.695269	139.740574	"https://www.google.co.jp/maps/@35.695955,139.740721,3a,75y,189.79h,128.74t/data=!3m4!1e1!3m2!1s6OW7E-2ZhriG4_Ycu5ZbaQ!2e0?hl=ja"	17		120	1.3		ゴールデンタイム	ゴールデンタイム		http://www.hoseikyoiku.jp/facilities/boissonade.html			チヨダク	コ	13	17	2	
0325	0008		東京都	千代田区	法政大学 市ケ谷キャンパス 55年館	102-8160	東京都千代田区富士見2-17-1		35.695391	139.741003	-	17		0			ゴールデンタイム	ゴールデンタイム		http://www.hoseikyoiku.jp/facilities/55_58bldg.html			チヨダク	コ	13	17	2	
0325	0009		東京都	千代田区	法政大学 市ケ谷キャンパス	102-8160	東京都千代田区富士見2-17-1		35.69553	139.741395		17		0			ゴールデンタイム	ゴールデンタイム	多田万里たちの通う「私立福来大学」のモデル。	http://www.hosei.ac.jp/			チヨダク	コ	13	17	2	
0325	0010	完了	東京都	千代田区	市ヶ谷橋	102-0073	東京都千代田区九段北4-4		35.691311	139.735919	"https://www.google.co.jp/maps/@35.69119,139.735894,3a,75y,15.64h,89.62t/data=!3m4!1e1!3m2!1sl52WLe5JZZcfqvD4q9arYQ!2e0?hl=ja"	18		120	3		ゴールデンタイム	ゴールデンタイム	第1話で大学帰りの多田万里が、駅前で柳澤光央を待つ加賀香子と遭遇したシーンで描かれていた橋。画面右に描かれていたような建物は実在しませんが、木製の立て札や橋向こうのビル郡などは忠実に再現されています。				チヨダク	コ	13	17	2	
0325	0011		東京都	千代田区	東京メトロ 九段下駅 2番出入口	102-0074	東京都千代田区九段南1-6-1		35.695182	139.750208		17		0			ゴールデンタイム	ゴールデンタイム	第1話で入学式に遅刻した多田万里が駆け出て来た地下鉄の出入口。				チヨダク	コ	13	17	2	
0325	0012		東京都	千代田区	市ヶ谷駅交差点	102-0076	東京都千代田区五番町		35.691166	139.736238		18		0			ゴールデンタイム	ゴールデンタイム	第14話で多田万里、加賀香子、岡千波、二次元くん（佐藤隆哉）の4人が食事のために外出した街のカット。信号機の市ヶ谷駅の看板越しに、三菱東京UFJ銀行（作中では「四菱東京UDJ銀行」）、山脇ビルなどが描かれていました。第20話の「おまけん」帰りのシーンでも同じカットが登場していました。				チヨダク	コ	13	17	2	
0325	0013	完了	東京都	千代田区	JR 市ヶ谷駅	102-0076	東京都千代田区五番町2-1		35.691237	139.735729	"https://www.google.co.jp/maps/@35.69119,139.735894,3a,75y,242.35h,92.2t/data=!3m4!1e1!3m2!1sl52WLe5JZZcfqvD4q9arYQ!2e0?hl=ja"	18		120	1.5		ゴールデンタイム	ゴールデンタイム	多田万里が大学に通うのに利用している駅で、第7話では加賀香子が万里を待ち伏せするシーンで改札が、別の日の登校シーンで駅舎入口が描かれていました。作中では駅名が「UR市ヶ谷駅」になっていました。				チヨダク	コ	13	17	2	
0325	0014	完了	東京都	千代田区	日本武道館	102-0091	東京都千代田区北の丸公園2-3	北の丸公園内	35.6934	139.749851	"https://www.google.co.jp/maps/@35.693115,139.749205,3a,75y,66.67h,98.11t/data=!3m5!1e1!3m3!1sN0QALWtqi1UUmkjFbfqKAQ!2e0!3e5?hl=ja"	16		120	1.4		ゴールデンタイム	ゴールデンタイム	第1話で「福来大学」の入学式が行われていた場所。	http://www.nipponbudokan.or.jp/			チヨダク	コ	13	17	2	
0325	0015	完了	東京都	新宿区	ホテルグランドヒル市ヶ谷 前	162-0845	東京都新宿区市谷本村町4-1		35.691793	139.733638	"https://www.google.co.jp/maps/@35.6916459,139.7337372,3a,75y,322.56h,89.61t/data=!3m4!1e1!3m2!1s8gnWlmsSVwf7qif9mBNQYg!2e0?hl=ja"						ゴールデンタイム	ゴールデンタイム	第6話で多田万里が、泥酔した加賀香子に付き添って連れてきた場所で、不満を募らせてもう親友をやめると宣言していた場所。				シンジュクク	コ	13	11	2	
0325	0016	完了	東京都	小金井市	南口駅前広場	184-0004	東京都小金井市本町6-14		35.700634	139.506965	"https://www.google.co.jp/maps/@35.700604,139.507199,3a,75y,352.24h,85.61t/data=!3m4!1e1!3m2!1sqW22gS1np9fb90Osgar2Qg!2e0?hl=ja"						ゴールデンタイム	ゴールデンタイム	第20話で「おまけん」が参加した阿波踊りのイベント会場。実際にこの場所や、北口広場、商店街などで、小金井阿波おどり振興協会主催で毎年阿波踊りのイベント「小金井阿波おどり」が開催されています。				コガネイシ	コ	13	30	2	
0325	0017		東京都	小平市	けゐとく苑 	187-0032	東京都小平市小川町1-979		35.730505	139.458594	"https://www.google.co.jp/maps/@35.730678,139.458801,3a,37.5y,229.93h,96.2t/data=!3m4!1e1!3m2!1sUsLTiSEQQTA_ruiOZsYvPA!2e0!6m1!1e1?hl=ja"					042-344-6783	ゴールデンタイム	ゴールデンタイム	第19話で静岡での同窓会から帰ってきた万里のお帰り会が行われていた「焼肉バイキングレストラン」のモデル。※リニューアルで外観が大分変わってしまいました。				コダイラシ	コ	13	32	2	
